Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
INKP,Basic Materials,B152,Paper,Indah Kiat Pulp & Paper Tbk,S,03/31/2022,Dec,U,0,134142.15,63285.17,70856.98,14295.52,3165.95,2532.96,2533.41,1466.8,12951.42,5.18,0.59,0.89,6.0,11.0,56.0
INRU,Basic Materials,B152,Paper,Toba Pulp Lestari Tbk,S,03/31/2022,Dec,U,0,6900.03,4648.87,2251.16,572.84,27.02,20.17,20.17,20.95,1620.84,32.94,0.43,2.07,0.0,1.0,4.0
INTD,Basic Materials,B152,Paper,Inter Delta Tbk,S,03/31/2022,Dec,U,0,45.52,5.87,39.65,12.31,0.8,0.69,0.69,4.95,66.99,41.59,3.08,0.15,6.0,7.0,24.0
INTP,Basic Materials,B121,Construction Materials,Indocement Tunggal Prakarsa Tbk,S,03/31/2022,Dec,U,0,25902.84,5357.21,20545.63,3557.73,229.59,182.56,182.56,440.0,5581.18,21.53,1.7,0.26,6.0,8.0,46.0
IPOL,Basic Materials,B131,Containers & Packaging,Indopoly Swakarsa Industry Tbk,S,03/31/2022,Dec,U,0,4412.94,1730.89,2682.05,866.11,45.85,32.87,30.91,19.56,416.25,8.18,0.38,0.65,3.0,5.0,15.0
ISSP,Basic Materials,B144,Iron & Steel,Steel Pipe Industry of Indonesia Tbk,S,03/31/2022,Dec,U,0,7214.42,3306.92,3907.5,2011.92,154.56,120.38,120.38,69.18,543.77,4.57,0.58,0.85,2.0,3.0,6.0
JKSW,Basic Materials,B121,Construction Materials,Jakarta Kyoei Steel Works Tbk,S,03/31/2022,Dec,U,0,166.34,662.26,-495.92,0.0,1.01,1.01,1.01,7.12,-3306.13,8.42,-0.02,-1.34,1.0,0.0,0.0
KAYU,Basic Materials,B151,Timber,Darmi Bersaudara Tbk,S,03/31/2022,Dec,U,0,106.24,27.53,78.71,4.66,0.15,0.12,0.12,0.21,118.36,238.86,0.42,0.35,0.0,0.0,3.0
KBRI,Basic Materials,B152,Paper,Kertas Basuki Rachmat Indonesia Tbk,S,09/30/2019,Dec,U,0,1012.66,876.71,135.95,0.38,-26.15,-33.74,-33.74,-3.95,15.65,-9.66,3.2,6.45,-3.0,-25.0,-8954.0
KDSI,Basic Materials,B131,Containers & Packaging,Kedawung Setia Industrial Tbk,S,03/31/2022,Dec,U,0,1447.09,711.64,735.45,611.64,20.95,16.44,16.44,168.27,1815.93,6.6,0.61,0.97,5.0,9.0,11.0
KMTR,Basic Materials,B153,Diversified Forest,PT Kirana Megatara Tbk.,S,03/31/2022,Dec,U,0,6079.8,4001.62,2078.19,3258.07,62.31,46.08,45.64,11.63,252.96,24.08,1.11,1.93,2.0,5.0,3.0
KRAS,Basic Materials,B144,Iron & Steel,Krakatau Steel (Persero) Tbk,S,03/31/2022,Dec,U,0,56212.19,48221.4,7990.79,9705.22,480.01,381.15,379.87,49.34,413.04,7.7,0.88,6.03,2.0,11.0,9.0
LMSH,Basic Materials,B144,Iron & Steel,Lionmesh Prima Tbk,S,03/31/2022,Dec,U,0,151.7,38.31,113.39,42.97,-2.16,-2.17,-2.17,27.48,1181.16,24.56,0.57,0.34,2.0,2.0,6.0
LTLS,Basic Materials,B111,Basic Chemicals,Lautan Luas Tbk,S,03/31/2022,Dec,U,0,6412.41,3608.34,2804.07,2102.32,146.82,103.81,98.4,217.03,1797.48,4.24,0.58,1.29,4.0,10.0,13.0
MDKA,Basic Materials,B143,Gold,Merdeka Copper Gold Tbk,S,03/31/2022,Dec,Ditelaah secara Terbatas / Limited Review,0,25379.74,12526.97,12852.77,1767.17,1248.38,939.16,1000.03,65.87,533.07,82.73,10.22,0.97,4.0,8.0,57.0
MDKI,Basic Materials,B111,Basic Chemicals,Emdeki Utama Tbk,S,03/31/2022,Dec,U,0,1003.83,92.54,911.29,109.07,7.7,6.0,5.98,15.3,360.17,13.33,0.57,0.1,4.0,4.0,35.0
MOLI,Basic Materials,B111,Basic Chemicals,Madusari Murni Indah Tbk,S,03/31/2022,Dec,U,0,2215.11,720.41,1494.7,355.28,3.1,1.03,0.28,7.18,548.71,40.92,0.54,0.48,0.0,0.0,0.0
NICL,Basic Materials,B146,Diversified Metals & Minerals,PAM Mineral Tbk,S,03/31/2022,Dec,U,0,521.33,149.51,371.83,222.2,24.73,24.73,24.67,0.0,38.48,0.0,2.21,0.4,0.0,0.0,0.0
NIKL,Basic Materials,B146,Diversified Metals & Minerals,Pelat Timah Nusantara Tbk,S,03/31/2022,Dec,U,0,3150.82,2302.22,848.59,1049.82,83.37,65.61,65.61,50.57,336.3,17.9,2.69,2.71,2.0,8.0,6.0
NPGF,Basic Materials,B112,Agricultural Chemicals,Nusa Palapa Gemilang Tbk,S,03/31/2022,Dec,U,0,409.34,198.62,210.73,44.59,0.21,0.16,0.16,1.32,65.03,65.72,1.34,0.94,1.0,2.0,10.0
OBMD,Basic Materials,B113,Specialty Chemicals,OBM Drilchem Tbk,S,03/31/2022,Dec,U,0,108.03,12.04,95.99,25.81,6.46,6.46,6.46,13.07,131.14,12.16,1.21,0.13,9.0,10.0,37.0
OKAS,Basic Materials,B111,Basic Chemicals,Ancora Indonesia Resources Tbk,S,12/31/2021,Dec,A,WTP,2375.32,2385.64,-10.32,1553.48,-50.34,-85.32,-82.12,-46.5,-5.84,-1.23,-9.76,-231.26,-3.0,0.0,-5.0
OPMS,Basic Materials,B144,Iron & Steel,Optima Prima Metal Sinergi Tbk,S,03/31/2022,Dec,U,0,93.41,0.81,92.6,6.06,-0.61,-0.61,-0.61,-0.87,92.6,-125.88,1.19,0.01,-1.0,-1.0,-14.0
PBID,Basic Materials,B131,Containers & Packaging,Panca Budi Idaman Tbk,S,03/31/2022,Dec,U,0,2975.28,579.07,2396.2,1242.75,152.93,117.83,117.12,216.48,1277.97,7.88,1.33,0.24,4.0,5.0,9.0
PICO,Basic Materials,B131,Containers & Packaging,Pelangi Indah Canindo Tbk,S,03/31/2022,Dec,U,0,1102.01,868.71,233.3,76.06,-3.21,-3.21,-3.21,-85.08,410.46,-1.09,0.23,3.72,-4.0,-21.0,-64.0
PNGO,Basic Materials,B153,Diversified Forest,PT Pinago Utama Tbk,S,03/31/2022,Dec,U,0,1577.78,892.23,685.54,513.65,69.57,50.44,50.25,222.98,877.5,6.44,1.64,1.3,3.0,7.0,10.0
PSAB,Basic Materials,B143,Gold,J Resources Asia Pasifik Tbk,S,03/31/2022,Dec,U,0,11959.58,6214.57,5745.01,415.04,28.43,27.27,9.6,-1.02,217.12,-116.58,0.55,1.08,0.0,0.0,-7.0
PURE,Basic Materials,B146,Diversified Metals & Minerals,Trinitan Metals and Minerals Tbk,S,09/30/2021,Dec,U,0,699.12,692.11,7.01,15.39,-74.96,-69.25,-69.25,-65.5,5.09,-0.81,10.4,98.79,-10.0,-989.0,-450.0
SAMF,Basic Materials,B112,Agricultural Chemicals,Saraswanti Anugerah Makmur Tbk,S,03/31/2022,Dec,U,0,2108.84,1167.58,941.26,839.49,100.81,79.05,77.13,43.71,183.66,14.3,3.4,1.24,4.0,8.0,9.0
SBMA,Basic Materials,B111,Basic Chemicals,Surya Biru Murni Acetylene Tbk,S,03/31/2022,Dec,U,0,255.24,46.73,208.51,24.61,3.48,2.97,2.97,9.74,224.33,13.66,0.59,0.22,4.0,4.0,37.0
SIMA,Basic Materials,B131,Containers & Packaging,Siwani Makmur Tbk,S,09/30/2019,Dec,U,0,259.71,261.72,-2.0,3.28,-17.21,-17.21,-17.21,-71.74,-4.53,-0.96,-11.04,-130.53,-12.0,0.0,-968.0
SMBR,Basic Materials,B121,Construction Materials,Semen Baturaja (Persero) Tbk,S,03/31/2022,Dec,U,0,5867.04,2389.62,3477.43,416.23,14.5,9.55,9.55,4.37,350.1,116.75,1.46,0.69,1.0,1.0,10.0
SMCB,Basic Materials,B121,Construction Materials,Solusi Bangun Indonesia Tbk,S,03/31/2022,Dec,A,WTP,22067.98,10689.05,11378.93,2904.72,246.94,177.82,177.82,82.32,1261.61,19.07,1.24,0.94,3.0,7.0,26.0
SMGR,Basic Materials,B121,Construction Materials,Semen Indonesia (Persero) Tbk,S,03/31/2022,Dec,A,WTP,76514.12,37132.21,39381.91,8136.7,728.74,523.47,498.57,348.88,6639.43,20.92,1.1,0.94,1.0,1.0,6.0
SMKL,Basic Materials,B131,Containers & Packaging,Satyamitra Kemas Lestari Tbk,S,03/31/2022,Dec,U,0,2050.97,1200.55,850.41,573.63,42.72,33.16,33.16,32.87,249.36,11.56,1.52,1.41,5.0,13.0,20.0
SPMA,Basic Materials,B131,Containers & Packaging,Suparma Tbk,S,03/31/2022,Dec,U,0,2860.93,966.61,1894.32,765.15,101.02,78.85,78.85,121.75,678.67,6.04,1.08,0.51,3.0,4.0,10.0
SQMI,Basic Materials,B143,Gold,Wilton Makmur Indonesia Tbk,S,03/31/2022,Dec,U,0,457.92,271.24,186.69,1.4,-5.36,-5.36,-5.28,-1.14,12.02,-54.26,5.16,1.45,-4.0,-10.0,-1273.0
SRSN,Basic Materials,B111,Basic Chemicals,Indo Acidatama Tbk,S,03/31/2022,Dec,U,0,833.76,229.68,604.07,189.64,-5.48,-4.33,-4.33,3.23,100.34,16.39,0.53,0.38,-1.0,-1.0,-2.0
SULI,Basic Materials,B151,Timber,SLJ Global Tbk,S,03/31/2022,Dec,U,0,1289.62,1499.45,-209.83,194.26,3.49,2.41,2.41,12.31,-52.63,7.15,-1.67,-7.15,4.0,0.0,25.0
SWAT,Basic Materials,B152,Paper,Sriwahana Adityakarta Tbk,S,03/31/2022,Dec,A,WTP,674.44,390.38,284.06,82.34,-0.85,-2.31,-2.31,-23.27,94.08,-3.48,0.86,1.37,-11.0,-26.0,-89.0
TALF,Basic Materials,B131,Containers & Packaging,Tunas Alfin Tbk,S,03/31/2022,Dec,U,0,1665.98,604.5,1061.48,340.38,18.97,13.98,13.33,21.56,784.29,16.88,0.46,0.57,1.0,1.0,4.0
TBMS,Basic Materials,B142,Cooper,Tembaga Mulia Semanan Tbk,S,03/31/2022,Dec,U,0,1994.22,1134.45,859.77,2951.95,44.96,35.1,35.1,289.22,2340.53,6.03,0.75,1.32,2.0,4.0,1.0
TDPM,Basic Materials,B111,Basic Chemicals,Tridomain Performance Materials Tbk,S,12/31/2020,Dec,A,WTP,4925.6,2745.85,2179.75,2804.19,-56.83,-48.73,-49.4,-4.71,207.89,0.0,0.57,1.26,-1.0,-2.0,-2.0
TINS,Basic Materials,B146,Diversified Metals & Minerals,Timah Tbk,S,03/31/2022,Dec,U,0,14416.24,7397.74,7018.5,4393.13,848.64,601.47,601.47,254.29,942.36,7.47,2.02,1.05,4.0,9.0,14.0
TIRT,Basic Materials,B151,Timber,Tirta Mahakam Resources Tbk,S,03/31/2022,Dec,U,0,276.48,804.39,-527.92,0.68,-13.17,-13.17,-13.17,-52.69,-521.77,-0.95,-0.1,-1.52,-19.0,0.0,-7835.0
TKIM,Basic Materials,B152,Paper,Pabrik Kertas Tjiwi Kimia Tbk,S,03/31/2022,Dec,U,0,44378.08,18101.68,26276.4,4339.04,1105.69,1063.9,1063.9,1131.98,8440.25,5.7,0.76,0.69,8.0,13.0,81.0
TPIA,Basic Materials,B111,Basic Chemicals,Chandra Asri Petrochemical Tbk,S,03/31/2022,Dec,U,0,71331.56,29468.5,41863.06,9730.41,-217.74,-159.61,-161.3,36.05,1935.61,283.63,5.28,0.7,0.0,0.0,-2.0
TRST,Basic Materials,B131,Containers & Packaging,Trias Sentosa Tbk,S,03/31/2022,Dec,U,0,4906.7,2371.15,2535.55,1100.98,63.78,57.81,51.42,61.04,902.97,12.12,0.82,0.94,3.0,7.0,16.0
UNIC,Basic Materials,B111,Basic Chemicals,Unggul Indah Cahaya Tbk,S,03/31/2022,Dec,U,0,4499.96,815.21,3684.75,1610.11,285.09,221.62,222.18,2205.2,9612.45,6.34,1.45,0.22,5.0,6.0,14.0
WSBP,Basic Materials,B121,Construction Materials,Waskita Beton Precast Tbk,S,03/31/2022,Dec,U,0,6795.39,9850.74,-3055.35,290.42,-276.82,-276.82,-276.82,-83.56,-115.9,-1.14,-0.82,-3.22,-32.0,0.0,-758.0
WTON,Basic Materials,B121,Construction Materials,Wijaya Karya Beton Tbk,S,12/31/2021,Dec,A,WTP,8928.18,5480.3,3447.88,4312.85,78.65,81.43,82.91,9.51,395.61,21.87,0.53,1.59,1.0,2.0,2.0
YPAS,Basic Materials,B131,Containers & Packaging,Yanaprima Hastapersada Tbk,S,03/31/2022,Dec,U,0,285.36,166.43,118.92,88.21,-3.17,-3.14,-3.14,-20.92,178.03,-32.99,3.88,1.4,-1.0,-3.0,-4.0
ZINC,Basic Materials,B146,Diversified Metals & Minerals,Kapuas Prima Coal Tbk,S,03/31/2022,Dec,U,0,2146.32,1239.16,907.17,204.53,29.18,19.9,22.67,1.5,35.93,53.35,2.23,1.37,2.0,4.0,19.0
BANK,Basic Materials,B153,Diversified Forest,PT Bank Net Indonesia Syariah Tbk,S,03/31/2022,Dec,U,0,1303.39,67.99,1007.08,4.55,-43.98,-43.98,-43.98,-12.56,76.68,-160.79,25.69,0.07,-9.0,-12.0,-2667.0
ABMM,Industrials,C311,Multi-sector Holdings,ABM Investama Tbk,S,03/31/2022,Dec,U,0,16653.64,10777.79,5875.85,4116.18,1036.16,756.65,456.4,795.83,2134.22,2.8,1.04,1.83,13.0,37.0,53.0
AMFG,Industrials,C121,Building Products & Fixtures,Asahimas Flat Glass Tbk,S,03/31/2022,Dec,U,0,7364.32,3845.58,3518.74,1462.36,214.6,225.37,225.37,1252.81,8107.69,4.73,0.73,1.09,7.0,15.0,37.0
AMIN,Industrials,C143,Industrial Machinery & Components,PT Ateliers Mecaniques D Indonesie Tbk.,S,04/30/2022,Jan,U,0,318.05,171.37,146.68,42.13,0.29,0.21,0.21,3.54,135.82,37.01,0.96,1.17,2.0,5.0,16.0
APII,Industrials,C143,Industrial Machinery & Components,PT Arita Prima Indonesia Tbk.,S,03/31/2022,Dec,U,0,554.12,186.09,368.03,71.61,9.25,6.93,6.54,18.87,342.11,10.81,0.6,0.51,4.0,6.0,28.0
ARKA,Industrials,C143,Industrial Machinery & Components,PT Arkha Jayanti Persada Tbk.,S,03/31/2022,Dec,U,0,466.41,366.07,100.34,27.47,5.36,5.35,5.35,4.34,50.17,11.53,1.0,3.65,2.0,9.0,32.0
ARNA,Industrials,C121,Building Products & Fixtures,Arwana Citramulia Tbk,S,03/31/2022,Dec,U,0,2156.87,738.7,1418.17,743.61,220.96,172.55,170.58,71.26,193.17,14.66,5.18,0.52,22.0,33.0,63.0
CAKK,Industrials,C121,Building Products & Fixtures,Cahayaputra Asa Keramik Tbk,S,03/31/2022,Dec,U,0,455.01,211.51,243.5,78.87,3.91,3.06,3.06,11.99,202.36,8.09,0.48,0.87,3.0,6.0,18.0
CCSI,Industrials,C131,Electrical Components & Equipment,Communication Cable Systems Indonesia Tbk,S,03/31/2022,Dec,U,0,578.18,199.86,378.32,151.71,19.89,15.43,15.43,32.51,315.27,21.99,2.27,0.53,7.0,10.0,26.0
CTTH,Industrials,C121,Building Products & Fixtures,Citatah Tbk,S,03/31/2022,Dec,U,0,695.93,493.64,202.3,23.81,-2.25,-2.25,-2.25,-12.35,164.36,-4.05,0.3,2.44,-2.0,-8.0,-64.0
GPSO,Industrials,C143,Industrial Machinery & Components,Geoprima Solusi Tbk,S,03/31/2022,Dec,U,0,62.33,11.46,50.87,4.25,1.09,1.09,1.09,0.0,76.3,0.0,1.51,0.23,0.0,0.0,0.0
HEXA,Industrials,C141,Construction Machinery & Heavy Vehicles,Hexindo Adiperkasa Tbk,S,12/31/2021,Mar,U,0,3899.11,1862.24,2036.87,4407.28,711.76,555.16,555.16,757.66,2424.84,7.82,2.44,0.91,16.0,31.0,14.0
HOPE,Industrials,C141,Construction Machinery & Heavy Vehicles,Harapan Duta Pertiwi Tbk,S,03/31/2022,Dec,U,0,186.03,66.09,119.94,18.92,-0.01,0.01,0.01,-1.05,56.31,-155.91,2.89,0.55,-1.0,-2.0,-12.0
IKBI,Industrials,C131,Electrical Components & Equipment,Sumi Indo Kabel Tbk,S,12/31/2021,Mar,U,0,1601.39,646.09,955.3,2503.09,0.39,0.09,0.09,6.25,780.47,2312.2,0.28,0.68,0.0,1.0,0.0
IMPC,Industrials,C121,Building Products & Fixtures,Impack Pratama Industri Tbk,S,03/31/2022,Dec,U,0,2998.35,1240.13,1758.22,703.08,103.93,80.17,81.74,47.6,363.76,79.42,10.09,0.71,7.0,12.0,30.0
INTA,Industrials,C141,Construction Machinery & Heavy Vehicles,Intraco Penta Tbk,S,03/31/2022,Dec,U,0,2443.01,4158.87,-1715.86,168.47,-21.91,-26.61,-25.09,-123.01,-513.13,-0.6,-0.14,-2.42,-16.0,0.0,-226.0
JECC,Industrials,C131,Electrical Components & Equipment,Jembo Cable Company Tbk,S,03/31/2022,Dec,U,0,2025.04,1327.83,697.21,563.57,0.79,0.98,0.98,-328.98,4611.18,-12.68,0.9,1.9,-2.0,-7.0,-9.0
KBLI,Industrials,C131,Electrical Components & Equipment,KMI Wire & Cable Tbk,S,03/31/2022,Dec,U,0,2720.04,250.8,2469.24,510.2,18.97,16.26,16.31,24.84,616.2,13.21,0.53,0.1,4.0,4.0,20.0
KBLM,Industrials,C131,Electrical Components & Equipment,Kabelindo Murni Tbk,S,03/31/2022,Dec,U,0,1599.18,376.25,1222.93,473.45,9.86,9.5,9.5,3.11,1091.9,83.56,0.24,0.31,1.0,1.0,2.0
KIAS,Industrials,C121,Building Products & Fixtures,Keramika Indonesia Assosiasi Tbk,S,03/31/2022,Dec,U,0,1013.64,168.26,845.38,154.03,-1.05,-1.05,1.71,-0.32,56.63,-157.14,0.88,0.2,0.0,-1.0,-3.0
KOBX,Industrials,C141,Construction Machinery & Heavy Vehicles,Kobexindo Tractors Tbk,S,03/31/2022,Dec,U,0,2009.89,1445.3,564.59,667.94,60.32,56.82,56.62,103.44,248.45,4.04,1.68,2.56,12.0,42.0,35.0
KOIN,Industrials,C121,Building Products & Fixtures,Kokoh Inti Arebama Tbk,S,03/31/2022,Dec,U,0,951.22,862.79,88.43,720.49,-9.43,-9.88,-9.88,-37.14,90.16,-4.07,1.67,9.76,-4.0,-41.0,-5.0
KPAL,Industrials,C141,Construction Machinery & Heavy Vehicles,Steadfast Marine Tbk,S,09/30/2020,Dec,U,0,763.46,579.64,183.82,30.56,-13.61,-13.61,-12.9,-14.17,171.96,0.0,0.29,3.15,-2.0,-8.0,-50.0
KRAH,Industrials,C143,Industrial Machinery & Components,PT Grand Kartech Tbk,S,09/30/2019,Dec,U,0,598.21,563.69,34.51,179.5,-24.19,-24.19,-24.19,-94.7,35.54,-13.13,12.27,16.33,-15.0,-266.0,-51.0
KUAS,Industrials,C121,Building Products & Fixtures,Ace Oldfields Tbk,S,03/31/2022,Dec,U,0,253.44,112.08,141.36,25.11,1.58,1.35,1.35,0.0,109.36,0.0,0.66,0.79,2.0,4.0,25.0
LABA,Industrials,C143,Industrial Machinery & Components,Ladangbaja Murni Tbk,S,03/31/2022,Dec,U,0,66.82,6.28,60.54,3.33,-1.19,-0.86,-0.86,0.0,59.86,0.0,2.41,0.1,0.0,0.0,0.0
MARK,Industrials,C143,Industrial Machinery & Components,PT Mark Dynamics Indonesia Tbk.,S,03/31/2022,Dec,U,0,1177.8,309.07,868.73,361.22,171.11,125.11,125.11,117.88,228.61,10.26,5.29,0.36,11.0,14.0,35.0
MLIA,Industrials,C121,Building Products & Fixtures,Mulia Industrindo Tbk,S,03/31/2022,Dec,U,0,6429.15,2763.33,3665.82,1331.66,327.17,254.9,254.9,587.63,2770.84,4.59,0.97,0.75,12.0,21.0,58.0
NTBK,Industrials,C141,Construction Machinery & Heavy Vehicles,Nusatama Berkah Tbk,S,03/31/2022,Dec,U,0,111.24,21.08,90.16,15.69,0.31,0.21,0.21,0.0,33.39,0.0,1.5,0.23,0.0,0.0,0.0
SCCO,Industrials,C131,Electrical Components & Equipment,Supreme Cable Manufacturing & Commerce Tbk,S,03/31/2022,Dec,U,0,4759.17,270.18,4488.99,1612.39,106.95,86.29,86.17,819.83,21835.38,11.83,0.46,0.06,3.0,3.0,9.0
SINI,Industrials,C121,Building Products & Fixtures,Singaraja Putra Tbk,S,03/31/2022,Dec,U,0,166.68,123.01,43.67,113.32,4.75,3.41,1.65,9.12,92.56,29.62,2.92,2.82,3.0,10.0,4.0
SKRN,Industrials,C141,Construction Machinery & Heavy Vehicles,Superkrane Mitra Utama Tbk,S,03/31/2022,Dec,U,0,1430.15,829.59,600.57,140.57,43.28,43.36,43.36,53.74,400.38,21.96,2.95,1.38,6.0,13.0,57.0
SPTO,Industrials,C121,Building Products & Fixtures,Surya Pertiwi Tbk,S,03/31/2022,Dec,U,0,3274.56,1163.1,2111.47,671.62,70.62,58.6,50.93,72.78,782.02,7.83,0.73,0.55,6.0,9.0,29.0
TOTO,Industrials,C121,Building Products & Fixtures,Surya Toto Indonesia Tbk,S,03/31/2022,Dec,U,0,3346.08,1220.56,2125.51,559.83,116.76,91.08,91.08,23.24,205.96,9.73,1.09,0.57,5.0,8.0,29.0
UNTR,Industrials,C141,Construction Machinery & Heavy Vehicles,United Tractors Tbk,S,03/31/2022,Dec,U,0,120094.7,42974.01,77120.69,27978.71,6021.52,4717.84,4320.81,3413.73,20675.04,8.87,1.41,0.56,9.0,13.0,37.0
VOKS,Industrials,C131,Electrical Components & Equipment,Voksel Electric Tbk,S,03/31/2022,Dec,U,0,2975.46,2114.92,860.54,646.86,-56.4,-45.23,-45.23,-53.02,207.08,-3.17,0.81,2.46,-7.0,-26.0,-34.0
ASGR,Industrials,C224,Business Support Services,Astra Graphia Tbk,S,03/31/2022,Dec,U,0,2308.51,664.67,1643.84,618.4,19.95,15.78,15.78,75.39,1218.76,12.27,0.76,0.4,4.0,6.0,16.0
BINO,Industrials,C223,Office Supplies,Perma Plasindo Tbk,S,03/31/2022,Dec,U,0,430.33,88.47,341.86,80.81,5.8,5.8,5.98,3.89,157.18,33.43,0.83,0.26,2.0,2.0,10.0
BLUE,Industrials,C223,Office Supplies,Berkah Prima Perkasa Tbk,S,03/31/2022,Dec,U,0,90.68,5.31,85.37,29.42,4.79,4.79,4.79,27.52,204.23,10.25,1.38,0.06,13.0,13.0,39.0
DYAN,Industrials,C224,Business Support Services,Dyandra Media International Tbk,S,03/31/2022,Dec,U,0,1048.43,579.81,468.63,108.27,-11.47,-12.9,-11.81,-10.8,109.67,-6.67,0.66,1.24,-1.0,-3.0,-11.0
ICON,Industrials,C224,Business Support Services,Island Concepts Indonesia Tbk,S,03/31/2022,Dec,U,0,373.92,129.63,244.29,29.48,-0.02,-0.1,-0.2,-5.44,224.17,-13.98,0.34,0.53,-2.0,-2.0,-20.0
INDX,Industrials,C232,Research & Consulting Services,Tanah Laut Tbk,S,03/31/2022,Dec,U,0,64.7,11.31,53.39,1.2,-0.18,-0.18,-0.18,0.08,121.92,2853.01,1.92,0.21,0.0,0.0,3.0
JTPE,Industrials,C221,Commercial Printing,Jasuindo Tiga Perkasa Tbk,S,03/31/2022,Dec,U,0,1248.33,323.84,924.49,166.99,16.13,13.14,11.55,53.42,539.69,18.81,1.86,0.35,7.0,10.0,55.0
KONI,Industrials,C223,Office Supplies,Perdana Bangun Pusaka Tbk,S,03/31/2022,Dec,U,0,122.31,14.79,107.52,35.46,1.92,1.64,1.64,30.07,344.62,49.39,4.31,0.14,8.0,9.0,26.0
LION,Industrials,C223,Office Supplies,Lion Metal Works Tbk,S,03/31/2022,Dec,U,0,697.37,242.53,454.84,92.38,11.87,9.5,9.5,6.51,874.42,57.76,0.43,0.53,0.0,1.0,4.0
MDRN,Industrials,C223,Office Supplies,Modern Internasional Tbk,S,03/31/2022,Dec,U,0,246.89,654.78,-407.9,18.47,3.12,3.12,3.12,-23.93,-53.44,-2.09,-0.94,-1.61,-4.0,0.0,-54.0
MFMI,Industrials,C224,Business Support Services,Multifiling Mitra Indonesia Tbk,S,03/31/2022,Dec,U,0,351.79,228.99,122.8,39.23,9.74,7.74,7.74,33.21,162.09,21.98,4.5,1.86,7.0,20.0,64.0
SOSS,Industrials,C231,Human Resource & Employment Services,Shield on Service Tbk,S,03/31/2022,Dec,U,0,354.1,166.11,187.99,350.81,7.67,5.17,3.38,44.21,284.73,9.23,1.43,0.88,1.0,2.0,1.0
TIRA,Industrials,C211,Diversified Industrial Trading,Tira Austenite Tbk,S,03/31/2022,Dec,U,0,356.83,189.96,166.87,72.91,1.76,1.55,1.55,3.74,283.79,115.98,1.53,1.14,0.0,-1.0,-1.0
TRIL,Industrials,C211,Diversified Industrial Trading,Triwira Insanlestari Tbk,S,09/30/2021,Dec,U,0,124.89,17.78,107.11,19.5,-0.36,-0.82,-1.74,-2.75,89.26,-25.79,0.56,0.17,-3.0,-3.0,-17.0
ASII,Industrials,C311,Multi-sector Holdings,Astra International Tbk,S,03/31/2022,Dec,U,0,383183.0,157855.0,225328.0,71871.0,11458.0,9272.0,6859.0,576.21,5565.91,11.5,1.19,0.7,6.0,10.0,32.0
BHIT,Industrials,C311,Multi-sector Holdings,PT MNC Investama Tbk.,S,03/31/2022,Dec,U,0,64340.13,25318.84,39021.28,4104.74,746.37,586.56,119.87,6.28,453.38,8.92,0.12,0.65,1.0,1.0,13.0
BNBR,Industrials,C311,Multi-sector Holdings,Bakrie & Brothers Tbk,S,03/31/2022,Dec,U,0,15685.02,14318.38,1366.64,566.25,15.78,9.04,1.01,3.31,64.58,15.1,0.77,10.48,0.0,5.0,12.0
ZBRA,Industrials,C311,Multi-sector Holdings,Dosni Roha Indonesia Tbk,S,03/31/2022,Dec,U,0,3279.59,1908.85,1370.73,793.72,1.77,1.88,2.4,11.56,545.96,50.59,1.07,1.39,1.0,2.0,4.0
MLPL,Industrials,C311,Multi-sector Holdings,Multipolar Tbk,S,03/31/2022,Dec,U,0,15033.36,10326.44,4706.92,2681.8,-104.55,-134.1,-69.17,25.48,300.14,6.12,0.52,2.19,3.0,8.0,15.0
BMTR,Industrials,C311,Multi-sector Holdings,PT Global Mediacom Tbk,S,03/31/2022,Dec,U,0,34741.22,9735.6,25005.62,3400.27,806.91,633.63,326.75,83.76,1507.82,3.22,0.18,0.39,4.0,6.0,41.0
AMRT,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,PT Sumber Alfaria Trijaya Tbk.,S,03/31/2022,Dec,U,0,31635.44,21975.72,9659.72,22908.62,855.73,688.05,675.81,51.23,232.63,39.82,8.77,2.27,7.0,22.0,9.0
DAYA,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Duta Intidaya Tbk,S,03/31/2022,Dec,U,0,652.48,592.78,59.7,258.34,-8.4,-12.25,-12.25,-22.73,24.66,-10.03,9.0,9.93,-8.0,-87.0,-20.0
DMND,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Diamond Food Indonesia Tbk,S,03/31/2022,Dec,U,0,6380.69,1272.13,5108.56,2014.14,113.1,89.18,87.84,42.06,539.54,19.73,1.54,0.25,6.0,8.0,20.0
EPMT,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Enseval Putera Megatrading Tbk,S,03/31/2022,Dec,U,0,10746.07,3633.24,7112.83,6798.81,338.12,264.15,263.38,324.72,2625.98,8.62,1.07,0.51,8.0,12.0,13.0
HERO,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Hero Supermarket Tbk,S,03/31/2022,Dec,U,0,6385.25,5576.17,809.09,1000.54,-88.75,-67.43,-67.43,-246.03,193.39,-6.5,8.27,6.89,-16.0,-127.0,-103.0
