Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
TBLA,Consumer Non-Cyclicals,D222,Processed Foods,Tunas Baru Lampung Tbk,S,12/31/2022,Dec,A,0,23673.64,16841.41,6832.23,16579.96,1020.32,801.44,800.69,145.76,1278.94,4.73,0.54,2.46,3.0,12.0,5.0
TGKA,Consumer Non-Cyclicals,D222,Processed Foods,Tigaraksa Satria Tbk,S,12/31/2022,Dec,A,0,4181.76,2136.47,2045.29,12977.53,604.91,478.27,478.14,520.57,2226.79,12.73,2.98,1.04,11.0,23.0,4.0
TLDN,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Teladan Prima Agro Tbk,S,12/31/2022,Dec,A,0,5224.55,3044.54,2180.01,3613.18,705.84,573.98,573.97,44.33,168.39,11.5,3.03,1.4,11.0,26.0,16.0
TRGU,Consumer Non-Cyclicals,D222,Processed Foods,PT Cerestar Indonesia Tbk,S,12/31/2022,Dec,A,0,3527.44,2500.97,1026.47,3612.97,71.25,49.69,49.69,6.25,129.19,35.5,1.72,2.44,1.0,5.0,1.0
ULTJ,Consumer Non-Cyclicals,D221,Dairy Products,Ultra Jaya Milk Industry & Trading Company Tbk,S,12/31/2022,Dec,A,0,7376.38,1553.7,5822.68,7656.25,1289.0,965.49,960.79,103.51,503.97,13.62,2.8,0.27,13.0,17.0,13.0
UNSP,Consumer Non-Cyclicals,D232,Plantations & Crops,Bakrie Sumatera Plantations Tbk,S,09/30/2022,Dec,U,0,5373.5,10377.85,-5004.35,2162.63,522.09,562.73,202.97,150.5,-2001.61,0.8,-0.06,-2.07,7.0,0.0,17.0
WAPO,Consumer Non-Cyclicals,D232,Plantations & Crops,Wahana Pronatural Tbk,S,09/30/2022,Dec,A,WTP,87.15,13.25,73.9,243.48,-1.16,-1.16,-1.16,-0.91,59.55,-142.43,2.18,0.18,-1.0,-2.0,0.0
WMPP,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Widodo Makmur Perkasa Tbk,S,09/30/2022,Dec,U,0,6019.37,3613.02,2406.35,3341.19,47.01,-10.34,11.19,-145.53,81.8,-0.72,1.28,1.5,-71.0,-178.0,-128.0
WMUU,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Widodo Makmur Unggas Tbk,S,09/30/2022,Dec,U,0,2684.61,1385.76,1298.86,2045.35,116.92,91.11,91.1,12.07,100.37,4.22,0.51,1.07,6.0,12.0,8.0
GGRM,Consumer Non-Cyclicals,D311,Tobacco,Gudang Garam Tbk,S,09/30/2022,Dec,U,0,83701.56,27244.9,56456.66,93919.46,1943.76,1497.59,1497.59,1542.72,29342.04,14.91,0.78,0.48,4.0,5.0,3.0
HMSP,Consumer Non-Cyclicals,D311,Tobacco,HM Sampoerna Tbk,S,12/31/2022,Dec,A,0,54786.99,26616.82,28170.17,111211.32,8273.06,6323.74,6323.74,54.37,242.18,20.69,4.65,0.94,12.0,22.0,6.0
ITIC,Consumer Non-Cyclicals,D311,Tobacco,PT Indonesian Tobacco Tbk.,S,12/31/2022,Dec,A,WTP,553.21,188.89,364.32,279.18,32.28,23.95,23.95,25.46,387.28,11.55,0.76,0.52,4.0,7.0,9.0
RMBA,Consumer Non-Cyclicals,D311,Tobacco,Bentoel International Investama Tbk,S,09/30/2022,Dec,U,0,7879.09,2056.74,5822.34,4824.15,112.16,28.01,28.01,1.21,159.95,252.28,1.91,0.35,1.0,1.0,1.0
WIIM,Consumer Non-Cyclicals,D311,Tobacco,Wismilak Inti Makmur Tbk,S,12/31/2022,Dec,A,WTP,2168.79,667.87,1500.93,3704.35,319.47,249.64,249.33,118.74,714.77,7.33,1.22,0.44,11.0,17.0,7.0
EURO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Estee Gold Feet Tbk,S,12/31/2022,Dec,A,0,60.61,8.22,52.39,30.32,7.38,5.88,5.88,2.31,20.56,127.41,14.3,0.16,10.0,11.0,19.0
FLMC,Consumer Non-Cyclicals,D421,Personal Care Products,Falmaco Nonwoven Industri Tbk,0,06/30/2021,Dec,LR,0,211.97,97.92,114.05,22.87,-10.54,-10.34,-10.34,-9.88,145.99,0.0,0.54,0.86,-4.0,-7.0,-34.0
KINO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Kino Indonesia Tbk,S,09/30/2022,Dec,U,0,5358.27,3150.31,2207.97,2834.4,-261.11,-243.31,-245.78,-154.45,1545.58,-10.88,1.09,1.43,-4.0,-10.0,-8.0
KPAS,Consumer Non-Cyclicals,D421,Personal Care Products,PT Cottonindo Ariesta Tbk.,S,09/30/2021,Dec,U,0,231.45,114.31,117.14,20.15,-29.7,-29.7,-29.68,-43.25,152.52,0.0,0.41,0.98,-14.0,-28.0,-165.0
MBTO,Consumer Non-Cyclicals,D421,Personal Care Products,Martina Berto Tbk,S,09/30/2022,Dec,U,0,760.18,337.47,422.71,258.26,-22.41,-17.62,-17.62,-93.36,395.06,-1.12,0.27,0.8,-13.0,-24.0,-39.0
MRAT,Consumer Non-Cyclicals,D421,Personal Care Products,Mustika Ratu Tbk,S,09/30/2022,Dec,LR,0,600.82,274.71,326.1,217.94,-18.07,-17.85,-17.86,-41.67,761.93,-17.64,0.96,0.84,-3.0,-5.0,-8.0
NANO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Nanotech Indonesia Global Tbk,S,06/30/2022,Dec,U,0,177.42,11.33,166.09,25.41,4.13,3.39,3.1,0.71,38.76,38.06,0.7,0.07,2.0,2.0,12.0
TCID,Consumer Non-Cyclicals,D421,Personal Care Products,Mandom Indonesia Tbk,S,12/31/2022,Dec,A,WTM,2380.66,525.87,1854.79,2044.82,27.8,18.11,18.47,91.85,9224.74,67.23,0.67,0.28,1.0,1.0,1.0
UCID,Consumer Non-Cyclicals,D421,Personal Care Products,PT Uni-Charm Indonesia Tbk.,S,12/31/2022,Dec,A,WTP,8382.54,3218.78,5163.75,10317.19,431.08,313.65,313.46,75.41,1242.31,16.18,0.98,0.62,4.0,6.0,3.0
UNVR,Consumer Non-Cyclicals,D421,Personal Care Products,Unilever Indonesia Tbk,S,12/31/2022,Dec,U,0,18318.11,14320.86,3997.26,41218.88,6993.8,5364.76,5364.76,140.62,104.78,29.72,39.89,3.58,29.0,134.0,13.0
PALM,Consumer Non-Cyclicals,D232,Plantations & Crops,Provident Agro Tbk,S,12/31/2022,Dec,A,WTP,5765.4,2.41,5762.99,2.23,239.21,239.55,239.55,33.65,809.46,17.39,0.72,0.0,4.0,4.0,10742.0
IKAI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Intikeramik Alamasri Industri Tbk,S,09/30/2022,Dec,U,0,1231.15,487.08,744.07,171.55,-40.9,-39.56,-38.19,-3.4,55.92,-14.69,0.89,0.65,-4.0,-6.0,-26.0
AUTO,Consumer Cyclicals,E111,Auto Parts & Equipment,Astra Otoparts Tbk,S,12/31/2022,Dec,A,0,18521.26,5469.7,13051.56,18579.93,1730.91,1474.28,1326.58,275.24,2707.94,6.14,0.62,0.42,7.0,10.0,7.0
BOLT,Consumer Cyclicals,E111,Auto Parts & Equipment,Garuda Metalindo Tbk,S,09/30/2022,Dec,U,0,1368.06,542.72,825.34,1032.82,42.7,31.17,24.95,23.68,352.15,31.25,2.1,0.66,4.0,7.0,5.0
BRAM,Consumer Cyclicals,E112,Tires,Indo Kordsa Tbk,S,12/31/2022,Dec,A,WTP,4535.67,1066.77,3468.89,5226.97,707.1,544.47,498.72,1108.13,7707.67,7.26,1.04,0.31,11.0,14.0,10.0
DRMA,Consumer Cyclicals,E111,Auto Parts & Equipment,Dharma Polimetal Tbk,S,12/31/2022,Dec,A,0,2682.99,1280.81,1402.19,3905.42,494.37,396.87,394.17,83.76,297.96,9.55,2.68,0.91,15.0,28.0,10.0
GDYR,Consumer Cyclicals,E112,Tires,Goodyear Indonesia Tbk,S,12/31/2022,Dec,A,0,1939.51,1232.26,707.25,2689.12,-6.78,-48.57,-48.57,-154.03,1725.01,-8.5,0.76,1.74,-3.0,-7.0,-2.0
GJTL,Consumer Cyclicals,E112,Tires,Gajah Tunggal Tbk,S,12/31/2022,Dec,A,WTM,19016.01,11790.34,7225.68,17170.49,-188.29,-190.57,-181.39,-29.36,2073.48,-20.61,0.29,1.63,-1.0,-3.0,-1.0
INDS,Consumer Cyclicals,E111,Auto Parts & Equipment,Indospring Tbk,S,09/30/2022,Dec,U,0,3707.76,833.34,2874.42,2655.09,173.65,133.88,128.24,217.44,4380.08,8.83,0.44,0.29,4.0,5.0,5.0
LPIN,Consumer Cyclicals,E111,Auto Parts & Equipment,Multi Prima Sejahtera Tbk,S,09/30/2022,Dec,U,0,333.92,36.58,297.33,124.56,23.13,19.69,19.69,66.07,699.61,5.75,0.54,0.12,8.0,9.0,23.0
MASA,Consumer Cyclicals,E112,Tires,Multistrada Arah Sarana Tbk,S,12/31/2022,Dec,A,WTM,7218.06,2153.27,5064.79,7245.07,1058.11,825.02,825.01,123.89,551.54,34.95,7.85,0.43,11.0,16.0,11.0
NIPS,Consumer Cyclicals,E111,Auto Parts & Equipment,Nipress Tbk,S,09/30/2018,Dec,A,WTP,2134.39,1165.97,968.42,809.09,12.34,3.1,3.1,9.13,592.18,0.0,0.48,1.2,1.0,2.0,2.0
PRAS,Consumer Cyclicals,E111,Auto Parts & Equipment,Prima Alloy Steel Universal Tbk,S,09/30/2022,Dec,U,0,1614.26,1179.33,434.93,73.6,-70.72,-57.77,-57.77,-86.1,620.41,-1.58,0.22,2.71,-4.0,-14.0,-82.0
SMSM,Consumer Cyclicals,E111,Auto Parts & Equipment,Selamat Sempurna Tbk,S,12/31/2022,Dec,A,0,4379.58,1060.54,3319.03,4894.16,1172.0,935.94,848.32,140.52,576.35,11.0,2.68,0.32,19.0,26.0,17.0
CBMF,Consumer Cyclicals,E211,Home Furnishings,Cahaya Bintang Medan Tbk,S,09/30/2022,Dec,U,0,365.13,113.73,251.4,18.06,0.74,0.59,0.59,0.26,134.08,189.99,0.37,0.45,0.0,0.0,3.0
CINT,Consumer Cyclicals,E211,Home Furnishings,Chitose Internasional Tbk,S,12/31/2022,Dec,A,WTP,492.06,152.0,340.06,437.62,-1.54,-7.53,-9.09,-9.09,340.06,-23.31,0.62,0.45,-2.0,-3.0,-2.0
GEMA,Consumer Cyclicals,E211,Home Furnishings,Gema Grahasarana Tbk,S,12/31/2022,Dec,A,WTP,1094.66,703.01,391.65,1109.28,12.23,0.7,0.21,0.13,244.78,1340.2,0.71,1.8,0.0,0.0,0.0
KICI,Consumer Cyclicals,E213,Housewares & Specialties,Kedaung Indah Can Tbk,S,09/30/2022,Dec,U,0,182.2,74.11,108.09,62.57,0.52,0.4,0.4,25.33,391.64,7.03,0.45,0.69,4.0,6.0,11.0
LFLO,Consumer Cyclicals,E211,Home Furnishings,Imago Mulia Persada Tbk,S,06/30/2022,Dec,U,0,68.98,27.49,41.49,22.64,0.95,0.95,0.95,1.11,31.73,49.48,1.73,0.66,2.0,4.0,6.0
LMPI,Consumer Cyclicals,E213,Housewares & Specialties,Langgeng Makmur Industri Tbk,S,12/31/2022,Dec,A,WTM,694.29,488.32,205.96,575.43,-25.32,-24.61,-24.61,-24.4,204.22,-4.75,0.57,2.37,-4.0,-12.0,-4.0
MGLV,Consumer Cyclicals,E211,Home Furnishings,Panca Anugrah Wisesa Tbk,S,09/30/2022,Dec,U,0,228.79,120.08,108.71,134.64,17.22,15.2,15.08,9.46,57.07,4.33,0.72,1.1,8.0,17.0,13.0
MICE,Consumer Cyclicals,E213,Housewares & Specialties,Multi Indocitra Tbk,S,12/31/2022,Dec,A,WTM,1196.1,447.09,749.01,974.64,67.66,47.71,47.71,79.52,1248.36,10.44,0.66,0.6,4.0,6.0,5.0
OLIV,Consumer Cyclicals,E211,Home Furnishings,Oscar Mitra Sukses Sejahtera Tbk,S,06/30/2022,Dec,U,0,59.85,5.9,53.95,25.56,0.72,0.53,0.53,0.11,28.39,200.41,0.81,0.11,0.0,0.0,1.0
SCNP,Consumer Cyclicals,E212,Household Appliances,Selaras Citra Nusantara Perkasa Tbk,S,12/31/2022,Dec,A,0,482.24,95.71,386.52,475.95,-7.7,-5.15,-7.43,2.6,154.61,95.25,1.6,0.25,-2.0,-2.0,-2.0
SOFA,Consumer Cyclicals,E211,Home Furnishings,Boston Furniture Industries Tbk,S,06/30/2022,Dec,U,0,64.16,22.75,41.41,18.54,-2.75,-2.26,-2.26,-2.93,25.04,-7.51,0.88,0.55,-8.0,-12.0,-26.0
WOOD,Consumer Cyclicals,E211,Home Furnishings,Integra Indocabinet Tbk,S,12/31/2022,Dec,A,WTM,6956.35,3195.74,3760.61,4526.7,233.83,177.12,177.56,27.58,584.17,14.5,0.68,0.85,3.0,5.0,4.0
BIKE,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,PT Sepeda Bersama Indonesia Tbk,S,12/31/2022,Dec,A,0,148.58,28.47,120.1,225.82,27.39,21.22,21.22,16.41,92.86,12.92,2.28,0.24,14.0,18.0,9.0
IIKP,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,Inti Agri Resources Tbk,S,09/30/2022,Dec,U,0,287.91,26.14,261.76,3.02,-15.85,-12.59,-12.58,-1.46,7.79,-34.36,6.42,0.1,-17.0,-19.0,-1618.0
TOYS,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,PT Sunindo Adipersada Tbk.,S,09/30/2022,Dec,U,0,369.93,110.05,259.88,93.3,0.24,0.03,0.03,-6.84,181.1,-10.09,0.38,0.42,-3.0,-4.0,-11.0
ARGO,Consumer Cyclicals,E413,Textiles,Argo Pantes Tbk,S,12/31/2022,Dec,A,WTM,1129.48,2511.84,-1382.36,75.48,-99.49,-97.33,-97.33,1.83,-4119.59,267.14,-0.12,-1.82,-9.0,0.0,-129.0
BATA,Consumer Cyclicals,E412,Footwear,Sepatu Bata Tbk,S,09/30/2022,Dec,U,0,742.43,336.32,406.11,490.58,-23.36,-20.44,-20.34,5.16,312.39,110.49,1.82,0.83,1.0,2.0,1.0
BELL,Consumer Cyclicals,E413,Textiles,PT Trisula Textile Industries Tbk,S,12/31/2022,Dec,A,WTM,525.78,264.35,261.43,461.85,8.53,4.46,2.66,0.37,36.06,383.97,3.91,1.01,1.0,1.0,1.0
BIMA,Consumer Cyclicals,E412,Footwear,Primarindo Asia Infrastructure Tbk,S,09/30/2022,Dec,U,0,237.94,232.26,5.68,90.58,-2.16,-3.19,-3.19,-1.4,9.33,-65.09,9.75,40.92,0.0,-15.0,-1.0
CNTX,Consumer Cyclicals,E413,Textiles,Centex Tbk,S,12/31/2022,Mar,U,0,646.14,874.56,-228.42,543.78,-24.19,-24.19,-24.19,-555.29,-3263.15,-0.37,-0.06,-3.83,-6.0,0.0,-7.0
ERTX,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Eratex Djaja Tbk,S,12/31/2022,Dec,A,WTM,1227.35,860.8,366.55,1716.43,78.45,61.06,61.06,27.56,284.91,9.29,0.9,2.35,5.0,17.0,4.0
ESTI,Consumer Cyclicals,E413,Textiles,Ever Shine Textile Industry Tbk,S,09/30/2022,Dec,U,0,761.01,540.52,220.49,345.31,0.55,0.53,0.53,4.66,109.41,10.74,0.46,2.45,1.0,4.0,3.0
HDTX,Consumer Cyclicals,E413,Textiles,Panasia Indo Resources Tbk,S,12/31/2022,Dec,A,WDP,265.69,343.48,-77.78,6.01,-76.41,-57.36,-57.01,-15.83,-21.6,-7.58,-5.56,-4.42,-21.0,0.0,-949.0
HRTA,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Hartadinata Abadi Tbk,S,12/31/2022,Dec,A,WTM,3849.09,2126.51,1722.57,6918.45,326.18,254.13,253.52,55.05,374.04,6.72,0.99,1.23,7.0,15.0,4.0
INDR,Consumer Cyclicals,E413,Textiles,Indorama Synthetics Tbk,S,12/31/2022,Dec,A,WTP,13561.92,6309.2,7252.72,43788.95,810.55,663.2,663.25,1013.6,11083.83,4.92,0.45,0.87,5.0,9.0,2.0
INOV,Consumer Cyclicals,E413,Textiles,PT Inocycle Technology Group Tbk.,S,09/30/2022,Dec,A,WTP,937.23,616.15,321.08,533.99,-10.11,-8.22,-8.22,-3.64,177.56,-32.94,0.68,1.92,-1.0,-2.0,-1.0
MYTX,Consumer Cyclicals,E413,Textiles,PT Asia Pacific Investama Tbk.,S,12/31/2022,Dec,A,WTP,3959.9,4102.9,-142.99,1623.73,81.99,-21.39,-20.52,-2.65,-18.46,-29.82,-4.28,-28.69,-1.0,0.0,-1.0
PBRX,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Pan Brothers Tbk,S,09/30/2022,Dec,U,0,10737.15,6106.24,4630.91,7645.97,247.24,206.64,196.17,7.17,215.57,7.39,0.25,1.32,1.0,3.0,2.0
POLU,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Golden Flower Tbk,S,09/30/2022,Dec,U,0,229.56,77.95,151.61,101.61,12.99,12.99,12.99,-24.6,202.15,-11.46,1.4,0.51,-8.0,-12.0,-18.0
POLY,Consumer Cyclicals,E413,Textiles,Asia Pacific Fibers Tbk,S,12/31/2022,Dec,A,WTP,3556.17,18281.85,-14725.68,6189.73,198.71,192.0,192.0,76.93,-5900.29,0.65,-0.01,-1.24,5.0,0.0,3.0
RICY,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Ricky Putra Globalindo Tbk,S,09/30/2022,Dec,U,0,1690.13,1407.7,282.44,901.94,-18.35,-21.07,-20.55,-56.61,440.13,-1.41,0.18,4.98,-2.0,-13.0,-4.0
SBAT,Consumer Cyclicals,E413,Textiles,PT Sejahtera Bintang Abadi Textile Tbk.,S,09/30/2022,Dec,U,0,688.46,468.14,220.32,87.96,-48.81,-38.44,-38.44,-10.66,46.35,-4.69,1.08,2.12,-7.0,-23.0,-58.0
SRIL,Consumer Cyclicals,E413,Textiles,PT Sri Rejeki Isman Tbk,S,09/30/2022,Dec,U,0,14848.64,22640.93,-7792.29,6748.47,-2059.98,-2103.04,-2103.04,-209.89,-381.0,-0.7,-0.38,-2.91,-29.0,0.0,-64.0
SSTM,Consumer Cyclicals,E413,Textiles,Sunson Textile Manufacturer Tbk,S,09/30/2022,Dec,U,0,389.39,140.09,249.3,195.58,6.78,4.97,4.97,-4.86,212.91,-157.33,3.59,0.56,-1.0,-2.0,-3.0
TFCO,Consumer Cyclicals,E413,Textiles,Tifico Fiber Indonesia Tbk,S,09/30/2022,Dec,U,0,5165.68,457.22,4708.46,2712.4,109.71,92.37,92.37,31.54,976.24,18.87,0.61,0.1,3.0,3.0,6.0
TRIS,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Trisula International Tbk,S,12/31/2022,Dec,A,WTM,1177.81,465.78,712.02,1498.01,91.7,64.52,34.16,10.87,226.66,21.15,1.01,0.65,3.0,5.0,2.0
UNIT,Consumer Cyclicals,E413,Textiles,Nusantara Inti Corpora Tbk,S,06/30/2020,Dec,U,0,363.63,116.65,246.98,52.8,0.33,0.25,0.22,4.53,3274.66,0.0,0.1,0.47,0.0,0.0,1.0
AKKU,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Anugerah Kagum Karya Utama Tbk,S,09/30/2022,Dec,U,0,746.53,273.36,473.17,2.85,3.09,3.09,3.09,-18.06,73.37,-2.77,0.68,0.58,-16.0,-25.0,-4092.0
ARTA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Arthavest Tbk,S,12/31/2022,Dec,A,WTP,360.73,14.06,346.67,57.85,-1.76,-0.3,1.46,3.28,776.1,619.28,2.62,0.04,0.0,0.0,3.0
BAYU,Consumer Cyclicals,E513,Travel Agencies,Bayu Buana Tbk,S,09/30/2022,Dec,U,0,744.83,314.14,430.69,1174.77,25.19,21.27,21.31,105.82,1219.32,9.17,0.8,0.73,5.0,9.0,3.0
BLTZ,Consumer Cyclicals,E514,Recreational & Sports Facilities,Graha Layar Prima Tbk,S,09/30/2022,Dec,U,0,2446.49,1929.54,516.95,794.04,-15.11,-14.83,-14.83,-52.76,591.52,-47.77,4.26,3.73,-2.0,-9.0,-6.0
BOLA,Consumer Cyclicals,E514,Recreational & Sports Facilities,Bali Bintang Sejahtera Tbk,S,09/30/2022,Dec,U,0,790.78,63.22,727.56,259.09,33.47,33.47,29.98,17.87,121.26,11.41,1.68,0.09,14.0,15.0,41.0
BUVA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Bukit Uluwatu Villa Tbk,S,03/31/2022,Dec,0,0,3674.59,1961.19,1713.4,20.52,-22.36,-22.36,-22.0,0.0,251.55,0.0,0.24,1.14,0.0,0.0,0.0
CLAY,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Citra Putra Realty Tbk,S,09/30/2022,Dec,U,0,600.05,592.71,7.33,75.2,-41.4,-32.34,-32.12,-24.12,2.85,-15.67,132.47,80.83,-10.0,-845.0,-82.0
CSMI,Consumer Cyclicals,E515,Restaurants,Cipta Selera Murni Tbk,S,12/31/2022,Dec,A,WTM,74.72,62.43,12.3,51.67,-8.97,-8.63,-8.62,-1.04,15.07,-3018.67,209.06,5.08,-12.0,-70.0,-17.0
DFAM,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Dafam Property Indonesia Tbk,S,12/31/2022,Dec,A,WTM,261.11,208.07,53.04,70.53,-19.07,-18.29,-18.09,-5.65,27.92,-14.15,2.87,3.92,-7.0,-34.0,-26.0
DUCK,Consumer Cyclicals,E515,Restaurants,Jaya Bersama Indo Tbk,S,09/30/2020,Dec,U,0,1344.58,421.65,922.93,179.78,30.81,20.59,20.59,32.07,719.17,0.0,0.24,0.46,3.0,4.0,23.0
EAST,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Eastparc Hotel Tbk,S,12/31/2022,Dec,U,0,273.99,24.29,249.7,259.32,36.45,29.76,29.76,7.21,60.51,15.94,1.9,0.1,11.0,12.0,11.0
ENAK,Consumer Cyclicals,E515,Restaurants,Champ Resto Indonesia Tbk,S,09/30/2022,Dec,LR,0,709.29,457.88,251.41,932.22,43.89,46.59,46.59,36.38,116.04,41.64,13.06,1.82,11.0,31.0,8.0
ESTA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Esta Multi Usaha Tbk,S,09/30/2022,Dec,U,0,252.26,111.39,140.86,29.03,-3.0,-3.0,-3.0,-1.13,63.19,-74.31,1.33,0.79,-1.0,-2.0,-9.0
FAST,Consumer Cyclicals,E515,Restaurants,Fast Food Indonesia Tbk,S,12/31/2022,Dec,A,WTM,3822.41,2761.38,1061.02,5857.47,-93.41,-77.45,-77.45,-27.95,265.9,-27.19,2.86,2.6,-2.0,-7.0,-1.0
FITT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Fitra International Tbk,S,09/30/2022,Dec,U,0,63.44,27.6,35.84,6.86,-5.41,-5.36,-5.36,-7.62,49.36,-54.09,8.35,0.77,-9.0,-15.0,-81.0
HOME,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Mandarine Regency Tbk,S,09/30/2020,Dec,U,0,2452.28,334.09,2118.19,10.25,-12.32,-12.28,-12.28,-1.57,95.36,0.0,0.52,0.16,-1.0,-2.0,-341.0
HOTL,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Saraswati Griya Lestari Tbk,S,09/30/2021,Dec,U,0,1315.63,1014.27,301.35,36.47,-27.02,-27.02,-27.48,-11.87,84.89,0.0,0.59,3.37,-3.0,-14.0,-116.0
HRME,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Menteng Heritage Realty Tbk,S,09/30/2022,Dec,U,0,919.74,282.59,637.15,58.95,-23.14,-18.29,-18.29,-4.42,106.93,-11.54,0.48,0.44,-3.0,-4.0,-45.0
IDEA,Consumer Cyclicals,E521,Education Services,Idea Indonesia Akademi Tbk,S,06/30/2022,Dec,U,0,80.68,18.79,61.89,7.35,0.34,0.34,0.34,-1.72,58.25,-35.37,1.05,0.3,-2.0,-3.0,-25.0
JGLE,Consumer Cyclicals,E514,Recreational & Sports Facilities,Graha Andrasentra Propertindo Tbk,S,12/31/2022,Dec,A,WTM,1710.45,521.35,1189.1,192.0,-758.29,-758.29,-758.2,-33.58,52.66,-1.49,0.95,0.44,-44.0,-64.0,-395.0
JIHD,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jakarta International Hotels & Development Tbk,S,12/31/2022,Dec,A,0,6578.83,1852.97,4725.86,1266.98,150.05,132.58,3.87,-0.73,2029.1,-442.9,0.16,0.39,0.0,0.0,0.0
JSPT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jakarta Setiabudi Internasional Tbk,S,09/30/2022,Dec,U,0,5777.86,3079.93,2697.94,957.47,-7.49,-24.12,-28.47,-23.15,1163.54,-35.42,0.7,1.14,-1.0,-2.0,-6.0
KPIG,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",MNC Land Tbk,S,09/30/2022,Dec,U,0,31784.02,6454.47,25329.56,748.92,65.86,75.23,64.82,2.08,285.6,36.56,0.27,0.25,1.0,1.0,25.0
LUCY,Consumer Cyclicals,E515,Restaurants,Lima Dua Lima Tiga Tbk,0,12/31/2022,Dec,A,0,85.75,38.39,47.37,66.14,7.57,5.71,5.71,5.37,44.55,32.05,3.86,0.81,7.0,12.0,9.0
MABA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Marga Abhinaya Abadi Tbk,S,12/31/2019,Dec,A,WTP,2225.37,1941.4,283.98,45.45,-265.65,-265.65,-261.6,-17.03,18.48,0.0,2.71,6.84,-12.0,-92.0,-576.0
MAMI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Mas Murni Indonesia Tbk,S,09/30/2022,Dec,U,WTP,1768.01,534.06,1233.95,30.24,-33.55,-32.97,-33.55,-2.92,100.33,-17.11,0.5,0.43,-2.0,-3.0,-119.0
MAMIP,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Mas Murni Tbk (Preferred Stock),S,06/30/2022,Dec,U,WTP,1770.03,525.78,1244.25,20.45,-23.26,-23.26,-22.85,-5674.02,207374.64,-0.11,0.0,0.42,-2.0,-3.0,-167.0
MAPB,Consumer Cyclicals,E515,Restaurants,MAP Boga Adiperkasa Tbk,S,12/31/2022,Dec,A,0,2577.63,1402.44,1175.19,3437.11,185.74,146.3,146.3,67.39,541.33,34.72,4.32,1.19,6.0,12.0,4.0
MINA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sanurhasta Mitra Tbk,S,12/31/2022,Dec,A,WTM,107.2,7.51,99.69,9.31,-2.95,-3.5,-3.49,-0.53,15.19,-97.67,3.42,0.08,-3.0,-4.0,-38.0
NATO,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Surya Permata Andalan Tbk,S,09/30/2022,Dec,U,0,802.33,1.76,800.57,3.34,-1.05,-1.05,-1.05,-0.58,100.06,-850.49,4.9,0.0,-1.0,-1.0,-138.0
NUSA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sinergi Megah Internusa Tbk,S,09/30/2019,Dec,U,0,817.91,64.77,753.15,8.78,-11.3,-11.3,-11.31,-6.57,97.81,0.0,0.51,0.09,-6.0,-7.0,-576.0
PANR,Consumer Cyclicals,E513,Travel Agencies,Panorama Sentrawisata Tbk,S,12/31/2022,Dec,A,0,1533.92,970.21,563.71,1526.64,30.58,29.38,12.24,10.2,469.76,71.06,1.54,1.72,1.0,2.0,1.0
