Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
UNVR,Consumer Non-Cyclicals,D421,Personal Care Products,Unilever Indonesia Tbk,S,06/30/2023,Dec,U,0,19951.76,16015.74,3936.03,20291.98,3573.88,2759.28,2759.28,123.04,103.17,31.29,37.32,4.07,24.0,119.0,23.0
PALM,Consumer Non-Cyclicals,D232,Plantations & Crops,Provident Agro Tbk,S,06/30/2023,Dec,U,0,5670.83,1501.28,4169.55,1.74,-1594.6,-1594.4,-1594.4,-202.79,585.65,-2.51,0.87,0.36,-25.0,-35.0,-82867.0
IKAI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Intikeramik Alamasri Industri Tbk,S,06/30/2023,Dec,U,0,1199.13,469.95,729.18,109.91,-18.19,-18.0,-18.36,-2.19,54.8,-22.8,0.91,0.64,-2.0,-4.0,-27.0
AUTO,Consumer Cyclicals,E111,Auto Parts & Equipment,Astra Otoparts Tbk,S,06/30/2023,Dec,U,0,19164.11,5728.76,13435.35,9383.16,1024.99,879.37,801.55,351.81,2787.57,9.1,1.15,0.43,9.0,13.0,18.0
BOLT,Consumer Cyclicals,E111,Auto Parts & Equipment,Garuda Metalindo Tbk,S,06/30/2023,Dec,U,0,1445.77,594.76,851.01,765.35,88.7,68.36,65.32,59.22,363.1,14.69,2.4,0.7,10.0,16.0,18.0
BRAM,Consumer Cyclicals,E112,Tires,Indo Kordsa Tbk,S,06/30/2023,Dec,U,0,4482.87,1097.38,3385.5,1977.93,201.56,144.9,133.69,922.26,7522.38,7.59,0.93,0.32,9.0,12.0,21.0
DRMA,Consumer Cyclicals,E111,Auto Parts & Equipment,Dharma Polimetal Tbk,S,06/30/2023,Dec,U,0,3386.58,1629.26,1757.32,2740.13,431.61,352.31,345.86,126.74,373.43,12.07,4.1,0.93,18.0,34.0,22.0
GDYR,Consumer Cyclicals,E112,Tires,Goodyear Indonesia Tbk,S,06/30/2023,Dec,U,0,1816.15,1136.54,679.61,1221.21,4.58,-0.79,-0.79,-48.49,1657.59,-27.74,0.81,1.67,-1.0,-3.0,-2.0
GJTL,Consumer Cyclicals,E112,Tires,Gajah Tunggal Tbk,S,06/30/2023,Dec,U,0,18803.06,11325.33,7477.74,8115.68,482.16,352.88,359.1,69.33,2145.82,10.67,0.34,1.51,1.0,3.0,3.0
INDS,Consumer Cyclicals,E111,Auto Parts & Equipment,Indospring Tbk,S,06/30/2023,Dec,U,0,4060.52,973.65,3086.87,1972.35,154.47,115.87,110.31,404.88,4703.8,8.67,0.75,0.32,7.0,9.0,13.0
LPIN,Consumer Cyclicals,E111,Auto Parts & Equipment,Multi Prima Sejahtera Tbk,S,06/30/2023,Dec,U,0,335.93,25.53,310.39,64.93,14.75,13.04,13.04,64.48,730.34,5.83,0.51,0.08,8.0,9.0,42.0
MASA,Consumer Cyclicals,E112,Tires,Multistrada Arah Sarana Tbk,S,06/30/2023,Dec,U,0,7148.85,1850.41,5298.44,3566.78,868.34,698.31,698.31,89.73,576.99,37.34,5.81,0.35,12.0,16.0,23.0
NIPS,Consumer Cyclicals,E111,Auto Parts & Equipment,Nipress Tbk,S,09/30/2018,Dec,A,WTP,2134.39,1165.97,968.42,809.09,12.34,3.1,3.1,9.59,592.18,0.0,0.48,1.2,1.0,2.0,2.0
PRAS,Consumer Cyclicals,E111,Auto Parts & Equipment,Prima Alloy Steel Universal Tbk,S,06/30/2023,Dec,U,0,1484.85,1155.82,329.04,25.82,-67.62,-54.93,-54.93,-162.13,469.35,-0.89,0.31,3.51,-8.0,-35.0,-440.0
SMSM,Consumer Cyclicals,E111,Auto Parts & Equipment,Selamat Sempurna Tbk,S,06/30/2023,Dec,U,0,4356.14,936.09,3420.05,2478.64,595.78,477.04,429.34,156.32,593.9,13.56,3.57,0.27,21.0,26.0,36.0
CBMF,Consumer Cyclicals,E211,Home Furnishings,Cahaya Bintang Medan Tbk,S,03/31/2023,Dec,U,0,364.54,119.02,245.52,1.82,-4.08,-4.08,-4.08,-3.13,130.95,-15.98,0.38,0.48,-2.0,-2.0,-323.0
CINT,Consumer Cyclicals,E211,Home Furnishings,Chitose Internasional Tbk,S,06/30/2023,Dec,U,0,514.9,180.09,334.81,202.72,0.34,-1.7,-2.25,-6.58,334.81,-28.27,0.56,0.54,-1.0,-2.0,-3.0
GEMA,Consumer Cyclicals,E211,Home Furnishings,Gema Grahasarana Tbk,S,06/30/2023,Dec,U,0,1066.47,670.79,395.68,551.06,15.8,4.0,3.72,18.92,247.3,16.91,1.29,1.7,3.0,8.0,5.0
KICI,Consumer Cyclicals,E213,Housewares & Specialties,Kedaung Indah Can Tbk,S,06/30/2023,Dec,U,0,180.76,68.18,112.58,35.64,-2.48,-1.93,-1.93,-13.1,407.88,-10.69,0.34,0.61,-2.0,-3.0,-10.0
LFLO,Consumer Cyclicals,E211,Home Furnishings,Imago Mulia Persada Tbk,S,06/30/2023,Dec,U,0,97.74,50.24,47.5,34.67,2.24,2.24,2.27,3.68,36.32,14.67,1.49,1.06,5.0,10.0,14.0
LMPI,Consumer Cyclicals,E213,Housewares & Specialties,Langgeng Makmur Industri Tbk,S,06/30/2023,Dec,U,0,690.88,495.67,195.21,257.41,-13.34,-10.76,-10.76,-26.21,193.56,-5.3,0.72,2.54,-4.0,-14.0,-10.0
MGLV,Consumer Cyclicals,E211,Home Furnishings,Panca Anugrah Wisesa Tbk,S,06/30/2023,Dec,U,0,265.96,144.84,121.12,99.07,13.42,12.12,12.03,9.12,63.58,11.84,1.7,1.2,7.0,14.0,18.0
MICE,Consumer Cyclicals,E213,Housewares & Specialties,Multi Indocitra Tbk,S,06/30/2023,Dec,U,0,1204.94,437.54,767.4,534.18,25.95,18.43,18.43,69.91,1278.99,7.87,0.43,0.57,3.0,5.0,8.0
OLIV,Consumer Cyclicals,E211,Home Furnishings,Oscar Mitra Sukses Sejahtera Tbk,S,06/30/2023,Dec,U,TMP,62.21,10.31,51.9,10.98,-2.25,-2.25,-2.25,-1.07,27.32,-14.0,0.55,0.2,-3.0,-4.0,-19.0
SCNP,Consumer Cyclicals,E212,Household Appliances,Selaras Citra Nusantara Perkasa Tbk,S,06/30/2023,Dec,U,0,614.46,252.27,362.19,311.89,-23.68,-24.34,-16.82,-8.98,144.87,-22.28,1.38,0.7,-4.0,-6.0,-7.0
SOFA,Consumer Cyclicals,E211,Home Furnishings,Boston Furniture Industries Tbk,S,06/30/2023,Dec,U,0,61.4,16.34,45.06,61.4,0.36,0.24,0.24,2.02,27.25,10.39,0.77,0.36,5.0,7.0,5.0
WOOD,Consumer Cyclicals,E211,Home Furnishings,Integra Indocabinet Tbk,S,06/30/2023,Dec,U,0,6979.11,3135.22,3843.89,1274.23,81.87,38.39,39.66,-12.84,597.11,-35.2,0.76,0.82,-1.0,-2.0,-6.0
BIKE,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,PT Sepeda Bersama Indonesia Tbk,S,06/30/2023,Dec,U,0,248.43,135.0,113.42,239.33,6.65,3.93,3.93,9.12,87.69,44.52,4.63,1.19,5.0,10.0,5.0
IIKP,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,Inti Agri Resources Tbk,S,06/30/2023,Dec,U,0,246.11,24.77,221.35,6.36,-6.26,-5.01,-5.01,-1.31,6.59,-38.31,7.59,0.11,-18.0,-20.0,-689.0
TOYS,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,PT Sunindo Adipersada Tbk.,S,06/30/2023,Dec,U,0,360.89,102.01,258.88,42.37,-1.52,-1.81,-1.81,-1.77,180.41,-28.85,0.28,0.39,-1.0,-1.0,-6.0
ARGO,Consumer Cyclicals,E413,Textiles,Argo Pantes Tbk,S,06/30/2023,Dec,U,0,1103.58,2476.94,-1373.36,49.89,7.86,9.01,9.01,-20.61,-432.64,-33.72,-1.61,-1.8,-6.0,0.0,-131.0
BATA,Consumer Cyclicals,E412,Footwear,Sepatu Bata Tbk,S,06/30/2023,Dec,U,0,732.11,445.66,286.44,335.77,-29.96,-32.47,-32.35,-95.33,220.34,-3.84,1.66,1.56,-17.0,-43.0,-37.0
BELL,Consumer Cyclicals,E413,Textiles,PT Trisula Textile Industries Tbk,S,06/30/2023,Dec,U,0,538.48,271.98,266.5,237.45,12.08,10.23,7.83,0.72,36.76,117.17,2.29,1.02,1.0,2.0,2.0
BIMA,Consumer Cyclicals,E412,Footwear,Primarindo Asia Infrastructure Tbk,S,06/30/2023,Dec,U,0,323.97,235.4,88.57,38.79,2.89,2.26,2.26,16.07,145.63,5.29,0.58,2.66,3.0,11.0,25.0
CNTX,Consumer Cyclicals,E413,Textiles,Centex Tbk,S,06/30/2023,Mar,U,0,560.91,795.6,-234.7,141.18,-16.25,-16.25,-16.25,204.97,-3352.82,0.6,-0.04,-3.39,3.0,0.0,10.0
ERTX,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Eratex Djaja Tbk,S,06/30/2023,Dec,U,0,1117.39,751.01,366.38,913.83,34.21,28.74,28.74,52.65,284.78,7.18,1.33,2.05,6.0,18.0,7.0
ESTI,Consumer Cyclicals,E413,Textiles,Ever Shine Textile Industry Tbk,S,06/30/2023,Dec,U,0,731.64,510.77,220.87,165.29,3.23,3.19,3.19,0.12,109.6,427.68,0.46,2.31,0.0,0.0,0.0
HDTX,Consumer Cyclicals,E413,Textiles,Panasia Indo Resources Tbk,S,06/30/2023,Dec,U,0,255.94,338.9,-82.97,0.01,-6.13,-5.19,-5.18,-11.0,-23.04,-10.91,-5.21,-4.08,-15.0,0.0,-299227.0
HRTA,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Hartadinata Abadi Tbk,S,06/30/2023,Dec,U,0,5235.29,3382.65,1852.64,6175.26,240.33,185.7,185.53,66.41,402.29,8.06,1.33,1.83,6.0,17.0,5.0
INDR,Consumer Cyclicals,E413,Textiles,Indorama Synthetics Tbk,S,06/30/2023,Dec,U,0,12611.97,6055.5,6556.47,5981.3,-344.57,-264.11,-264.08,-618.19,10019.8,-5.68,0.35,0.92,-3.0,-6.0,-7.0
INOV,Consumer Cyclicals,E413,Textiles,PT Inocycle Technology Group Tbk.,S,06/30/2023,Dec,U,0,984.87,684.84,300.03,302.6,8.27,6.87,6.87,-12.65,165.92,-11.15,0.85,2.28,-2.0,-8.0,-8.0
MYTX,Consumer Cyclicals,E413,Textiles,PT Asia Pacific Investama Tbk.,S,06/30/2023,Dec,U,0,3665.26,4030.33,-365.07,538.44,-222.56,-222.56,-214.68,-38.47,-47.12,-1.69,-1.38,-11.04,-8.0,0.0,-55.0
PBRX,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Pan Brothers Tbk,S,06/30/2023,Dec,U,0,10825.93,5607.57,5218.36,473.28,89.03,72.12,94.37,4.72,242.92,10.58,0.21,1.07,1.0,2.0,21.0
POLU,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Golden Flower Tbk,S,06/30/2023,Dec,U,0,199.93,78.11,121.83,35.09,-7.12,-7.12,-7.12,-29.58,162.43,-27.89,5.08,0.64,-11.0,-18.0,-63.0
POLY,Consumer Cyclicals,E413,Textiles,Asia Pacific Fibers Tbk,S,06/30/2023,Dec,U,0,3350.08,17733.13,-14383.04,2350.05,-201.4,-216.47,-216.47,-84.24,-5763.01,-0.59,-0.01,-1.23,-6.0,0.0,-9.0
RICY,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Ricky Putra Globalindo Tbk,S,06/30/2023,Dec,U,0,1629.98,1388.68,241.3,425.94,8.29,6.34,6.66,-79.24,376.02,-1.1,0.23,5.75,-3.0,-21.0,-12.0
SBAT,Consumer Cyclicals,E413,Textiles,PT Sejahtera Bintang Abadi Textile Tbk.,S,06/30/2023,Dec,U,0,648.45,495.83,152.62,11.09,-24.29,-18.78,-18.78,-17.03,32.11,-2.94,1.56,3.25,-12.0,-53.0,-730.0
SRIL,Consumer Cyclicals,E413,Textiles,PT Sri Rejeki Isman Tbk,S,06/30/2023,Dec,A,WTM,10611.53,23497.4,-12885.87,2503.62,-1214.96,-1180.89,-1180.89,-315.49,-630.05,-0.46,-0.23,-1.82,-61.0,0.0,-258.0
SSTM,Consumer Cyclicals,E413,Textiles,Sunson Textile Manufacturer Tbk,S,06/30/2023,Dec,U,0,408.59,168.55,240.04,113.35,1.98,1.4,1.4,-8.08,205.01,-66.19,2.61,0.7,-2.0,-4.0,-8.0
TFCO,Consumer Cyclicals,E413,Textiles,Tifico Fiber Indonesia Tbk,S,06/30/2023,Dec,U,0,5026.78,389.68,4637.1,1473.44,34.05,31.51,31.51,3.98,961.44,171.07,0.71,0.08,0.0,0.0,1.0
TRIS,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Trisula International Tbk,S,06/30/2023,Dec,U,0,1158.76,446.12,712.65,680.84,54.83,43.5,24.89,13.59,226.85,16.48,0.99,0.63,4.0,6.0,6.0
UNIT,Consumer Cyclicals,E413,Textiles,Nusantara Inti Corpora Tbk,S,06/30/2020,Dec,U,0,363.63,116.65,246.98,52.8,0.33,0.25,0.22,4.53,3274.66,0.0,0.1,0.47,0.0,0.0,1.0
AKKU,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Anugerah Kagum Karya Utama Tbk,S,06/30/2023,Dec,U,0,725.16,292.98,432.18,292.98,-2.21,-2.21,-2.21,-5.92,67.01,-8.45,0.75,0.68,-5.0,-9.0,-13.0
ARTA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Arthavest Tbk,S,06/30/2023,Dec,A,WTM,302.19,15.45,286.74,28.82,0.28,1.14,0.8,0.0,641.94,0.0,2.31,0.05,0.0,0.0,0.0
BAYU,Consumer Cyclicals,E513,Travel Agencies,Bayu Buana Tbk,S,06/30/2023,Dec,U,0,782.65,364.86,417.78,1178.46,47.4,38.25,38.27,204.69,1182.78,6.08,1.05,0.87,9.0,17.0,6.0
BLTZ,Consumer Cyclicals,E514,Recreational & Sports Facilities,Graha Layar Prima Tbk,S,06/30/2023,Dec,U,0,2185.84,1718.97,466.88,535.78,1.81,-6.08,-6.09,-52.35,534.22,-40.5,3.97,3.68,-2.0,-10.0,-9.0
BOLA,Consumer Cyclicals,E514,Recreational & Sports Facilities,Bali Bintang Sejahtera Tbk,S,06/30/2023,Dec,U,0,785.65,54.92,730.73,140.91,16.41,16.41,13.62,1.28,121.79,144.36,1.52,0.08,1.0,1.0,5.0
BUVA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Bukit Uluwatu Villa Tbk,S,06/30/2023,Dec,U,0,1810.58,1937.65,-127.07,163.03,8.31,8.31,10.72,-6.65,-6.56,-7.22,-7.32,-15.25,-7.0,0.0,-79.0
CLAY,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Citra Putra Realty Tbk,S,06/30/2023,Dec,U,0,577.87,578.38,-0.5,93.1,0.76,0.26,0.35,-6.1,-0.2,-39.65,-1238.07,-1151.35,-3.0,0.0,-17.0
CSMI,Consumer Cyclicals,E515,Restaurants,Cipta Selera Murni Tbk,S,06/30/2023,Dec,U,0,65.1,56.84,8.26,1.79,-3.85,-4.04,-4.04,-11.5,10.12,-273.95,311.38,6.89,-14.0,-114.0,-525.0
DFAM,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Dafam Property Indonesia Tbk,S,06/30/2023,Dec,U,0,253.47,208.96,44.51,34.66,-9.23,-9.22,-9.15,-9.16,23.43,-7.21,2.82,4.69,-7.0,-39.0,-50.0
DUCK,Consumer Cyclicals,E515,Restaurants,Jaya Bersama Indo Tbk,S,09/30/2020,Dec,U,0,1344.58,421.65,922.93,179.78,30.81,20.59,20.59,32.07,719.17,0.0,0.24,0.46,3.0,4.0,23.0
EAST,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Eastparc Hotel Tbk,S,06/30/2023,Dec,U,0,270.89,21.91,248.98,49.54,21.04,17.06,17.06,8.14,60.34,16.84,2.27,0.09,12.0,13.0,68.0
ENAK,Consumer Cyclicals,E515,Restaurants,Champ Resto Indonesia Tbk,S,06/30/2023,Dec,U,0,873.47,600.6,272.86,698.76,29.58,30.13,30.13,22.84,125.94,56.25,10.2,2.2,6.0,18.0,7.0
ESTA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Esta Multi Usaha Tbk,S,06/30/2023,Dec,U,0,285.56,124.33,161.23,21.72,-1.64,-1.64,-1.64,-0.05,66.48,-1642.57,1.31,0.77,0.0,0.0,-1.0
FAST,Consumer Cyclicals,E515,Restaurants,Fast Food Indonesia Tbk,S,06/30/2023,Dec,U,0,3791.94,2766.25,1025.68,3119.92,-6.71,-5.56,-5.56,-28.99,257.05,-27.6,3.11,2.7,-3.0,-11.0,-4.0
FITT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Fitra International Tbk,S,06/30/2023,Dec,U,0,59.12,27.81,31.31,5.52,-4.07,-4.05,-4.05,-8.53,43.12,-73.27,14.5,0.89,-10.0,-20.0,-112.0
HOME,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Mandarine Regency Tbk,S,09/30/2020,Dec,U,0,2452.28,334.09,2118.19,10.25,-12.32,-12.28,-12.28,-1.57,95.36,0.0,0.52,0.16,-1.0,-2.0,-341.0
HOTL,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Saraswati Griya Lestari Tbk,S,09/30/2021,Dec,U,0,1315.63,1014.27,301.35,36.47,-27.02,-27.02,-27.48,-11.87,84.89,0.0,0.59,3.37,-3.0,-14.0,-116.0
HRME,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Menteng Heritage Realty Tbk,S,06/30/2023,Dec,U,WTM,951.52,293.91,657.61,51.19,-8.48,-6.71,-6.71,-2.45,110.36,-20.4,0.45,0.45,-2.0,-2.0,-29.0
IDEA,Consumer Cyclicals,E521,Education Services,Idea Indonesia Akademi Tbk,S,06/30/2023,Dec,U,0,80.1,18.14,61.96,9.05,0.87,0.87,0.87,1.07,58.32,75.49,1.39,0.29,1.0,2.0,13.0
JGLE,Consumer Cyclicals,E514,Recreational & Sports Facilities,Graha Andrasentra Propertindo Tbk,S,06/30/2023,Dec,U,WTM,1684.13,524.71,1159.42,71.88,-29.68,-29.68,-29.68,-33.29,51.34,-1.5,0.97,0.45,-45.0,-65.0,-1046.0
JIHD,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jakarta International Hotels & Development Tbk,S,06/30/2023,Dec,U,0,6820.85,2002.34,4818.51,685.37,112.88,92.26,18.43,13.03,2068.88,30.86,0.19,0.42,0.0,1.0,4.0
JSPT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jakarta Setiabudi Internasional Tbk,S,06/30/2023,Dec,U,0,6042.28,3253.16,2789.13,764.9,117.33,81.16,48.87,48.65,1202.86,17.37,0.7,1.17,2.0,4.0,15.0
KPIG,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",MNC Land Tbk,S,06/30/2023,Dec,U,0,32565.27,6734.37,25830.9,711.67,354.98,354.28,344.55,4.9,291.25,14.3,0.24,0.26,1.0,2.0,61.0
LUCY,Consumer Cyclicals,E515,Restaurants,Lima Dua Lima Tiga Tbk,S,06/30/2023,Dec,A,WTM,94.16,49.26,44.9,42.0,2.47,1.79,1.79,3.92,41.8,32.42,3.04,1.1,4.0,9.0,10.0
MABA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Marga Abhinaya Abadi Tbk,S,12/31/2019,Dec,A,WTP,2225.37,1941.4,283.98,45.45,-265.65,-265.65,-261.6,-17.03,18.48,0.0,2.71,6.84,-12.0,-92.0,-576.0
MAMI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Mas Murni Indonesia Tbk,S,09/30/2022,Dec,U,WTP,1768.01,534.06,1233.95,30.24,-33.55,-32.97,-33.55,-2.92,100.33,-17.11,0.5,0.43,-2.0,-3.0,-119.0
MAMIP,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Mas Murni Tbk (Preferred Stock),S,09/30/2022,Dec,U,WTP,1768.01,534.06,1233.95,30.24,-33.55,-32.97,-33.55,-5991.35,205658.66,-0.1,0.0,0.43,-2.0,-3.0,-119.0
MAPB,Consumer Cyclicals,E515,Restaurants,MAP Boga Adiperkasa Tbk,S,06/30/2023,Dec,U,0,2767.02,1533.17,1233.85,1999.21,75.43,58.22,58.22,53.69,516.71,39.86,4.14,1.24,5.0,10.0,6.0
MINA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sanurhasta Mitra Tbk,S,06/30/2023,Dec,U,0,106.71,8.33,98.38,5.26,-1.31,-1.31,-1.31,-0.38,14.99,-133.13,3.34,0.08,-2.0,-3.0,-47.0
NATO,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Surya Permata Andalan Tbk,S,06/30/2023,Dec,U,0,800.15,1.9,798.24,4.79,-1.88,-1.88,-1.89,-0.28,99.77,-1753.39,4.89,0.0,0.0,0.0,-47.0
NUSA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sinergi Megah Internusa Tbk,S,09/30/2019,Dec,U,0,817.91,64.77,753.15,8.78,-11.3,-11.3,-11.31,-1.52,97.81,0.0,0.51,0.09,-1.0,-2.0,-133.0
PANR,Consumer Cyclicals,E513,Travel Agencies,Panorama Sentrawisata Tbk,S,06/30/2023,Dec,U,0,1623.41,975.49,647.92,1375.82,89.78,76.0,42.03,59.11,539.93,13.53,1.48,1.51,4.0,11.0,5.0
PDES,Consumer Cyclicals,E513,Travel Agencies,Destinasi Tirta Nusantara Tbk,S,06/30/2023,Dec,U,0,261.05,205.46,55.59,163.82,20.73,20.32,16.04,30.97,77.74,12.53,4.99,3.7,8.0,40.0,14.0
PGLI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pembangunan Graha Lestari Indah Tbk,S,06/30/2023,Dec,U,0,101.06,40.1,60.96,10.04,-9.42,-7.66,-7.47,-30.73,124.92,-6.02,1.48,0.66,-15.0,-25.0,-149.0
PJAA,Consumer Cyclicals,E514,Recreational & Sports Facilities,Pembangunan Jaya Ancol Tbk,S,06/30/2023,Dec,U,0,4099.41,2476.39,1623.02,578.62,167.27,106.94,107.75,140.34,1014.39,6.06,0.84,1.53,5.0,14.0,39.0
PLAN,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Planet Properindo Jaya Tbk,S,06/30/2023,Dec,U,0,87.62,27.58,60.04,5.39,-0.93,-0.93,-0.93,-2.95,67.25,-10.52,0.46,0.46,-3.0,-4.0,-49.0
PNSE,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pudjiadi & Sons Tbk,S,06/30/2023,Dec,U,0,360.41,193.27,167.14,86.96,-9.87,-9.87,-8.02,-10.08,209.5,-38.89,1.87,1.16,-2.0,-5.0,-9.0
PSKT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Red Planet Indonesia Tbk,S,06/30/2023,Dec,U,0,402.04,56.14,345.9,26.51,-5.11,-4.97,-4.97,-0.77,33.42,-64.76,1.5,0.16,-2.0,-2.0,-30.0
PTSP,Consumer Cyclicals,E515,Restaurants,Pioneerindo Gourmet International Tbk,S,06/30/2023,Dec,U,0,297.0,157.75,139.25,311.57,8.7,6.62,6.03,48.23,630.64,36.91,2.82,1.13,4.0,8.0,3.0
PZZA,Consumer Cyclicals,E515,Restaurants,Sarimelati Kencana Tbk,S,06/30/2023,Dec,U,0,2397.63,1282.18,1115.45,1814.64,-57.68,-45.12,-45.12,-20.81,369.12,-21.34,1.2,1.15,-3.0,-6.0,-3.0
RAFI,Consumer Cyclicals,E515,Restaurants,PT Sari Kreasi Boga Tbk,S,06/30/2023,Dec,U,0,365.96,37.36,328.6,228.96,105.71,102.03,101.38,34.8,105.05,1.58,0.52,0.11,30.0,33.0,48.0
SHID,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Sahid Jaya International Tbk,S,06/30/2023,Dec,U,0,1284.9,514.7,770.2,48.95,-12.28,-11.98,-11.98,-19.83,688.09,-103.36,2.98,0.67,-2.0,-3.0,-45.0
SNLK,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sunter Lakeside Hotel Tbk,S,06/30/2023,Dec,U,0,189.71,43.96,145.75,19.54,-3.92,-3.92,-3.92,-11.58,323.9,-100.19,3.58,0.3,-3.0,-4.0,-27.0
SOTS,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Satria Mega Kencana Tbk,S,06/30/2023,Dec,U,0,402.4,168.52,233.88,9.83,-7.89,-7.89,-7.86,-18.04,233.88,-10.37,0.8,0.72,-4.0,-8.0,-183.0
ABBA,Consumer Cyclicals,E614,Consumer Publishing,Mahaka Media Tbk,S,06/30/2023,Dec,U,0,268.93,319.04,-50.11,73.28,-24.48,-24.48,-19.74,-5.23,-12.73,-14.14,-5.81,-6.37,-8.0,0.0,-28.0
DIGI,Consumer Cyclicals,E614,Consumer Publishing,Arkadia Digital Media Tbk,S,06/30/2023,Dec,U,0,17.38,22.45,-5.08,25.98,-1.21,-1.18,-1.18,-5.1,-3.12,-9.81,-16.01,-4.42,-48.0,0.0,-32.0
FILM,Consumer Cyclicals,E621,Entertainment & Movie Production,PT MD Pictures Tbk.,S,06/30/2023,Dec,U,0,1672.94,78.18,1594.76,205.29,78.94,60.79,62.07,10.3,167.67,340.75,20.93,0.05,6.0,6.0,48.0
FORU,Consumer Cyclicals,E611,Advertising,Fortune Indonesia Tbk,S,06/30/2023,Dec,U,WTM,46.22,10.15,36.07,21.14,-0.64,-0.57,-0.57,-2.64,77.54,-65.45,2.23,0.28,-3.0,-3.0,-6.0
IPTV,Consumer Cyclicals,E613,Cable & Satellite,MNC Vision Networks Tbk,S,06/30/2023,Dec,U,0,10878.73,3037.55,7841.19,1270.54,23.61,28.09,18.63,-5.29,185.82,-10.4,0.3,0.39,-2.0,-3.0,-18.0
MARI,Consumer Cyclicals,E612,Broadcasting,Mahaka Radio Integra Tbk,S,06/30/2023,Dec,U,0,527.53,404.21,123.32,39.17,-51.05,-52.71,-21.32,-7.37,23.48,-8.95,2.81,3.28,-7.0,-31.0,-99.0
MDIA,Consumer Cyclicals,E612,Broadcasting,Intermedia Capital Tbk,S,06/30/2023,Dec,U,0,8391.97,5404.39,2987.58,424.06,52.89,42.0,42.3,-0.02,76.18,-3243.41,0.66,1.81,0.0,0.0,0.0
MNCN,Consumer Cyclicals,E612,Broadcasting,Media Nusantara Citra Tbk,S,06/30/2023,Dec,U,0,22437.21,1691.87,20745.34,4446.02,1024.34,829.82,746.2,106.3,1378.45,4.94,0.38,0.08,7.0,8.0,36.0
MSIN,Consumer Cyclicals,E621,Entertainment & Movie Production,PT MNC Studios International Tbk.,S,06/30/2023,Dec,U,0,6740.95,1000.13,5740.82,1735.84,316.38,246.78,240.66,24.84,473.07,120.77,6.34,0.17,4.0,5.0,17.0
MSKY,Consumer Cyclicals,E613,Cable & Satellite,MNC Sky Vision Tbk,S,06/30/2023,Dec,U,0,3142.4,1054.31,2088.09,443.82,-175.43,-142.1,-142.1,-146.3,1046.99,-1.52,0.21,0.5,-9.0,-14.0,-66.0
NETV,Consumer Cyclicals,E612,Broadcasting,Net Visi Media Tbk,S,06/30/2023,Dec,U,0,1598.98,1837.26,-238.29,124.09,-166.91,-147.4,-146.41,-10.23,-10.16,-14.18,-14.27,-7.71,-15.0,0.0,-193.0
