date,text
2021-10-15T11:01:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)BMSR|Kenaikan:16.67%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T11:14:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)JIHD|Kenaikan:14.02%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T11:18:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)TFCO|Kenaikan:20.61%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T11:21:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)TFCO|Kenaikan:16.03%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T13:38:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

ESSA|Kenaikan:10.97%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T13:44:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

INPP|Kenaikan:14.75%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T13:49:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

INPP|Kenaikan:23.77%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T13:50:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

INPP|Kenaikan:19.67%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T13:52:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)YPAS|Kenaikan:21.15%
*)TFCO|Kenaikan:14.50%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T13:53:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)YPAS|Kenaikan:19.23%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T13:56:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

RONY|Kenaikan:15.89%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T13:57:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

INRU|Kenaikan:10.22%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T14:03:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

ESSA|Kenaikan:15.48%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T14:04:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)YPAS|Kenaikan:10.58%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T14:14:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

RONY|Kenaikan:20.56%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T14:19:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)MITI|Kenaikan:10.78%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T14:24:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)MITI|Kenaikan:15.69%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T14:35:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)PURI|Kenaikan:12.28%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T14:36:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)TAMA|Kenaikan:12.73%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T14:45:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)TAMA|Kenaikan:16.36%
BPTR|Kenaikan:20.25%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T14:51:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)GOLD|Kenaikan:12.68%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T11:38:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

PTIS|Kenaikan:25.00%
PNSE|Kenaikan:25.00%
*)PANI|Kenaikan:25.00%
*)IATA|Kenaikan:34.00%
*)FMII|Kenaikan:25.00%
PTIS|Kenaikan:25.00%
*)POLU|Kenaikan:24.43%
PNSE|Kenaikan:25.00%
*)PANI|Kenaikan:25.00%
*)FMII|Kenaikan:25.00%
*)SGRO|Kenaikan:17.50%
*)PORT|Kenaikan:15.57%
IBFN|Kenaikan:10.00%
BNBA|Kenaikan:12.68%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T12:42:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)PUDP|Kenaikan:11.01%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T13:34:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

BMAS|Kenaikan:20.31%
*)PORT|Kenaikan:11.48%
TRIM|Kenaikan:10.24%
*)OPMS|Kenaikan:10.45%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T13:35:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

SMAR|Kenaikan:13.75%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T13:36:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

BMAS|Kenaikan:14.06%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T13:37:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

BIPI|Kenaikan:10.00%
BNBA|Kenaikan:15.94%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T13:38:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

URBN|Kenaikan:10.06%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T13:39:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)FILM|Kenaikan:10.29%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T13:41:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)PANR|Kenaikan:10.07%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T13:54:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

PNSE|Kenaikan:12.50%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T13:55:33,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

INOV|Kenaikan:10.19%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:05:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

GWSA|Kenaikan:10.61%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:09:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

BMAS|Kenaikan:25.00%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:10:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

GWSA|Kenaikan:15.15%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:17:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)KONI|Kenaikan:10.98%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:18:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

BSIM|Kenaikan:11.11%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:20:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)KONI|Kenaikan:15.85%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:22:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)KONI|Kenaikan:20.73%
*)ESIP|Kenaikan:10.67%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:28:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)KONI|Kenaikan:25.00%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:29:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)CAKK|Kenaikan:11.90%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:40:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

BABP|Kenaikan:10.66%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:41:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)AKSI|Kenaikan:11.16%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-18T14:43:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

TALF|Kenaikan:24.34%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
