Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
AMRT,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,PT Sumber Alfaria Trijaya Tbk.,S,12/31/2023,Dec,A,WTM,34246.18,18540.98,15705.2,106944.68,4282.35,3484.02,3403.66,81.97,378.22,35.5,7.69,1.18,10.0,22.0,3.0
BUAH,Consumer Non-Cyclicals,D112,Food Retail & Distributors,PT Segar Kumala Indonesia Tbk,S,12/31/2023,Dec,A,WTM,340.77,162.39,178.39,1783.28,50.35,38.77,38.77,38.77,178.39,37.53,8.16,0.91,11.0,22.0,2.0
DAYA,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Duta Intidaya Tbk,S,12/31/2023,Dec,A,WTM,689.74,672.14,17.61,1546.0,-7.65,-16.19,-16.19,-6.69,7.27,-54.72,50.31,38.17,-2.0,-92.0,-1.0
DMND,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Diamond Food Indonesia Tbk,S,12/31/2023,Dec,A,WTM,7166.88,1335.15,5831.73,9239.93,413.13,319.08,311.18,32.87,615.92,23.58,1.26,0.23,4.0,5.0,3.0
EPMT,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Enseval Putera Megatrading Tbk,S,12/31/2023,Dec,A,WTM,10955.85,3658.02,7297.83,28507.87,888.57,688.37,688.5,254.19,2694.28,9.56,0.9,0.5,6.0,9.0,2.0
HERO,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Hero Supermarket Tbk,S,12/31/2023,Dec,A,WTM,5766.23,4346.1,1420.12,5097.52,-480.93,-132.16,-132.16,-31.59,339.45,-24.37,2.27,3.06,-2.0,-9.0,-3.0
KMDS,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Kurniamitra Duta Sentosa Tbk,S,12/31/2023,Dec,A,WTM,245.15,37.54,207.61,338.3,65.03,51.24,51.42,64.27,259.52,7.44,1.84,0.18,21.0,25.0,15.0
MIDI,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Midi Utama Indonesia Tbk,S,12/31/2023,Dec,A,WTM,7786.11,3873.68,3912.43,17351.15,635.94,516.32,516.66,15.45,117.02,27.31,3.61,0.99,7.0,13.0,3.0
MPPA,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Matahari Putra Prima Tbk,S,09/30/2023,Dec,U,0,3381.32,3108.77,272.55,5317.76,-249.57,-247.5,-247.5,-29.86,21.02,-2.01,2.85,11.41,-11.0,-142.0,-7.0
PCAR,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Prima Cakrawala Abadi Tbk,S,09/30/2023,Dec,U,0,102.8,35.87,66.93,202.5,5.81,5.81,5.81,6.02,57.37,8.31,0.87,0.54,7.0,10.0,3.0
RANC,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Supra Boga Lestari Tbk,S,09/30/2023,Dec,LR,0,1214.7,867.02,347.67,2173.27,-80.82,-78.56,-78.29,-65.22,222.23,-9.43,2.77,2.49,-8.0,-29.0,-5.0
SDPC,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Millennium Pharmacon International Tbk,S,12/31/2023,Dec,A,WTM,1639.68,1361.97,277.71,3363.52,47.96,33.08,33.09,25.97,217.99,5.58,0.67,4.9,2.0,12.0,1.0
WICO,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Wicaksana Overseas International Tbk,S,09/30/2023,Dec,LR,0,351.94,337.17,14.78,1097.9,-102.54,-102.54,-102.54,-50.18,6.17,-2.39,19.44,22.82,-34.0,-813.0,-11.0
AALI,Consumer Non-Cyclicals,D232,Plantations & Crops,Astra Agro Lestari Tbk,S,12/31/2023,Dec,A,WTM,28846.24,6280.24,22566.01,20745.47,1498.4,1088.17,1055.9,548.61,11724.5,12.26,0.57,0.28,4.0,5.0,5.0
ADES,Consumer Non-Cyclicals,D212,Soft Drinks,Akasha Wira International Tbk,S,12/31/2023,Dec,A,WTM,2085.18,355.37,1729.81,1525.44,503.66,395.8,395.8,670.96,2932.39,13.56,3.1,0.21,19.0,23.0,26.0
AGAR,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Asia Sejahtera Mina Tbk,S,12/31/2023,Dec,A,WTM,196.91,89.95,106.97,437.7,0.07,0.02,0.02,0.02,106.97,5093.8,0.82,0.84,0.0,0.0,0.0
AISA,Consumer Non-Cyclicals,D222,Processed Foods,FKS Food Sejahtera Tbk,S,12/31/2023,Dec,A,WTM,1850.0,881.81,968.2,1704.01,50.76,18.8,18.78,2.02,103.98,61.99,1.2,0.91,1.0,2.0,1.0
ALTO,Consumer Non-Cyclicals,D212,Soft Drinks,Tri Banyan Tirta Tbk,S,09/30/2023,Dec,U,0,1009.38,669.25,340.13,232.68,-8.96,-8.78,-8.75,-13.08,155.18,-3.82,0.32,1.97,-3.0,-8.0,-12.0
AMMS,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",PT Agung Menjangan Mas Tbk,S,06/30/2023,Dec,U,0,70.99,1.86,69.13,4.51,0.57,0.57,0.57,1.21,57.61,30.67,0.64,0.03,2.0,2.0,32.0
ANDI,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Andira Agro Tbk,S,12/31/2023,Dec,A,WTM,378.14,195.4,182.74,219.94,-66.24,-55.96,-55.96,-5.98,19.54,-5.68,1.74,1.07,-15.0,-31.0,-25.0
ANJT,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Austindo Nusantara Jaya Tbk.,S,09/30/2023,Dec,U,0,9430.76,2897.4,6533.36,2735.92,108.3,1.24,9.45,6.75,1947.83,105.94,0.37,0.44,0.0,0.0,1.0
ASHA,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Cilacap Samudera Fishing Industry Tbk,S,09/30/2023,Dec,U,0,223.88,43.39,180.49,295.0,1.07,0.81,0.81,0.45,36.1,111.03,1.39,0.24,1.0,1.0,1.0
BEEF,Consumer Non-Cyclicals,D222,Processed Foods,Estika Tata Tiara Tbk,S,09/30/2023,Dec,A,WTM,752.14,615.04,137.1,383.63,64.82,53.83,53.84,2.87,19.5,90.69,13.33,4.49,3.0,15.0,5.0
BISI,Consumer Non-Cyclicals,D232,Plantations & Crops,BISI INTERNATIONAL Tbk,S,12/31/2023,Dec,A,WTM,3901.82,455.12,3446.7,2298.13,733.9,595.74,595.63,198.54,1148.9,10.27,1.78,0.13,15.0,17.0,26.0
BOBA,Consumer Non-Cyclicals,D222,Processed Foods,Formosa Ingredient Factory Tbk,S,12/31/2023,Dec,A,WTM,175.63,24.57,151.05,153.78,19.07,14.96,14.96,12.94,130.7,11.98,1.19,0.16,9.0,10.0,10.0
BTEK,Consumer Non-Cyclicals,D232,Plantations & Crops,Bumi Teknokultura Unggul Tbk,S,09/30/2023,Dec,U,0,4077.37,2958.94,1118.43,126.09,-82.85,-82.85,-82.85,-2.41,24.17,-14.11,1.41,2.65,-3.0,-10.0,-88.0
BUDI,Consumer Non-Cyclicals,D222,Processed Foods,Budi Starch & Sweetener Tbk,S,12/31/2023,Dec,A,WTM,3327.85,1736.52,1591.33,3944.95,127.31,102.54,100.8,22.41,353.71,12.41,0.79,1.09,3.0,6.0,3.0
BWPT,Consumer Non-Cyclicals,D232,Plantations & Crops,Eagle High Plantations Tbk,S,12/31/2023,Dec,A,WTM,10183.51,7991.96,2191.55,4204.61,-124.15,159.97,177.02,5.62,69.52,9.79,0.79,3.65,2.0,8.0,4.0
CAMP,Consumer Non-Cyclicals,D221,Dairy Products,Campina Ice Cream Industry Tbk,S,09/30/2023,Dec,U,0,1074.45,138.49,935.96,872.98,142.01,112.21,112.21,21.88,159.04,17.73,2.44,0.15,12.0,14.0,15.0
CEKA,Consumer Non-Cyclicals,D222,Processed Foods,Wilmar Cahaya Indonesia Tbk,S,12/31/2023,Dec,A,WTM,1893.56,251.28,1642.29,6337.43,195.81,153.57,153.57,258.11,2760.14,7.32,0.68,0.15,8.0,9.0,2.0
CLEO,Consumer Non-Cyclicals,D212,Soft Drinks,Sariguna Primatirta Tbk,S,09/30/2023,Dec,U,0,1877.79,506.76,1371.02,1152.97,260.04,204.82,204.82,20.79,114.25,32.23,5.86,0.37,13.0,18.0,22.0
CMRY,Consumer Non-Cyclicals,D221,Dairy Products,Cisarua Mountain Dairy Tbk,S,12/31/2023,Dec,A,WTM,7046.86,1105.53,5941.33,7772.91,1561.16,1241.78,1241.72,156.49,748.78,31.31,6.54,0.19,18.0,21.0,16.0
COCO,Consumer Non-Cyclicals,D222,Processed Foods,Wahana Interfood Nusantara Tbk,S,09/30/2023,Dec,U,0,583.25,393.73,189.52,138.37,-14.77,-14.77,-14.77,-14.33,212.98,-12.98,0.87,2.08,-2.0,-7.0,-9.0
CPIN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Charoen Pokphand Indonesia Tbk,S,12/31/2023,Dec,A,WTM,40970.8,13942.04,27028.76,61615.85,2996.88,2318.09,2318.58,141.39,1648.3,37.13,3.19,0.52,6.0,9.0,4.0
CPRO,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Central Proteina Prima Tbk,S,09/30/2023,Dec,U,0,7037.58,3536.99,3500.6,6764.64,439.2,321.66,321.43,6.88,58.76,7.56,0.88,1.01,6.0,12.0,6.0
CRAB,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",PT Toba Surimi Industries Tbk,S,12/31/2023,Dec,A,WTM,346.53,152.82,193.71,598.12,22.83,17.58,17.58,9.02,99.34,29.73,2.7,0.79,5.0,9.0,3.0
CSRA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Cisadane Sawit Raya Tbk.,S,12/31/2023,Dec,A,WTM,1821.55,723.0,1098.55,875.51,177.27,129.52,129.52,63.18,535.88,7.03,0.83,0.66,7.0,12.0,15.0
DEWI,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",PT Dewi Shri Farmindo Tbk,S,09/30/2023,Dec,U,0,176.58,21.93,154.65,60.19,8.07,8.07,8.07,4.24,77.32,14.62,0.8,0.14,5.0,5.0,14.0
DLTA,Consumer Non-Cyclicals,D211,Liquors,Delta Djakarta Tbk,S,09/30/2023,Dec,U,0,1182.11,284.2,897.91,542.91,197.84,157.35,156.85,256.41,1121.46,13.18,3.01,0.32,17.0,23.0,38.0
DPUM,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Dua Putra Utama Makmur Tbk,S,09/30/2023,Dec,U,0,1336.47,775.97,560.5,606.07,-16.81,-12.79,-12.79,-7.25,134.25,-2.62,0.14,1.38,-2.0,-5.0,-5.0
DSFI,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Dharma Samudera Fishing Industries Tbk,S,12/31/2023,Dec,A,WTM,411.88,161.38,250.5,559.6,15.58,12.09,12.08,6.5,134.89,7.84,0.38,0.64,3.0,5.0,2.0
DSNG,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Dharma Satya Nusantara Tbk.,S,12/31/2023,Dec,A,WTM,16178.28,7288.85,8889.43,9498.75,1140.64,841.66,839.81,79.23,838.64,8.2,0.78,0.82,5.0,9.0,9.0
ENZO,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Morenzo Abadi Perkasa Tbk,S,09/30/2023,Dec,U,0,306.48,144.85,161.64,376.13,1.47,0.69,0.71,0.06,74.74,628.4,0.52,0.9,0.0,0.0,0.0
FAPA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT FAP Agri Tbk,S,09/30/2023,Dec,U,0,8541.04,4523.35,4017.69,3486.8,158.81,118.68,112.63,75.97,1106.98,69.77,4.79,1.13,3.0,7.0,8.0
FISH,Consumer Non-Cyclicals,D232,Plantations & Crops,FKS Multi Agro Tbk,S,09/30/2023,Dec,U,0,7910.61,5301.92,2608.68,15941.04,299.64,237.05,230.43,902.72,5434.76,6.15,1.02,2.03,5.0,17.0,3.0
FOOD,Consumer Non-Cyclicals,D222,Processed Foods,Sentra Food Indonesia Tbk,S,09/30/2023,Dec,U,0,63.07,31.04,32.03,57.77,-9.62,-9.61,-6.66,-20.09,49.27,-5.73,2.33,0.97,-21.0,-41.0,-23.0
GOLL,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Golden Plantation Tbk,S,09/30/2021,Dec,U,0,480.92,400.9,80.02,3.75,-4.37,-4.37,-4.35,-4.65,21.83,0.0,2.29,5.01,-4.0,-21.0,-454.0
GOOD,Consumer Non-Cyclicals,D222,Processed Foods,Garudafood Putra Putri Jaya Tbk,S,12/31/2023,Dec,A,WTM,7427.71,3518.5,3909.21,10543.57,783.02,601.47,580.41,15.73,105.95,26.95,4.0,0.9,8.0,15.0,6.0
GULA,Consumer Non-Cyclicals,D222,Processed Foods,PT Aman Agrindo Tbk,S,09/30/2023,Dec,U,0,223.7,74.68,149.01,277.17,4.52,3.52,3.52,3.26,139.22,126.86,2.97,0.5,2.0,2.0,1.0
GZCO,Consumer Non-Cyclicals,D232,Plantations & Crops,Gozco Plantations Tbk,S,09/30/2023,Dec,U,0,1730.38,567.07,1163.31,559.81,19.08,10.77,9.84,15.26,193.89,6.36,0.5,0.49,5.0,8.0,16.0
HOKI,Consumer Non-Cyclicals,D222,Processed Foods,Buyung Poetra Sembada Tbk,S,12/31/2023,Dec,A,WTM,1046.19,384.62,661.57,1284.51,-2.31,-3.37,-1.47,-0.15,68.36,-1043.22,2.31,0.58,0.0,0.0,0.0
IBOS,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Indo Boga Sukses Tbk,S,06/30/2023,Dec,U,0,372.47,40.79,331.67,42.47,4.31,4.31,4.24,0.98,41.25,866.5,20.61,0.12,2.0,2.0,19.0
ICBP,Consumer Non-Cyclicals,D222,Processed Foods,Indofood CBP Sukses Makmur Tbk,S,12/31/2023,Dec,A,WTM,119267.08,57163.04,62104.03,67909.9,11444.69,8465.12,6990.57,599.44,5325.37,19.35,2.18,0.92,6.0,11.0,10.0
IKAN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Era Mandiri Cemerlang Tbk,S,09/30/2023,Dec,U,0,125.67,52.51,73.16,103.76,0.55,0.4,0.4,1.67,87.79,29.99,0.57,0.72,1.0,2.0,1.0
INDF,Consumer Non-Cyclicals,D222,Processed Foods,Indofood Sukses Makmur Tbk,S,12/31/2023,Dec,A,WTM,186587.96,86123.07,100464.89,111703.61,15615.38,11493.73,8147.02,927.86,11441.91,6.87,0.56,0.86,4.0,8.0,7.0
IPPE,Consumer Non-Cyclicals,D232,Plantations & Crops,Indo Pureco Pratama Tbk,S,09/30/2023,Dec,U,0,297.39,12.02,285.37,29.02,3.79,2.91,2.91,0.09,62.04,535.03,0.81,0.04,0.0,0.0,1.0
JARR,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Jhonlin Agro Raya Tbk,S,12/31/2023,Dec,A,WTM,3652.69,2211.11,1441.57,4442.28,217.2,77.27,77.27,8.37,156.17,35.36,1.9,1.53,2.0,5.0,2.0
JAWA,Consumer Non-Cyclicals,D232,Plantations & Crops,Jaya Agra Wattie Tbk,S,09/30/2023,Dec,U,0,3633.09,3541.3,91.79,685.36,-251.46,-245.67,-244.51,-22.63,5.65,-3.31,13.26,38.58,-10.0,-400.0,-54.0
JPFA,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Japfa Comfeed Indonesia Tbk,S,12/31/2023,Dec,A,WTM,34109.43,19942.22,14167.21,51175.9,1261.24,945.92,929.72,79.28,1208.13,14.51,0.95,1.41,3.0,7.0,2.0
KEJU,Consumer Non-Cyclicals,D221,Dairy Products,Mulia Boga Raya Tbk,S,12/31/2023,Dec,A,WTM,828.38,157.61,670.77,1019.67,102.98,80.34,80.34,53.56,447.18,21.75,2.61,0.23,10.0,12.0,8.0
LSIP,Consumer Non-Cyclicals,D232,Plantations & Crops,PP London Sumatra Indonesia Tbk,S,12/31/2023,Dec,A,WTM,12514.2,1166.76,11347.44,4189.9,911.43,760.67,762.0,111.68,1663.15,7.57,0.51,0.1,6.0,7.0,18.0
MAGP,Consumer Non-Cyclicals,D232,Plantations & Crops,Multi Agro Gemilang Plantation Tbk,S,03/31/2022,Dec,U,0,840.19,764.27,75.92,32.27,-10.68,-10.68,-10.57,-7.06,8.44,0.0,5.93,10.07,-8.0,-84.0,-197.0
MAIN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Malindo Feedmill Tbk,S,09/30/2023,Dec,U,0,5438.68,3317.9,2120.77,8970.3,103.25,45.63,45.81,54.95,947.3,9.1,0.53,1.56,2.0,6.0,1.0
MGRO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Mahkota Group Tbk.,S,09/30/2023,Dec,U,0,2331.18,1813.15,518.03,4201.37,-156.21,-162.61,-143.96,-32.62,145.74,-17.93,4.01,3.5,-5.0,-22.0,-3.0
MLBI,Consumer Non-Cyclicals,D211,Liquors,Multi Bintang Indonesia Tbk,S,12/31/2023,Dec,A,WTM,3407.44,2015.99,1391.46,3322.28,1397.72,1066.47,1066.18,506.02,660.4,14.03,10.75,1.45,31.0,77.0,32.0
MYOR,Consumer Non-Cyclicals,D222,Processed Foods,Mayora Indah Tbk,S,12/31/2023,Dec,A,WTM,23870.4,8588.32,15282.09,31485.01,4093.72,3244.87,3193.82,142.84,683.5,17.22,3.6,0.56,13.0,21.0,10.0
NASI,Consumer Non-Cyclicals,D222,Processed Foods,Wahana Inti Makmur Tbk,S,09/30/2023,Dec,U,0,71.58,11.57,60.01,52.36,0.42,0.42,0.42,0.93,74.33,82.87,1.04,0.19,1.0,1.0,1.0
OILS,Consumer Non-Cyclicals,D232,Plantations & Crops,Indo Oil Perkasa Tbk,S,09/30/2023,Dec,U,0,185.87,98.72,87.15,469.65,7.43,5.77,5.77,0.74,191.95,168.11,0.65,1.13,0.0,0.0,0.0
PANI,Consumer Non-Cyclicals,D222,Processed Foods,Pratama Abadi Nusa Industri Tbk,S,12/31/2023,Dec,A,WTM,33712.01,14622.97,19089.04,2158.89,736.09,780.68,270.04,17.28,1221.53,303.82,4.3,0.77,1.0,1.0,13.0
PGUN,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Pradiksi Gunatama Tbk,S,12/31/2023,Dec,A,WTM,2591.48,965.4,1626.07,868.46,139.4,108.06,108.06,18.83,283.39,21.45,1.43,0.59,4.0,7.0,12.0
PMMP,Consumer Non-Cyclicals,D222,Processed Foods,Panca Mitra Multiperdana Tbk,S,09/30/2023,Dec,U,0,4626.72,3294.28,1332.43,2336.55,125.66,73.61,73.61,23.39,514.79,17.53,0.8,2.47,1.0,5.0,3.0
PSDN,Consumer Non-Cyclicals,D222,Processed Foods,Prasidha Aneka Niaga Tbk,S,09/30/2023,Dec,U,0,176.51,85.81,90.71,256.73,168.51,161.36,161.36,105.67,62.99,1.04,1.75,0.95,86.0,168.0,59.0
PSGO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Palma Serasih Tbk.,S,09/30/2023,Dec,U,0,4031.65,2212.28,1819.37,1583.47,193.52,130.16,130.16,13.12,96.52,11.81,1.61,1.22,6.0,14.0,16.0
ROTI,Consumer Non-Cyclicals,D222,Processed Foods,Nippon Indosari Corpindo Tbk,S,12/31/2023,Dec,A,WTM,3943.52,1550.09,2393.43,3820.53,427.99,333.3,333.29,53.87,386.88,21.81,3.04,0.65,8.0,14.0,9.0
SGRO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sampoerna Agro Tbk,S,12/31/2023,Dec,A,WTM,10067.53,4555.13,5512.41,5620.5,744.3,440.78,483.71,265.98,3031.09,7.56,0.66,0.83,5.0,9.0,9.0
SIMP,Consumer Non-Cyclicals,D232,Plantations & Crops,Salim Ivomas Pratama Tbk,S,12/31/2023,Dec,A,WTM,35012.35,13291.43,21720.92,16002.64,1487.69,926.78,736.42,46.56,1373.32,8.2,0.28,0.61,2.0,3.0,5.0
SIPD,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Sreeya Sewu Indonesia Tbk,S,12/31/2023,Dec,A,WDP,3281.47,2088.42,1193.05,6091.34,-41.99,-17.32,-17.32,-9.41,648.71,-95.59,1.39,1.75,-1.0,-1.0,0.0
SKBM,Consumer Non-Cyclicals,D222,Processed Foods,Sekar Bumi Tbk,S,09/30/2023,Dec,U,0,1874.94,816.75,1058.19,2268.67,6.76,1.11,0.9,21.0,611.63,14.1,0.48,0.77,2.0,3.0,2.0
SKLT,Consumer Non-Cyclicals,D222,Processed Foods,Sekar Laut Tbk,S,09/30/2023,Dec,U,0,1064.91,437.0,627.92,1362.57,67.33,53.91,53.91,11.98,90.91,11.86,1.56,0.7,8.0,13.0,6.0
SMAR,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sinas Mas Agro Resources and Technology Tbk,S,12/31/2023,Dec,A,WTM,39716.36,20644.5,19071.86,66530.55,1108.89,917.87,917.81,319.55,6640.17,11.8,0.57,1.08,2.0,5.0,1.0
SSMS,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sawit Sumbermas Sarana Tbk.,S,09/30/2023,Dec,U,0,13078.23,6832.79,6245.44,4420.91,696.55,518.28,513.18,83.81,655.69,12.41,1.59,1.09,6.0,13.0,18.0
STAA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sumber Tani Agung Resources Tbk,S,12/31/2023,Dec,A,WTM,6681.16,1877.48,4803.68,5285.2,1007.26,782.25,681.88,62.54,440.57,12.79,1.82,0.39,10.0,14.0,13.0
STTP,Consumer Non-Cyclicals,D222,Processed Foods,Siantar Top Tbk,S,09/30/2023,Dec,U,0,5249.59,630.18,4619.41,3623.08,836.01,685.51,685.55,679.93,3526.27,14.38,2.77,0.14,17.0,19.0,25.0
TAPG,Consumer Non-Cyclicals,D232,Plantations & Crops,Triputra Agro Persada Tbk,S,12/31/2023,Dec,A,WTM,13867.39,2527.85,11339.54,8325.89,1941.1,1661.26,1608.22,81.01,571.19,7.22,1.02,0.22,12.0,14.0,19.0
TAYS,Consumer Non-Cyclicals,D222,Processed Foods,Jaya Swarasa Agung Tbk,S,09/30/2023,Dec,LR,0,404.6,265.35,139.24,196.31,-4.89,-5.8,-5.8,-1.37,126.71,-70.72,0.77,1.91,0.0,-1.0,-1.0
TBLA,Consumer Non-Cyclicals,D222,Processed Foods,Tunas Baru Lampung Tbk,S,09/30/2023,Dec,U,0,23937.66,16337.03,7600.62,11861.2,570.75,436.33,435.67,116.38,1261.44,5.76,0.53,2.15,3.0,9.0,6.0
TGKA,Consumer Non-Cyclicals,D222,Processed Foods,Tigaraksa Satria Tbk,S,12/31/2023,Dec,A,WTM,4566.01,2365.65,2200.35,14210.14,587.52,441.1,457.04,497.59,2395.61,13.31,2.77,1.08,10.0,21.0,3.0
TLDN,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Teladan Prima Agro Tbk,S,09/30/2023,Dec,U,0,5436.06,3196.61,2239.44,2885.43,313.59,234.19,234.19,19.13,172.98,24.15,2.67,1.43,5.0,11.0,9.0
TRGU,Consumer Non-Cyclicals,D222,Processed Foods,PT Cerestar Indonesia Tbk,S,09/30/2023,Dec,U,0,3478.12,2456.87,1021.25,3928.53,8.79,4.71,4.71,-2.28,128.53,-95.77,1.7,2.41,-1.0,-2.0,0.0
ULTJ,Consumer Non-Cyclicals,D221,Dairy Products,Ultra Jaya Milk Industry & Trading Company Tbk,S,12/31/2023,Dec,A,WTM,7523.96,836.99,6686.97,8302.74,1507.28,1186.16,1169.21,101.2,578.78,19.52,3.41,0.13,16.0,17.0,14.0
UNSP,Consumer Non-Cyclicals,D232,Plantations & Crops,Bakrie Sumatera Plantations Tbk,S,12/31/2023,Dec,A,WTM,4559.72,10492.6,-5932.87,2405.15,95.0,26.14,62.69,25.07,-2372.99,3.67,-0.04,-1.77,1.0,0.0,3.0
WAPO,Consumer Non-Cyclicals,D232,Plantations & Crops,Wahana Pronatural Tbk,S,09/30/2023,Dec,U,0,127.45,55.88,71.57,252.42,0.93,0.56,0.56,-1.89,57.68,-53.44,1.75,0.78,-2.0,-3.0,-1.0
WMPP,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Widodo Makmur Perkasa Tbk,S,09/30/2023,Dec,U,0,5614.95,3797.67,1817.27,737.6,-279.38,-279.7,-263.34,-19.06,61.77,-2.62,0.81,2.09,-10.0,-31.0,-76.0
WMUU,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Widodo Makmur Unggas Tbk,S,09/30/2023,Dec,U,0,2596.78,1466.24,1130.54,274.68,-66.99,-66.99,-66.97,-12.91,87.36,-3.87,0.57,1.3,-6.0,-15.0,-61.0
GGRM,Consumer Non-Cyclicals,D311,Tobacco,Gudang Garam Tbk,S,12/31/2023,Dec,A,WTM,92450.82,31587.98,60862.84,118953.0,6860.82,5324.52,5324.51,2767.29,31632.05,7.19,0.63,0.52,6.0,9.0,4.0
HMSP,Consumer Non-Cyclicals,D311,Tobacco,HM Sampoerna Tbk,S,12/31/2023,Dec,A,WTM,55316.26,25446.41,29869.85,115983.38,10311.21,8096.81,8096.81,69.61,256.79,12.35,3.35,0.85,15.0,27.0,7.0
ITIC,Consumer Non-Cyclicals,D311,Tobacco,PT Indonesian Tobacco Tbk.,S,12/31/2023,Dec,A,WTM,560.35,162.42,397.93,303.93,36.22,26.96,26.96,28.66,423.01,9.49,0.64,0.41,5.0,7.0,9.0
WIIM,Consumer Non-Cyclicals,D311,Tobacco,Wismilak Inti Makmur Tbk,S,09/30/2023,Dec,U,0,2832.91,1046.34,1786.57,3719.54,566.12,441.79,441.39,248.31,850.8,6.97,2.03,0.59,18.0,29.0,14.0
EURO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Estee Gold Feet Tbk,S,12/31/2023,Dec,A,WTM,67.43,5.03,62.4,23.78,6.37,5.13,5.13,2.01,24.48,71.03,5.84,0.08,8.0,8.0,22.0
FLMC,Consumer Non-Cyclicals,D421,Personal Care Products,Falmaco Nonwoven Industri Tbk,0,12/31/2023,Dec,A,WDP,185.15,100.45,84.71,46.08,6.5,6.88,6.88,8.8,108.42,2.61,0.21,1.19,4.0,8.0,15.0
KINO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Kino Indonesia Tbk,S,09/30/2023,Dec,U,0,4553.17,2958.83,1594.34,2947.74,77.51,65.26,62.97,-453.79,1116.04,-3.09,1.25,1.86,-14.0,-41.0,-22.0
KPAS,Consumer Non-Cyclicals,D421,Personal Care Products,PT Cottonindo Ariesta Tbk.,S,09/30/2021,Dec,U,0,231.45,114.31,117.14,20.15,-29.7,-29.7,-29.68,-43.25,152.52,0.0,0.41,0.98,-14.0,-28.0,-165.0
MBTO,Consumer Non-Cyclicals,D421,Personal Care Products,Martina Berto Tbk,S,09/30/2023,Dec,U,0,724.11,321.08,403.04,320.04,-3.72,-1.76,-1.76,-24.83,376.67,-3.62,0.24,0.8,-4.0,-7.0,-8.0
MRAT,Consumer Non-Cyclicals,D421,Personal Care Products,Mustika Ratu Tbk,S,09/30/2023,Dec,U,0,643.52,230.49,413.03,222.09,0.37,0.11,0.08,200.39,965.02,1.69,0.35,0.56,13.0,21.0,39.0
NANO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Nanotech Indonesia Global Tbk,S,06/30/2023,Dec,U,0,181.64,15.35,166.29,22.47,1.75,1.35,1.65,0.05,38.8,339.21,0.46,0.09,0.0,0.0,1.0
