Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
HERO,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Hero Supermarket Tbk,S,12/31/2021,Dec,A,WTP,6273.52,5399.7,873.82,3481.23,-746.48,-963.53,-963.53,-230.31,208.87,-7.47,8.23,6.18,-15.0,-110.0,-28.0
KMDS,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Kurniamitra Duta Sentosa Tbk,S,09/30/2021,Dec,U,0,172.34,31.78,140.56,156.05,26.74,21.65,21.65,32.66,175.7,11.86,2.44,0.23,15.0,19.0,17.0
MIDI,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Midi Utama Indonesia Tbk,S,12/31/2021,Dec,A,WTP,6344.02,4727.7,1616.32,13584.04,333.26,275.22,275.22,89.88,560.76,23.46,3.8,2.92,4.0,16.0,2.0
MPPA,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Matahari Putra Prima Tbk,S,12/31/2021,Dec,A,WTP,4650.49,4066.08,584.4,6655.22,-314.92,-337.55,-337.55,-28.93,68.93,-14.9,5.86,6.96,-5.0,-42.0,-4.0
PCAR,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Prima Cakrawala Abadi Tbk,S,09/30/2021,Dec,U,0,107.0,41.87,65.13,107.82,2.54,2.54,2.54,-1.45,55.82,75.82,3.94,0.64,-2.0,-3.0,-2.0
RANC,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Supra Boga Lestari Tbk,S,12/31/2021,Dec,A,WTP,1512.04,1004.97,507.06,2887.53,8.52,9.84,8.47,22.98,324.11,69.55,4.81,1.98,2.0,7.0,1.0
SDPC,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Millennium Pharmacon International Tbk,S,12/31/2021,Dec,A,WTP,1206.39,969.41,236.98,2988.85,17.92,9.57,9.57,7.15,186.01,11.45,0.65,4.09,1.0,4.0,0.0
WICO,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Wicaksana Overseas International Tbk,S,09/30/2021,Dec,LR,0,816.9,681.94,134.96,2032.57,-75.54,-75.54,-75.54,-75.26,106.35,-5.27,3.93,5.05,-12.0,-71.0,-5.0
AALI,Consumer Non-Cyclicals,D232,Plantations & Crops,Astra Agro Lestari Tbk,S,12/31/2021,Dec,A,WTP,30399.91,9228.73,21171.17,24322.05,2913.17,2067.36,1971.36,1024.25,10999.79,12.25,1.14,0.44,6.0,9.0,8.0
ADES,Consumer Non-Cyclicals,D212,Soft Drinks,Akasha Wira International Tbk,S,09/30/2021,Dec,U,0,1149.09,305.73,843.36,616.07,181.34,142.85,142.85,346.26,1429.68,11.4,2.57,0.36,18.0,24.0,33.0
AGAR,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Asia Sejahtera Mina Tbk,S,09/30/2021,Dec,U,0,187.05,75.31,111.75,283.26,6.7,5.2,5.2,2.12,111.75,51.34,3.19,0.67,1.0,2.0,1.0
AISA,Consumer Non-Cyclicals,D222,Processed Foods,FKS Food Sejahtera Tbk,S,09/30/2021,Dec,U,0,1952.8,1108.77,844.03,1093.66,22.07,18.0,17.93,137.75,90.64,71.28,2.02,1.31,66.0,152.0,117.0
ALTO,Consumer Non-Cyclicals,D212,Soft Drinks,Tri Banyan Tirta Tbk,S,09/30/2021,Dec,U,0,1092.24,725.91,366.32,265.03,-6.81,-6.56,-6.54,-4.0,167.13,-67.32,1.6,1.98,-1.0,-2.0,-3.0
ANDI,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Andira Agro Tbk,S,09/30/2021,Dec,U,0,472.89,218.36,254.53,251.14,1.99,3.84,3.84,-3.33,27.22,91.25,1.84,0.86,-7.0,-12.0,-12.0
ANJT,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Austindo Nusantara Jaya Tbk.,S,12/31/2021,Dec,A,WTP,9312.67,3130.25,6182.42,3806.86,833.11,566.21,571.13,170.27,1843.2,5.99,0.55,0.51,6.0,9.0,15.0
BEEF,Consumer Non-Cyclicals,D222,Processed Foods,Estika Tata Tiara Tbk,S,09/30/2021,Dec,U,0,667.32,762.96,-95.63,123.29,-130.97,-103.24,-103.24,-90.39,-50.75,-0.78,-1.12,-7.98,-26.0,0.0,-138.0
BISI,Consumer Non-Cyclicals,D232,Plantations & Crops,BISI INTERNATIONAL Tbk,S,09/30/2021,Dec,U,0,3114.12,544.45,2569.66,1483.37,282.41,226.11,225.99,116.01,856.55,9.91,1.16,0.21,11.0,14.0,23.0
BOBA,Consumer Non-Cyclicals,D222,Processed Foods,Formosa Ingredient Factory Tbk,S,03/31/2021,Dec,A,WTP,80.26,14.32,65.94,13.22,3.62,2.97,2.97,12.67,57.05,0.0,3.44,0.22,18.0,22.0,111.0
BTEK,Consumer Non-Cyclicals,D232,Plantations & Crops,Bumi Teknokultura Unggul Tbk,S,09/30/2021,Dec,U,0,4198.01,2644.34,1553.67,121.47,-115.68,-115.68,-115.68,-5.47,33.57,-15.0,1.49,1.7,-6.0,-16.0,-208.0
BUDI,Consumer Non-Cyclicals,D222,Processed Foods,Budi Starch & Sweetener Tbk,S,09/30/2021,Dec,U,0,3056.11,1691.49,1364.62,2611.64,87.02,69.46,63.45,23.89,303.32,8.72,0.54,1.24,4.0,8.0,4.0
BWPT,Consumer Non-Cyclicals,D232,Plantations & Crops,Eagle High Plantations Tbk,S,12/31/2021,Dec,A,WTP,12045.05,9987.22,2057.82,2938.34,-1926.9,-1417.29,-1403.47,-65.76,65.28,-1.06,1.19,4.85,-17.0,-101.0,-71.0
CAMP,Consumer Non-Cyclicals,D221,Dairy Products,Campina Ice Cream Industry Tbk,S,12/31/2021,Dec,A,WTP,1147.26,124.45,1022.81,1019.13,126.16,100.07,100.07,17.44,173.8,14.31,1.52,0.12,9.0,10.0,10.0
CEKA,Consumer Non-Cyclicals,D222,Processed Foods,Wilmar Cahaya Indonesia Tbk,S,12/31/2021,Dec,A,WTP,1697.39,310.02,1387.37,5359.44,236.33,187.07,187.07,329.43,2331.71,6.41,0.8,0.22,12.0,14.0,4.0
CLEO,Consumer Non-Cyclicals,D212,Soft Drinks,Sariguna Primatirta Tbk,S,12/31/2021,Dec,A,WTP,1348.18,346.6,1001.58,1103.52,230.34,180.71,180.71,14.59,83.46,28.6,5.2,0.35,13.0,17.0,16.0
CMRY,Consumer Non-Cyclicals,D221,Dairy Products,Cisarua Mountain Dairy Tbk,S,12/31/2021,Dec,A,WTP,5603.78,906.84,4696.94,4095.69,1016.13,790.23,790.2,86.71,591.95,34.4,5.91,0.19,12.0,15.0,17.0
COCO,Consumer Non-Cyclicals,D222,Processed Foods,Wahana Interfood Nusantara Tbk,S,12/31/2021,Dec,A,WTP,370.68,151.85,218.83,224.44,10.75,8.53,8.53,5.95,245.92,40.5,1.06,0.69,1.0,2.0,2.0
CPIN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Charoen Pokphand Indonesia Tbk,S,09/30/2021,Dec,U,0,34728.76,10559.38,24169.38,37593.3,3260.61,2675.08,2676.01,260.02,1473.92,26.66,3.94,0.44,12.0,18.0,11.0
CPRO,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Central Proteina Prima Tbk,S,09/30/2021,Dec,U,0,6666.35,3839.97,2826.38,6000.45,2158.7,2118.8,2118.26,43.1,47.44,1.9,1.9,1.36,39.0,91.0,43.0
CSRA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Cisadane Sawit Raya Tbk.,S,12/31/2021,Dec,A,WTP,1753.24,971.95,781.29,895.87,337.13,259.65,259.65,91.26,381.12,5.94,1.81,1.24,11.0,24.0,21.0
DLTA,Consumer Non-Cyclicals,D211,Liquors,Delta Djakarta Tbk,S,09/30/2021,Dec,U,0,1274.02,312.8,961.22,482.85,181.43,141.49,141.57,243.46,1200.54,16.2,3.18,0.33,15.0,20.0,40.0
DPUM,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Dua Putra Utama Makmur Tbk,S,09/30/2021,Dec,U,0,1435.86,768.56,667.3,102.98,-44.28,-31.17,-31.17,-62.33,159.83,-5.02,0.31,1.15,-18.0,-39.0,-253.0
DSFI,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Dharma Samudera Fishing Industries Tbk,S,09/30/2021,Dec,U,0,402.86,197.93,204.93,392.56,14.85,11.55,11.54,7.41,110.35,12.07,0.91,0.97,3.0,7.0,4.0
DSNG,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Dharma Satya Nusantara Tbk.,S,12/31/2021,Dec,A,WTP,13712.16,6686.7,7025.46,7124.5,965.88,739.65,727.15,68.6,662.79,9.33,0.97,0.95,5.0,10.0,10.0
ENZO,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Morenzo Abadi Perkasa Tbk,S,09/30/2021,Dec,U,0,263.14,110.08,153.06,802.73,7.13,5.36,5.33,1.81,70.78,15.51,0.72,0.72,1.0,3.0,0.0
FAPA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT FAP Agri Tbk,S,09/30/2021,Dec,U,0,7887.73,4984.66,2903.07,2183.5,207.79,152.06,141.9,68.82,799.87,67.91,4.43,1.72,3.0,9.0,11.0
FISH,Consumer Non-Cyclicals,D232,Plantations & Crops,FKS Multi Agro Tbk,S,09/30/2021,Dec,U,0,5996.29,3927.74,2068.55,12654.47,386.86,297.89,294.13,837.15,4309.48,7.96,1.51,1.9,7.0,19.0,3.0
FOOD,Consumer Non-Cyclicals,D222,Processed Foods,Sentra Food Indonesia Tbk,S,09/30/2021,Dec,U,0,108.46,62.54,45.92,68.22,-10.03,-10.09,-8.81,-29.48,70.65,-7.36,1.88,1.36,-18.0,-42.0,-28.0
GOLL,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Golden Plantation Tbk,S,09/30/2019,Dec,U,0,2595.46,1846.9,748.56,11.21,-62.16,-62.16,-48.37,-18.04,204.25,-2.84,0.24,2.47,-3.0,-9.0,-590.0
GOOD,Consumer Non-Cyclicals,D222,Processed Foods,Garudafood Putra Putri Jaya Tbk,S,12/31/2021,Dec,A,WTP,6766.6,3735.94,3030.66,8799.58,632.65,492.64,424.83,11.51,82.14,49.94,7.0,1.23,6.0,14.0,5.0
GZCO,Consumer Non-Cyclicals,D232,Plantations & Crops,Gozco Plantations Tbk,S,09/30/2021,Dec,U,0,1921.27,934.69,986.58,459.59,-69.7,-38.1,-38.21,-9.46,164.43,-19.9,1.03,0.95,-3.0,-6.0,-12.0
HOKI,Consumer Non-Cyclicals,D222,Processed Foods,Buyung Poetra Sembada Tbk,S,09/30/2021,Dec,U,0,986.91,323.01,663.9,630.03,15.89,11.42,11.54,2.17,68.6,98.11,2.27,0.49,2.0,3.0,3.0
ICBP,Consumer Non-Cyclicals,D222,Processed Foods,Indofood CBP Sukses Makmur Tbk,S,12/31/2021,Dec,A,WTP,118066.63,63342.76,54723.86,56803.73,9935.23,7900.28,6388.48,651.15,4692.53,12.94,1.57,1.16,6.0,14.0,13.0
IKAN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Era Mandiri Cemerlang Tbk,S,09/30/2021,Dec,U,0,126.97,57.82,69.15,67.24,0.07,0.01,0.01,0.22,82.98,3753.26,1.01,0.84,0.0,0.0,0.0
INDF,Consumer Non-Cyclicals,D222,Processed Foods,Indofood Sukses Makmur Tbk,S,12/31/2021,Dec,A,WTP,179356.19,92724.08,86632.11,99345.62,14456.08,11203.58,7642.2,923.95,9866.5,7.24,0.6,1.07,5.0,9.0,8.0
IPPE,Consumer Non-Cyclicals,D232,Plantations & Crops,Indo Pureco Pratama Tbk,S,03/31/2021,Dec,0,0,185.1,3.04,182.06,6.5,0.66,0.52,0.52,0.34,39.58,825.86,9.35,0.02,1.0,1.0,24.0
JAWA,Consumer Non-Cyclicals,D232,Plantations & Crops,Jaya Agra Wattie Tbk,S,09/30/2021,Dec,U,0,3594.83,3341.13,253.7,555.44,-124.88,-112.18,-111.72,-51.11,67.21,-5.47,3.21,13.17,-5.0,-76.0,-35.0
JPFA,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Japfa Comfeed Indonesia Tbk,S,12/31/2021,Dec,A,WTP,28589.66,15486.95,13102.71,44878.3,2793.85,2130.9,2022.6,172.48,1117.35,9.57,1.48,1.18,7.0,15.0,5.0
KEJU,Consumer Non-Cyclicals,D221,Dairy Products,Mulia Boga Raya Tbk,S,12/31/2021,Dec,A,WTP,767.73,181.9,585.83,1042.31,183.17,144.7,144.7,96.47,390.55,12.34,3.05,0.31,19.0,25.0,14.0
LSIP,Consumer Non-Cyclicals,D232,Plantations & Crops,PP London Sumatra Indonesia Tbk,S,12/31/2021,Dec,A,WTP,11851.18,1678.68,10172.51,4525.47,1246.89,990.44,991.24,145.28,1490.94,9.74,0.95,0.17,8.0,10.0,22.0
MAGP,Consumer Non-Cyclicals,D232,Plantations & Crops,Multi Agro Gemilang Plantation Tbk,S,09/30/2021,Dec,U,0,1121.62,998.22,123.4,167.58,-37.68,-37.68,-36.91,-22.7,13.71,-9.14,3.65,8.09,-18.0,-166.0,-122.0
MAIN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Malindo Feedmill Tbk,S,12/31/2021,Dec,A,WTP,5436.75,3388.71,2048.04,9130.62,76.26,60.38,60.38,23.37,914.81,62.54,0.76,1.65,1.0,3.0,1.0
MGRO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Mahkota Group Tbk.,S,12/31/2021,Dec,A,WTP,1820.2,1110.4,709.8,7313.14,109.42,89.78,78.54,9.81,199.69,47.65,4.43,1.56,2.0,5.0,0.0
MLBI,Consumer Non-Cyclicals,D211,Liquors,Multi Bintang Indonesia Tbk,S,12/31/2021,Dec,A,WTP,2922.02,1822.86,1099.16,2473.68,877.78,665.85,665.68,315.94,521.67,27.54,16.68,1.66,23.0,61.0,27.0
MYOR,Consumer Non-Cyclicals,D222,Processed Foods,Mayora Indah Tbk,S,12/31/2021,Dec,A,WTP,19917.65,8557.62,11360.03,27904.56,1549.65,1211.05,1186.6,66.28,508.08,30.18,3.46,0.75,7.0,13.0,5.0
NASI,Consumer Non-Cyclicals,D222,Processed Foods,Wahana Inti Makmur Tbk,S,06/30/2021,Dec,0,0,44.02,12.88,31.14,22.58,0.49,0.36,0.36,0.88,38.56,408.98,9.54,0.41,2.0,2.0,3.0
OILS,Consumer Non-Cyclicals,D232,Plantations & Crops,Indo Oil Perkasa Tbk,S,09/30/2021,Dec,U,0,133.52,58.34,75.18,252.48,5.28,4.06,4.06,12.68,165.59,19.8,1.43,0.78,4.0,8.0,2.0
PANI,Consumer Non-Cyclicals,D222,Processed Foods,Pratama Abadi Nusa Industri Tbk,S,09/30/2021,Dec,U,0,83.47,42.48,40.99,189.83,1.32,1.03,1.02,2.59,99.99,1702.26,56.26,1.04,1.0,3.0,1.0
PGUN,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Pradiksi Gunatama Tbk,S,09/30/2021,Dec,LR,0,1727.25,985.06,742.19,559.0,-10.71,-1.74,-1.74,-11.81,148.49,-807.33,2.52,1.33,-3.0,-8.0,-11.0
PMMP,Consumer Non-Cyclicals,D222,Processed Foods,Panca Mitra Multiperdana Tbk,S,09/30/2021,Dec,U,0,3704.46,2661.49,1042.97,1843.6,136.52,122.23,122.23,63.42,443.25,6.61,1.03,2.55,4.0,14.0,8.0
PSDN,Consumer Non-Cyclicals,D222,Processed Foods,Prasidha Aneka Niaga Tbk,S,09/30/2021,Dec,U,0,726.55,669.14,57.41,662.55,-58.9,-62.74,-66.52,-49.73,39.87,-3.05,4.72,11.66,-10.0,-125.0,-11.0
PSGO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Palma Serasih Tbk.,S,12/31/2021,Dec,A,WTP,3731.91,2307.1,1424.81,1766.25,225.11,213.84,213.84,4.54,75.59,43.03,2.47,1.62,2.0,6.0,5.0
ROTI,Consumer Non-Cyclicals,D222,Processed Foods,Nippon Indosari Corpindo Tbk,S,12/31/2021,Dec,U,0,4191.28,1341.86,2849.42,3287.62,376.05,281.34,281.34,45.48,460.59,28.26,2.79,0.47,7.0,10.0,9.0
SGRO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sampoerna Agro Tbk,S,12/31/2021,Dec,A,WTP,9751.36,5154.67,4596.7,5222.3,1199.87,814.72,802.08,159.72,2527.57,6.02,0.89,1.12,3.0,6.0,6.0
SIMP,Consumer Non-Cyclicals,D232,Plantations & Crops,Salim Ivomas Pratama Tbk,S,12/31/2021,Dec,A,WTP,35979.3,16193.07,19786.24,19658.53,2277.73,1333.75,984.41,62.24,1251.0,8.03,0.4,0.82,3.0,5.0,5.0
SIPD,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Sreeya Sewu Indonesia Tbk,S,09/30/2021,Dec,U,0,2830.16,1970.95,859.21,4084.17,-86.01,-71.47,-71.47,-55.63,641.63,-28.11,3.12,2.29,-3.0,-9.0,-2.0
SKBM,Consumer Non-Cyclicals,D222,Processed Foods,Sekar Bumi Tbk,S,09/30/2021,Dec,U,0,1914.94,952.61,962.33,2785.26,4.26,1.01,2.13,1.08,556.23,216.1,0.64,0.99,0.0,0.0,0.0
SKLT,Consumer Non-Cyclicals,D222,Processed Foods,Sekar Laut Tbk,S,12/31/2021,Dec,A,WTP,889.13,347.29,541.84,1356.85,101.73,84.52,84.52,88.06,784.43,23.81,2.61,0.64,7.0,11.0,4.0
SMAR,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sinas Mas Agro Resources and Technology Tbk,S,12/31/2021,Dec,A,WTP,40345.0,25927.17,14417.83,57004.23,3593.74,2829.42,2826.81,984.2,5019.8,4.88,0.96,1.8,7.0,20.0,5.0
SSMS,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sawit Sumbermas Sarana Tbk.,S,09/30/2021,Dec,U,0,13393.97,7752.31,5641.66,3688.87,1305.8,1034.18,1027.93,140.64,592.3,7.78,1.89,1.37,10.0,24.0,36.0
STAA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sumber Tani Agung Resources Tbk,S,06/30/2021,Dec,A,0,5307.35,2760.41,2546.95,2534.19,546.75,429.96,358.2,59.92,233.59,12.1,3.4,1.08,12.0,26.0,26.0
STTP,Consumer Non-Cyclicals,D222,Processed Foods,Siantar Top Tbk,S,09/30/2021,Dec,U,0,3709.05,599.22,3109.83,3045.07,533.07,433.32,433.32,444.64,2373.92,17.06,3.17,0.19,16.0,19.0,19.0
TAPG,Consumer Non-Cyclicals,D232,Plantations & Crops,Triputra Agro Persada Tbk,S,12/31/2021,Dec,A,WTP,12446.33,4650.32,7796.01,6278.12,1421.26,1198.75,1159.04,58.38,392.7,12.08,1.8,0.6,11.0,18.0,22.0
TAYS,Consumer Non-Cyclicals,D222,Processed Foods,Jaya Swarasa Agung Tbk,S,03/31/2021,Dec,0,0,275.13,246.41,28.72,77.1,-1.13,1.46,1.46,1.76,26.13,39.42,8.04,8.58,1.0,7.0,3.0
TBLA,Consumer Non-Cyclicals,D222,Processed Foods,Tunas Baru Lampung Tbk,S,09/30/2021,Dec,U,0,20740.83,14427.73,6313.1,11092.56,714.32,553.43,551.2,154.43,1181.76,5.67,0.66,2.29,4.0,13.0,7.0
TGKA,Consumer Non-Cyclicals,D222,Processed Foods,Tigaraksa Satria Tbk,S,09/30/2021,Dec,U,0,3578.11,1960.07,1618.04,8965.96,437.44,350.03,350.02,509.51,1761.63,13.87,4.0,1.21,13.0,29.0,5.0
ULTJ,Consumer Non-Cyclicals,D221,Dairy Products,Ultra Jaya Milk Industry & Trading Company Tbk,S,12/31/2021,Dec,A,WTP,7406.86,2268.73,5138.13,6616.64,1541.93,1276.79,1271.64,89.7,444.72,14.23,3.36,0.44,14.0,20.0,16.0
UNSP,Consumer Non-Cyclicals,D232,Plantations & Crops,Bakrie Sumatera Plantations Tbk,S,09/30/2021,Dec,A,WTP,8007.61,15099.63,-7092.01,2878.68,54.94,-80.52,-44.63,-11.88,-2836.62,-5.0,-0.04,-2.13,0.0,0.0,-1.0
WAPO,Consumer Non-Cyclicals,D232,Plantations & Crops,Wahana Pronatural Tbk,S,09/30/2021,Dec,U,0,86.72,11.72,75.0,232.17,-1.63,-1.63,-1.63,-1.64,60.44,-73.19,2.12,0.16,-2.0,-3.0,-1.0
WMPP,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Widodo Makmur Perkasa Tbk,S,06/30/2021,Dec,0,0,4175.59,2609.76,1565.83,2706.99,164.46,125.7,100.26,6.38,53.23,17.61,2.25,1.67,4.0,12.0,7.0
WMUU,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Widodo Makmur Unggas Tbk,S,09/30/2021,Dec,U,0,2109.53,946.47,1163.06,2190.75,185.6,144.43,144.1,12.76,89.87,9.36,1.55,0.81,8.0,14.0,8.0
GGRM,Consumer Non-Cyclicals,D311,Tobacco,Gudang Garam Tbk,S,12/31/2021,Dec,A,WTP,89964.37,30676.1,59288.27,124881.27,7286.85,5605.32,5605.32,3188.56,30813.7,11.03,1.03,0.52,7.0,10.0,5.0
HMSP,Consumer Non-Cyclicals,D311,Tobacco,HM Sampoerna Tbk,S,12/31/2021,Dec,A,WTP,53090.43,23899.02,29191.41,98874.78,9152.17,7137.1,7137.1,61.36,250.96,15.08,3.69,0.82,14.0,25.0,7.0
ITIC,Consumer Non-Cyclicals,D311,Tobacco,PT Indonesian Tobacco Tbk.,S,12/31/2021,Dec,A,WTP,526.7,202.02,324.68,238.4,24.93,18.37,18.37,19.53,345.14,15.16,0.86,0.62,2.0,3.0,3.0
RMBA,Consumer Non-Cyclicals,D311,Tobacco,Bentoel International Investama Tbk,S,09/30/2021,Dec,U,0,9378.22,3611.39,5766.83,6661.13,19.87,-8.18,-8.18,-58.0,158.42,-1021.78,1.93,0.63,-23.0,-37.0,-32.0
WIIM,Consumer Non-Cyclicals,D311,Tobacco,Wismilak Inti Makmur Tbk,S,12/31/2021,Dec,A,WTP,1891.17,572.78,1318.39,2733.69,214.88,176.88,176.67,82.09,627.84,6.57,0.72,0.43,9.0,13.0,6.0
FLMC,Consumer Non-Cyclicals,D421,Personal Care Products,Falmaco Nonwoven Industri Tbk,0,06/30/2021,Dec,LR,0,211.97,97.92,114.05,22.87,-10.54,-10.34,-10.34,-9.88,145.99,-8.01,1.45,0.86,-4.0,-7.0,-34.0
KINO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Kino Indonesia Tbk,S,09/30/2021,Dec,U,0,5319.3,2683.26,2636.04,2931.7,104.62,81.84,82.81,24.36,1845.23,34.55,1.45,1.02,1.0,1.0,1.0
KPAS,Consumer Non-Cyclicals,D421,Personal Care Products,PT Cottonindo Ariesta Tbk.,S,09/30/2021,Dec,U,0,231.45,114.31,117.14,20.15,-29.7,-29.7,-29.68,-43.25,152.52,-1.2,0.41,0.98,-14.0,-28.0,-165.0
MBTO,Consumer Non-Cyclicals,D421,Personal Care Products,Martina Berto Tbk,S,09/30/2021,Dec,U,0,997.21,473.85,523.36,146.95,-82.85,-66.5,-66.5,-175.1,489.12,-1.46,0.25,0.91,-19.0,-36.0,-127.0
MRAT,Consumer Non-Cyclicals,D421,Personal Care Products,Mustika Ratu Tbk,S,09/30/2021,Dec,U,0,569.08,226.03,343.05,255.91,1.15,0.34,0.34,-16.43,801.52,261.29,0.34,0.66,-1.0,-2.0,-3.0
NANO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Nanotech Indonesia Global Tbk,0,06/30/2021,Dec,A,0,41.67,3.52,38.15,13.85,2.0,1.62,1.3,0.84,8.9,208.24,14.15,0.09,9.0,9.0,26.0
TCID,Consumer Non-Cyclicals,D421,Personal Care Products,Mandom Indonesia Tbk,S,12/31/2021,Dec,A,WTP,2300.8,480.96,1819.85,1850.31,-93.66,-76.51,-75.68,-125.48,9050.97,-15.99,0.54,0.26,-1.0,-1.0,-1.0
UCID,Consumer Non-Cyclicals,D421,Personal Care Products,PT Uni-Charm Indonesia Tbk.,S,12/31/2021,Dec,A,WTP,7787.51,2881.01,4906.5,9116.59,613.49,475.09,474.76,117.82,1180.42,12.37,1.27,0.59,6.0,10.0,5.0
UNVR,Consumer Non-Cyclicals,D421,Personal Care Products,Unilever Indonesia Tbk,S,12/31/2021,Dec,U,0,19068.53,14747.26,4321.27,39545.96,7496.59,5758.15,5758.15,150.93,113.27,24.25,32.31,3.41,30.0,133.0,15.0
PALM,Consumer Non-Cyclicals,D232,Plantations & Crops,Provident Agro Tbk,S,12/31/2021,Dec,A,WTP,5867.67,40.0,5827.67,316.69,2076.69,2014.38,2014.38,185.85,818.55,17.88,0.86,0.01,23.0,23.0,418.0
IKAI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Intikeramik Alamasri Industri Tbk,S,09/30/2021,Dec,U,0,1251.27,461.86,789.4,128.32,-51.32,-51.32,-48.87,-5.0,59.33,-10.21,0.84,0.59,-5.0,-8.0,-52.0
AUTO,Consumer Cyclicals,E111,Auto Parts & Equipment,Astra Otoparts Tbk,S,12/31/2021,Dec,A,WTP,16947.15,5101.52,11845.63,15151.66,755.13,634.93,611.35,126.84,2457.74,8.32,0.43,0.43,4.0,6.0,5.0
BOLT,Consumer Cyclicals,E111,Auto Parts & Equipment,Garuda Metalindo Tbk,S,09/30/2021,Dec,U,0,1274.1,530.73,743.37,837.81,58.4,43.33,36.76,-0.53,317.17,52.13,3.44,0.71,0.0,0.0,0.0
BRAM,Consumer Cyclicals,E112,Tires,Indo Kordsa Tbk,S,12/31/2021,Dec,A,WTP,4137.9,1143.85,2994.05,3706.61,511.02,377.26,356.34,499.32,6653.45,14.78,1.78,0.38,5.0,8.0,6.0
DRMA,Consumer Cyclicals,E111,Auto Parts & Equipment,Dharma Polimetal Tbk,S,12/31/2021,Dec,A,WTP,2536.93,1454.81,1082.12,2913.26,367.98,305.38,301.14,63.99,229.95,9.45,2.63,1.34,12.0,28.0,10.0
GDYR,Consumer Cyclicals,E112,Tires,Goodyear Indonesia Tbk,S,12/31/2021,Dec,A,WTP,1711.35,1021.35,690.0,2143.44,35.15,34.73,34.73,10.48,1682.92,10.12,0.79,1.48,0.0,1.0,0.0
GJTL,Consumer Cyclicals,E112,Tires,Gajah Tunggal Tbk,S,09/30/2021,Dec,U,0,19274.55,12268.72,7005.82,11199.34,67.87,15.52,19.34,129.79,2010.39,84.46,0.31,1.75,2.0,6.0,4.0
INDS,Consumer Cyclicals,E111,Auto Parts & Equipment,Indospring Tbk,S,09/30/2021,Dec,U,0,3009.99,359.36,2650.63,1889.21,194.79,144.2,144.15,255.73,4039.06,7.27,0.53,0.14,6.0,6.0,9.0
LPIN,Consumer Cyclicals,E111,Auto Parts & Equipment,Multi Prima Sejahtera Tbk,S,09/30/2021,Dec,U,0,299.46,24.76,274.71,90.02,16.88,15.02,15.02,29.66,646.37,9.38,0.68,0.09,4.0,5.0,14.0
MASA,Consumer Cyclicals,E112,Tires,Multistrada Arah Sarana Tbk,S,12/31/2021,Dec,A,WTP,7653.48,3684.76,3968.71,6609.47,1116.24,870.06,870.04,94.74,432.18,43.27,9.49,0.93,12.0,24.0,14.0
NIPS,Consumer Cyclicals,E111,Auto Parts & Equipment,Nipress Tbk,S,09/30/2018,Dec,A,WTP,2134.39,1165.97,968.42,809.09,12.34,3.1,3.1,9.13,592.18,111.61,0.48,1.2,1.0,2.0,2.0
