Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
DAYA,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Duta Intidaya Tbk,S,03/31/2023,Dec,U,WTM,633.02,605.22,27.81,304.22,-5.22,-6.23,-6.23,-14.05,11.49,-14.38,17.58,21.77,-5.0,-122.0,-11.0
DMND,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Diamond Food Indonesia Tbk,S,03/31/2023,Dec,U,0,6915.28,1414.3,5500.98,2264.66,118.86,89.72,86.92,39.81,580.99,20.22,1.39,0.26,5.0,7.0,17.0
EPMT,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Enseval Putera Megatrading Tbk,S,03/31/2023,Dec,U,0,11070.59,3663.12,7407.47,7239.58,343.77,269.84,270.32,315.46,2734.75,9.16,1.06,0.49,8.0,12.0,12.0
HERO,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Hero Supermarket Tbk,S,03/31/2023,Dec,U,0,6914.03,5824.34,1089.68,1166.27,-85.9,151.54,151.54,66.47,260.46,21.21,5.41,5.34,4.0,26.0,24.0
KMDS,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Kurniamitra Duta Sentosa Tbk,S,03/31/2023,Dec,U,0,243.51,46.44,197.08,78.1,15.37,12.0,12.07,57.83,246.34,8.73,2.05,0.24,19.0,23.0,59.0
MIDI,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Midi Utama Indonesia Tbk,S,03/31/2023,Dec,U,0,7520.82,5216.06,2304.76,4040.05,144.56,117.93,117.51,14.82,79.96,28.6,5.3,2.26,6.0,19.0,11.0
MPPA,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Matahari Putra Prima Tbk,S,03/31/2023,Dec,A,WTP,4325.36,4259.33,66.03,1786.11,-103.72,-99.99,-99.99,-49.6,7.79,-1.45,9.24,64.51,-10.0,-637.0,-24.0
PCAR,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Prima Cakrawala Abadi Tbk,S,03/31/2023,Dec,U,0,106.74,44.13,62.61,64.57,1.45,1.45,1.45,4.1,53.67,12.19,0.93,0.7,4.0,8.0,7.0
RANC,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Supra Boga Lestari Tbk,S,03/31/2023,Dec,U,0,1391.33,981.13,410.21,713.08,-16.58,-16.03,-15.84,-49.33,262.2,-13.58,2.56,2.39,-6.0,-19.0,-11.0
SDPC,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Millennium Pharmacon International Tbk,S,03/31/2023,Dec,U,0,1472.97,1208.22,264.75,753.59,7.56,5.84,5.84,19.2,207.81,8.59,0.79,4.56,2.0,9.0,3.0
WICO,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Wicaksana Overseas International Tbk,S,03/31/2023,Dec,U,0,461.34,474.02,-12.68,366.31,-27.58,-29.76,-29.76,-74.68,-9.12,-5.38,-44.1,-37.37,-23.0,0.0,-28.0
AALI,Consumer Non-Cyclicals,D232,Plantations & Crops,Astra Agro Lestari Tbk,S,03/31/2023,Dec,U,0,29388.3,6900.3,22488.01,4761.18,306.81,229.58,224.72,762.66,11683.97,9.8,0.64,0.31,5.0,7.0,31.0
ADES,Consumer Non-Cyclicals,D212,Soft Drinks,Akasha Wira International Tbk,S,03/31/2023,Dec,U,0,1768.42,344.15,1424.27,376.75,113.49,89.43,89.43,642.16,2414.44,13.2,3.51,0.24,21.0,27.0,101.0
AGAR,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Asia Sejahtera Mina Tbk,S,03/31/2023,Dec,U,0,232.12,126.42,105.7,176.01,-1.1,-1.1,-1.1,-1.13,105.7,-206.93,2.21,1.2,0.0,-1.0,-1.0
AISA,Consumer Non-Cyclicals,D222,Processed Foods,FKS Food Sejahtera Tbk,S,03/31/2023,Dec,U,0,1788.3,1006.18,782.12,456.44,6.83,2.1,2.1,-5.04,83.99,-28.15,1.69,1.29,-3.0,-6.0,-10.0
ALTO,Consumer Non-Cyclicals,D212,Soft Drinks,Tri Banyan Tirta Tbk,S,03/31/2023,Dec,U,0,1020.15,674.06,346.1,76.11,-2.88,-2.82,-2.81,-8.56,157.9,-5.84,0.32,1.95,-2.0,-5.0,-25.0
AMMS,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",PT Agung Menjangan Mas Tbk,S,12/31/2022,Dec,A,0,70.58,2.01,68.57,9.98,1.94,1.62,1.62,1.35,57.14,31.1,0.74,0.03,2.0,2.0,16.0
ANDI,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Andira Agro Tbk,S,03/31/2023,Dec,U,0,420.62,192.8,227.82,57.42,-11.0,-10.88,-10.88,-3.51,24.37,-14.23,2.05,0.85,-8.0,-14.0,-57.0
ANJT,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Austindo Nusantara Jaya Tbk.,S,03/31/2023,Dec,U,0,9277.82,2838.17,6439.65,761.98,-37.2,-58.62,-56.39,100.97,1919.89,6.88,0.36,0.44,4.0,5.0,44.0
ASHA,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Cilacap Samudera Fishing Industry Tbk,S,03/31/2023,Dec,U,0,244.88,57.95,186.93,75.78,8.24,6.77,6.77,2.49,37.39,38.53,2.57,0.31,5.0,7.0,16.0
BEEF,Consumer Non-Cyclicals,D222,Processed Foods,Estika Tata Tiara Tbk,S,03/31/2023,Dec,A,WTM,632.46,905.62,-273.16,24.66,-7.3,-6.87,-6.87,-32.59,-144.97,-1.87,-0.42,-3.32,-10.0,0.0,-249.0
BISI,Consumer Non-Cyclicals,D232,Plantations & Crops,BISI INTERNATIONAL Tbk,S,03/31/2023,Dec,U,0,3395.0,294.6,3100.4,396.56,60.6,50.15,50.12,139.66,1033.47,11.64,1.57,0.1,12.0,14.0,106.0
BOBA,Consumer Non-Cyclicals,D222,Processed Foods,Formosa Ingredient Factory Tbk,S,03/31/2023,Dec,U,0,162.59,22.57,140.01,30.38,2.08,1.66,1.66,7.41,121.14,19.17,1.17,0.16,5.0,6.0,28.0
BTEK,Consumer Non-Cyclicals,D232,Plantations & Crops,Bumi Teknokultura Unggul Tbk,S,03/31/2023,Dec,U,0,4025.2,2827.8,1197.4,31.1,-6.65,-6.65,-6.65,-2.03,25.87,-24.61,1.93,2.36,-2.0,-8.0,-302.0
BUDI,Consumer Non-Cyclicals,D222,Processed Foods,Budi Starch & Sweetener Tbk,S,03/31/2023,Dec,U,0,3225.55,1745.25,1480.3,987.13,43.9,35.26,34.25,20.64,329.03,10.75,0.67,1.18,3.0,6.0,9.0
BWPT,Consumer Non-Cyclicals,D232,Plantations & Crops,Eagle High Plantations Tbk,S,03/31/2023,Dec,U,0,12236.41,10179.67,2056.74,1045.88,4.22,10.96,18.27,8.04,65.24,6.72,0.83,4.95,2.0,12.0,24.0
CAMP,Consumer Non-Cyclicals,D221,Dairy Products,Campina Ice Cream Industry Tbk,S,03/31/2023,Dec,U,0,1120.74,145.11,975.63,270.09,43.1,34.18,34.18,21.66,165.78,15.88,2.08,0.15,11.0,13.0,47.0
CEKA,Consumer Non-Cyclicals,D222,Processed Foods,Wilmar Cahaya Indonesia Tbk,S,03/31/2023,Dec,U,0,1895.23,274.2,1621.04,1673.26,90.62,70.99,70.99,325.58,2724.43,6.11,0.73,0.17,10.0,12.0,12.0
CLEO,Consumer Non-Cyclicals,D212,Soft Drinks,Sariguna Primatirta Tbk,S,03/31/2023,Dec,U,0,1787.86,542.12,1245.73,350.55,76.89,60.58,60.58,17.53,103.81,29.37,4.96,0.44,12.0,17.0,60.0
CMRY,Consumer Non-Cyclicals,D221,Dairy Products,Cisarua Mountain Dairy Tbk,S,03/31/2023,Dec,U,0,6465.44,909.91,5555.53,1830.67,372.82,297.2,297.18,137.11,700.16,30.56,5.98,0.16,17.0,20.0,59.0
COCO,Consumer Non-Cyclicals,D222,Processed Foods,Wahana Interfood Nusantara Tbk,S,03/31/2023,Dec,U,0,465.73,261.92,203.8,55.22,-0.21,-0.49,-0.49,4.28,229.03,55.67,1.04,1.29,1.0,2.0,7.0
CPIN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Charoen Pokphand Indonesia Tbk,S,03/31/2023,Dec,U,0,41348.45,14780.6,26567.85,14564.09,243.02,240.64,240.99,120.63,1620.19,41.04,3.06,0.56,5.0,7.0,14.0
CPRO,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Central Proteina Prima Tbk,S,03/31/2023,Dec,U,0,6740.24,3443.12,3297.11,2138.16,156.8,115.28,115.18,6.27,55.35,7.97,0.9,1.04,6.0,11.0,17.0
CRAB,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",PT Toba Surimi Industries Tbk,S,03/31/2023,Dec,U,0,297.58,115.21,182.37,152.89,3.86,3.01,3.01,5.33,93.52,42.76,2.44,0.63,3.0,6.0,7.0
CSRA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Cisadane Sawit Raya Tbk.,S,03/31/2023,Dec,U,0,1842.01,855.33,986.68,184.16,32.51,23.57,23.57,84.18,481.31,5.54,0.97,0.87,9.0,17.0,94.0
DEWI,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",PT Dewi Shri Farmindo Tbk,S,03/31/2023,Dec,A,0,156.89,13.01,143.88,20.49,1.53,1.24,1.24,3.86,71.94,83.33,4.48,0.09,5.0,5.0,38.0
DLTA,Consumer Non-Cyclicals,D211,Liquors,Delta Djakarta Tbk,S,03/31/2023,Dec,U,0,1368.05,308.4,1059.65,196.46,74.34,58.87,58.86,283.98,1323.47,13.06,2.8,0.29,17.0,21.0,116.0
DPUM,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Dua Putra Utama Makmur Tbk,S,03/31/2023,Dec,U,0,1344.59,779.09,565.49,105.5,-13.06,-10.75,-10.75,-10.95,135.45,-4.57,0.37,1.38,-3.0,-7.0,-38.0
DSFI,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Dharma Samudera Fishing Industries Tbk,S,03/31/2023,Dec,U,0,395.44,154.14,241.3,148.73,6.44,5.02,5.01,10.41,129.93,7.11,0.57,0.64,5.0,8.0,13.0
DSNG,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Dharma Satya Nusantara Tbk.,S,03/31/2023,Dec,U,0,15476.27,7101.09,8375.18,2066.37,287.11,215.04,213.76,114.71,790.12,4.97,0.72,0.85,8.0,15.0,59.0
ENZO,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Morenzo Abadi Perkasa Tbk,S,03/31/2023,Dec,U,0,302.53,144.6,157.93,91.22,-1.86,-2.44,-2.39,-0.66,73.03,-75.7,0.68,0.92,0.0,-1.0,-2.0
FAPA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT FAP Agri Tbk,S,03/31/2023,Dec,U,0,8447.98,4495.1,3952.88,1316.71,74.79,53.87,51.31,130.07,1089.13,38.82,4.64,1.14,6.0,12.0,36.0
FISH,Consumer Non-Cyclicals,D232,Plantations & Crops,FKS Multi Agro Tbk,S,03/31/2023,Dec,U,0,7245.15,4592.92,2652.22,5109.47,126.2,99.32,98.26,1047.37,5525.47,6.59,1.25,1.73,7.0,19.0,10.0
FOOD,Consumer Non-Cyclicals,D222,Processed Foods,Sentra Food Indonesia Tbk,S,03/31/2023,Dec,U,0,98.89,61.09,37.8,18.99,-3.84,-3.83,-2.6,-29.93,58.15,-3.01,1.55,1.62,-20.0,-51.0,-102.0
GOLL,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Golden Plantation Tbk,S,09/30/2021,Dec,U,0,480.92,400.9,80.02,3.75,-4.37,-4.37,-4.35,-4.65,21.83,0.0,2.29,5.01,-4.0,-21.0,-454.0
GOOD,Consumer Non-Cyclicals,D222,Processed Foods,Garudafood Putra Putri Jaya Tbk,S,03/31/2023,Dec,U,0,7362.07,3842.1,3519.96,3080.54,226.45,169.44,156.48,13.24,95.4,35.05,4.86,1.09,7.0,14.0,16.0
GULA,Consumer Non-Cyclicals,D222,Processed Foods,PT Aman Agrindo Tbk,S,03/31/2023,Dec,U,0,196.96,49.9,147.06,82.72,2.0,1.56,1.56,1.45,137.39,238.33,2.52,0.34,1.0,1.0,2.0
GZCO,Consumer Non-Cyclicals,D232,Plantations & Crops,Gozco Plantations Tbk,S,03/31/2023,Dec,U,0,1735.94,621.72,1114.22,208.38,-37.88,-38.32,-37.65,4.04,185.7,20.53,0.45,0.56,1.0,2.0,12.0
HOKI,Consumer Non-Cyclicals,D222,Processed Foods,Buyung Poetra Sembada Tbk,S,03/31/2023,Dec,U,0,884.17,215.24,668.93,432.61,0.01,0.02,0.48,0.19,69.12,479.27,1.29,0.32,0.0,0.0,0.0
IBOS,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Indo Boga Sukses Tbk,S,12/31/2022,Dec,A,0,368.3,41.14,327.16,78.49,10.61,7.18,7.06,0.88,40.7,389.39,8.4,0.13,2.0,2.0,9.0
ICBP,Consumer Non-Cyclicals,D222,Processed Foods,Indofood CBP Sukses Makmur Tbk,S,03/31/2023,Dec,U,0,118710.69,57553.46,61157.23,19143.16,5506.52,4328.13,3954.4,566.01,5244.19,20.67,2.23,0.94,6.0,11.0,34.0
IKAN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Era Mandiri Cemerlang Tbk,S,03/31/2023,Dec,A,0,128.76,55.84,72.92,28.39,0.23,0.17,0.17,2.51,87.51,22.72,0.65,0.77,2.0,3.0,7.0
INDF,Consumer Non-Cyclicals,D222,Processed Foods,Indofood Sukses Makmur Tbk,S,03/31/2023,Dec,U,0,183631.34,85946.35,97685.0,30542.7,6472.88,5081.69,3849.68,894.14,11125.31,8.22,0.66,0.88,4.0,8.0,26.0
IPPE,Consumer Non-Cyclicals,D232,Plantations & Crops,Indo Pureco Pratama Tbk,S,03/31/2023,Dec,U,0,293.17,9.17,284.0,13.98,1.9,1.54,1.54,0.86,61.74,57.92,0.81,0.03,1.0,1.0,28.0
JARR,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Jhonlin Agro Raya Tbk,S,03/31/2023,Dec,U,0,2988.33,1813.0,1175.33,1052.18,27.41,21.38,21.38,-2.08,146.92,-102.02,1.44,1.54,-1.0,-1.0,-2.0
JAWA,Consumer Non-Cyclicals,D232,Plantations & Crops,Jaya Agra Wattie Tbk,S,03/31/2023,Dec,U,0,3641.98,3544.82,97.16,198.2,-83.65,-85.36,-84.93,-88.24,25.74,-0.83,2.84,36.48,-9.0,-343.0,-168.0
JPFA,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Japfa Comfeed Indonesia Tbk,S,03/31/2023,Dec,U,0,33273.92,19699.9,13574.02,11761.8,-300.66,-241.77,-249.93,48.28,1157.54,24.75,1.03,1.45,2.0,4.0,5.0
KEJU,Consumer Non-Cyclicals,D221,Dairy Products,Mulia Boga Raya Tbk,S,03/31/2023,Dec,U,0,857.25,124.26,733.0,264.43,38.15,29.77,29.77,78.25,488.66,16.42,2.63,0.17,14.0,16.0,44.0
LSIP,Consumer Non-Cyclicals,D232,Plantations & Crops,PP London Sumatra Indonesia Tbk,S,03/31/2023,Dec,U,0,12497.23,1451.3,11045.92,904.18,135.79,111.54,111.96,123.67,1618.96,7.76,0.59,0.13,7.0,8.0,93.0
MAGP,Consumer Non-Cyclicals,D232,Plantations & Crops,Multi Agro Gemilang Plantation Tbk,S,03/31/2022,Dec,U,0,840.19,764.27,75.92,32.27,-10.68,-10.68,-10.57,-7.06,8.44,0.0,5.93,10.07,-8.0,-84.0,-197.0
MAIN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Malindo Feedmill Tbk,S,03/31/2023,Dec,U,0,5565.78,3663.52,1902.26,2679.25,-217.09,-172.87,-172.86,11.72,849.7,37.37,0.52,1.93,0.0,1.0,1.0
MGRO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Mahkota Group Tbk.,S,03/31/2023,Dec,U,0,2355.14,1751.33,603.81,1434.33,-74.71,-77.31,-70.12,-27.03,169.88,-26.08,4.15,2.9,-4.0,-16.0,-7.0
MLBI,Consumer Non-Cyclicals,D211,Liquors,Multi Bintang Indonesia Tbk,S,03/31/2023,Dec,U,0,3415.23,2138.01,1277.22,740.02,265.58,203.94,203.9,439.64,606.18,19.79,14.35,1.67,27.0,73.0,125.0
MYOR,Consumer Non-Cyclicals,D222,Processed Foods,Mayora Indah Tbk,S,03/31/2023,Dec,U,0,23111.88,9541.43,13570.45,8452.25,915.06,737.3,727.21,105.71,606.94,24.69,4.3,0.7,10.0,17.0,28.0
NASI,Consumer Non-Cyclicals,D222,Processed Foods,Wahana Inti Makmur Tbk,S,03/31/2023,Dec,U,0,69.33,9.53,59.8,15.29,0.21,0.21,0.21,0.97,74.06,71.85,0.95,0.16,1.0,1.0,5.0
OILS,Consumer Non-Cyclicals,D232,Plantations & Crops,Indo Oil Perkasa Tbk,S,03/31/2023,Dec,U,0,192.49,96.67,95.83,133.7,1.82,2.19,2.19,11.8,211.04,12.97,0.72,1.01,3.0,6.0,4.0
PANI,Consumer Non-Cyclicals,D222,Processed Foods,Pratama Abadi Nusa Industri Tbk,S,03/31/2023,Dec,LR,WTM,16347.91,8496.44,7851.47,919.24,447.4,446.19,179.6,23.44,580.3,67.82,2.74,1.08,2.0,4.0,35.0
PGUN,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Pradiksi Gunatama Tbk,S,03/31/2023,Dec,U,0,2499.5,1062.09,1437.41,181.13,10.78,8.24,8.24,30.0,250.51,21.5,2.57,0.74,7.0,12.0,95.0
PMMP,Consumer Non-Cyclicals,D222,Processed Foods,Panca Mitra Multiperdana Tbk,S,03/31/2023,Dec,U,0,4485.75,3229.35,1256.4,826.55,57.88,39.03,39.03,44.56,533.96,6.1,0.51,2.57,2.0,8.0,13.0
PSDN,Consumer Non-Cyclicals,D222,Processed Foods,Prasidha Aneka Niaga Tbk,S,03/31/2023,Dec,U,0,707.36,651.67,55.69,102.55,21.41,16.57,11.27,-9.95,38.67,-8.54,2.2,11.7,-2.0,-26.0,-14.0
PSGO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Palma Serasih Tbk.,S,03/31/2023,Dec,U,0,3828.17,2125.59,1702.58,521.84,29.22,16.49,16.49,9.47,90.32,15.31,1.61,1.25,5.0,10.0,34.0
ROTI,Consumer Non-Cyclicals,D222,Processed Foods,Nippon Indosari Corpindo Tbk,S,03/31/2023,Dec,U,0,4200.7,1470.38,2730.32,940.97,62.83,49.16,49.16,69.87,441.34,20.4,3.23,0.54,10.0,16.0,46.0
SGRO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sampoerna Agro Tbk,S,03/31/2023,Dec,U,0,9940.54,4638.82,5301.72,1401.27,92.44,71.17,76.22,577.26,2915.24,3.66,0.72,0.87,11.0,20.0,75.0
SIMP,Consumer Non-Cyclicals,D232,Plantations & Crops,Salim Ivomas Pratama Tbk,S,03/31/2023,Dec,U,0,36031.87,14695.77,21336.1,18.87,274.14,154.88,150.3,66.48,1348.99,5.63,0.28,0.69,3.0,5.0,26.0
SIPD,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Sreeya Sewu Indonesia Tbk,S,03/31/2023,Dec,A,0,2717.3,2027.82,689.49,727.42,-12.38,-14.18,-14.18,-151.24,514.89,-6.78,1.99,2.94,-7.0,-29.0,-14.0
SKBM,Consumer Non-Cyclicals,D222,Processed Foods,Sekar Bumi Tbk,S,03/31/2023,Dec,U,0,2015.86,936.65,1079.21,858.78,11.28,5.33,4.93,36.94,623.78,7.96,0.47,0.87,3.0,6.0,7.0
SKLT,Consumer Non-Cyclicals,D222,Processed Foods,Sekar Laut Tbk,S,03/31/2023,Dec,U,0,1047.06,434.05,613.01,366.31,28.66,22.26,22.26,116.23,887.47,22.28,2.92,0.71,8.0,13.0,17.0
SMAR,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sinas Mas Agro Resources and Technology Tbk,S,03/31/2023,Dec,U,0,39942.22,20519.1,19423.11,58.5,298.93,248.12,248.25,1684.4,6762.47,2.79,0.7,1.06,12.0,25.0,28.0
SSMS,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sawit Sumbermas Sarana Tbk.,S,03/31/2023,Dec,U,0,13938.65,7256.39,6682.26,353.14,302.75,243.76,242.01,114.41,701.55,13.33,2.17,1.09,8.0,16.0,86.0
STAA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sumber Tani Agung Resources Tbk,S,03/31/2023,Dec,U,0,7029.54,2227.95,4801.58,1163.39,197.11,157.06,143.55,75.55,440.38,11.65,2.0,0.46,12.0,17.0,71.0
STTP,Consumer Non-Cyclicals,D222,Processed Foods,Siantar Top Tbk,S,03/31/2023,Dec,U,0,4821.38,652.06,4169.32,6343.21,294.84,240.92,240.92,535.27,3182.69,14.99,2.52,0.16,15.0,17.0,56.0
TAPG,Consumer Non-Cyclicals,D232,Plantations & Crops,Triputra Agro Persada Tbk,S,03/31/2023,Dec,U,0,14701.53,3982.96,10718.57,1925.83,367.88,305.83,294.71,121.01,539.91,4.55,1.02,0.37,16.0,22.0,125.0
TAYS,Consumer Non-Cyclicals,D222,Processed Foods,Jaya Swarasa Agung Tbk,S,03/31/2023,Dec,U,0,413.98,268.16,145.82,2627.59,3.14,2.36,2.36,6.33,132.7,17.69,0.84,1.84,2.0,5.0,8.0
TBLA,Consumer Non-Cyclicals,D222,Processed Foods,Tunas Baru Lampung Tbk,S,03/31/2023,Dec,U,0,23097.37,16046.3,7051.08,66.14,277.72,218.84,218.64,135.55,1170.23,4.61,0.53,2.28,4.0,12.0,19.0
TGKA,Consumer Non-Cyclicals,D222,Processed Foods,Tigaraksa Satria Tbk,S,03/31/2023,Dec,U,0,4763.59,2566.63,2196.97,3737.62,155.18,123.63,124.41,520.57,2391.92,13.49,2.94,1.17,10.0,22.0,13.0
TLDN,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Teladan Prima Agro Tbk,S,03/31/2023,Dec,U,0,5398.02,3165.83,2232.19,47.03,55.84,52.18,52.18,25.54,172.42,17.94,2.66,1.42,6.0,15.0,35.0
TRGU,Consumer Non-Cyclicals,D222,Processed Foods,PT Cerestar Indonesia Tbk,S,03/31/2023,Dec,U,0,3191.57,2147.04,1044.53,1192.8,18.72,18.06,18.06,6.25,131.46,34.86,1.66,2.06,2.0,5.0,4.0
ULTJ,Consumer Non-Cyclicals,D221,Dairy Products,Ultra Jaya Milk Industry & Trading Company Tbk,S,03/31/2023,Dec,U,0,7478.04,1299.33,6178.71,2234.2,461.17,358.07,355.31,83.16,534.79,17.26,2.68,0.21,13.0,16.0,43.0
UNSP,Consumer Non-Cyclicals,D232,Plantations & Crops,Bakrie Sumatera Plantations Tbk,S,03/31/2023,Dec,U,0,4613.73,10332.36,-5718.63,663.54,251.04,240.03,228.22,86.7,-2287.3,1.2,-0.05,-1.81,9.0,0.0,63.0
WAPO,Consumer Non-Cyclicals,D232,Plantations & Crops,Wahana Pronatural Tbk,S,03/31/2023,Dec,U,0,103.7,32.78,70.92,64.2,-0.04,-0.09,-0.09,-3.48,57.15,-37.67,2.29,0.46,-4.0,-6.0,-7.0
WMPP,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Widodo Makmur Perkasa Tbk,S,03/31/2023,Dec,U,0,5907.8,3896.17,2011.63,1.98,-85.04,-85.52,-79.24,-13.5,68.38,-3.7,0.73,1.94,-7.0,-20.0,-113.0
WMUU,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Widodo Makmur Unggas Tbk,S,03/31/2023,Dec,U,0,2620.25,1448.59,1171.66,52.8,-26.05,-26.05,-26.04,-5.85,90.54,-8.55,0.55,1.24,-3.0,-6.0,-61.0
GGRM,Consumer Non-Cyclicals,D311,Tobacco,Gudang Garam Tbk,S,03/31/2023,Dec,U,0,86257.57,26438.12,59819.45,29731.23,2499.27,1963.48,1963.48,1444.7,31089.77,19.69,0.92,0.44,3.0,5.0,9.0
HMSP,Consumer Non-Cyclicals,D311,Tobacco,HM Sampoerna Tbk,S,03/31/2023,Dec,U,0,52656.5,22308.8,30347.7,26965.63,2786.0,2160.04,2160.04,56.47,260.9,17.35,3.76,0.74,12.0,22.0,24.0
ITIC,Consumer Non-Cyclicals,D311,Tobacco,PT Indonesian Tobacco Tbk.,S,03/31/2023,Dec,U,0,551.4,182.88,368.52,68.07,6.25,4.15,4.15,25.46,391.74,11.55,0.75,0.5,4.0,6.0,35.0
RMBA,Consumer Non-Cyclicals,D311,Tobacco,Bentoel International Investama Tbk,S,03/31/2023,Dec,U,0,9451.44,2687.38,6764.06,2012.91,63.58,31.16,31.15,26.9,185.82,11.37,1.65,0.4,10.0,14.0,49.0
WIIM,Consumer Non-Cyclicals,D311,Tobacco,Wismilak Inti Makmur Tbk,S,03/31/2023,Dec,U,0,2334.17,723.57,1610.6,1171.01,140.57,110.95,110.84,118.74,767.0,9.05,1.4,0.45,11.0,15.0,21.0
EURO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Estee Gold Feet Tbk,S,12/31/2022,Dec,A,0,60.61,8.22,52.39,30.32,7.38,5.88,5.88,2.31,20.56,122.21,13.72,0.16,10.0,11.0,19.0
FLMC,Consumer Non-Cyclicals,D421,Personal Care Products,Falmaco Nonwoven Industri Tbk,0,12/31/2021,Dec,LR,0,196.91,101.48,95.43,49.21,-54.72,-55.8,-55.8,-71.43,122.16,0.0,0.65,1.06,-28.0,-58.0,-113.0
KINO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Kino Indonesia Tbk,S,03/31/2023,Dec,U,0,4686.57,3139.28,1547.29,1031.91,21.17,17.24,17.06,-691.03,1083.1,-2.15,1.37,2.03,-21.0,-64.0,-96.0
KPAS,Consumer Non-Cyclicals,D421,Personal Care Products,PT Cottonindo Ariesta Tbk.,S,09/30/2021,Dec,U,0,231.45,114.31,117.14,20.15,-29.7,-29.7,-29.68,-43.25,152.52,0.0,0.41,0.98,-14.0,-28.0,-165.0
MBTO,Consumer Non-Cyclicals,D421,Personal Care Products,Martina Berto Tbk,S,03/31/2023,Dec,U,0,722.3,317.94,404.36,112.43,-0.43,-0.44,-0.44,-36.27,377.91,-2.95,0.28,0.79,-5.0,-10.0,-35.0
MRAT,Consumer Non-Cyclicals,D421,Personal Care Products,Mustika Ratu Tbk,S,03/31/2023,Dec,U,0,683.71,271.39,412.32,75.03,0.15,0.04,0.04,157.85,963.35,3.74,0.61,0.66,10.0,16.0,90.0
NANO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Nanotech Indonesia Global Tbk,S,12/31/2022,Dec,A,WTM,177.77,12.84,164.93,44.7,2.19,1.74,1.67,0.39,38.49,53.73,0.55,0.08,1.0,1.0,4.0
TCID,Consumer Non-Cyclicals,D421,Personal Care Products,Mandom Indonesia Tbk,S,03/31/2023,Dec,U,0,2370.64,489.48,1881.17,507.4,5.67,4.85,4.85,91.85,9355.93,66.41,0.65,0.26,1.0,1.0,4.0
UCID,Consumer Non-Cyclicals,D421,Personal Care Products,PT Uni-Charm Indonesia Tbk.,S,03/31/2023,Dec,U,WTM,8465.04,3209.54,5255.5,4408.85,118.0,91.75,91.76,76.1,1264.38,14.45,0.87,0.61,4.0,6.0,11.0
UNVR,Consumer Non-Cyclicals,D421,Personal Care Products,Unilever Indonesia Tbk,S,03/31/2023,Dec,U,0,19558.43,14215.69,5342.73,10604.86,1817.44,1405.28,1405.28,140.62,140.05,31.29,31.42,2.66,27.0,100.0,51.0
