date,text
2020-07-22T09:14:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)PYFA\nBuy at: 910\nSL: < 865\nTP:956\nAlert Date: 2020-07-22\nAlert Time: 09:14:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-22T14:01:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)IMPC\nBuy at: 1280\nSL: < 1216\nTP:1344\nAlert Date: 2020-07-22\nAlert Time: 14:01:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-23T09:01:01,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)PYFA\nBuy at: 1050\nSL: < 998\nTP:1103\nAlert Date: 2020-07-23\nAlert Time: 09:01:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-23T09:02:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\nPPGL\nBuy at: 160\nSL: < 152\nTP:168\nAlert Date: 2020-07-23\nAlert Time: 09:02:02\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-23T09:04:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\nTIFA\nBuy at: 418\nSL: < 397\nTP:439\nAlert Date: 2020-07-23\nAlert Time: 09:04:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-23T09:05:01,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)PEHA\nBuy at: 1900\nSL: < 1805\nTP:1995\nAlert Date: 2020-07-23\nAlert Time: 09:05:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-23T09:06:05,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\nAMAG\nBuy at: 350\nSL: < 333\nTP:368\nAlert Date: 2020-07-23\nAlert Time: 09:06:04\n\n*)MDKA\nBuy at: 1750\nSL: < 1663\nTP:1838\nAlert Date: 2020-07-23\nAlert Time: 09:06:04\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-23T09:43:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)PTRO\nBuy at: 1855\nSL: < 1762\nTP:1948\nAlert Date: 2020-07-23\nAlert Time: 09:43:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-23T13:49:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)INCI\nBuy at: 650\nSL: < 618\nTP:683\nAlert Date: 2020-07-23\nAlert Time: 13:49:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-24T09:01:01,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)PYFA\nBuy at: 1300\nSL: < 1235\nTP:1365\nAlert Date: 2020-07-24\nAlert Time: 09:01:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
