Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
DAYA,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Duta Intidaya Tbk,S,06/30/2022,Dec,U,0,647.77,580.31,67.46,556.68,-2.05,-4.49,-4.49,-14.14,27.87,-17.12,8.68,8.6,-5.0,-51.0,-6.0
DMND,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Diamond Food Indonesia Tbk,S,06/30/2022,Dec,U,0,6594.02,1376.65,5217.37,4050.9,253.6,197.99,195.69,43.94,551.03,18.77,1.5,0.26,6.0,8.0,10.0
EPMT,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Enseval Putera Megatrading Tbk,S,06/30/2022,Dec,U,0,10180.6,3463.8,6716.8,13724.49,558.47,433.62,433.81,319.91,2479.77,8.5,1.1,0.52,9.0,13.0,6.0
HERO,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Hero Supermarket Tbk,S,06/30/2022,Dec,LR,0,6590.55,5822.89,767.67,2141.58,-123.8,-113.77,-113.77,-125.83,183.49,-13.15,8.72,7.59,-8.0,-69.0,-25.0
KMDS,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Kurniamitra Duta Sentosa Tbk,S,06/30/2022,Dec,U,0,207.57,43.41,164.16,165.95,35.0,27.55,27.55,54.03,205.2,12.49,3.29,0.26,22.0,28.0,28.0
MIDI,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Midi Utama Indonesia Tbk,S,06/30/2022,Dec,U,0,6742.32,5014.95,1727.38,7658.71,246.84,193.64,193.54,110.48,599.29,20.28,3.74,2.9,5.0,20.0,4.0
MPPA,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Matahari Putra Prima Tbk,S,06/30/2022,Dec,U,0,3939.14,3513.34,425.8,3717.55,-172.92,-158.6,-158.6,-47.73,50.23,-2.79,2.61,8.25,-10.0,-95.0,-11.0
PCAR,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Prima Cakrawala Abadi Tbk,S,06/30/2022,Dec,U,0,110.27,45.88,64.39,132.28,2.97,2.97,2.96,2.82,55.19,62.38,2.84,0.71,3.0,5.0,2.0
RANC,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,Supra Boga Lestari Tbk,S,06/30/2022,Dec,A,WTP,1385.19,928.38,456.82,1496.87,-51.29,-51.11,-51.05,-38.28,291.99,-30.31,4.02,2.03,-4.0,-13.0,-4.0
SDPC,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Millennium Pharmacon International Tbk,S,06/30/2022,Dec,U,0,1263.56,1013.93,249.62,1547.88,17.29,13.92,13.92,15.53,195.94,8.18,0.65,4.06,2.0,8.0,1.0
WICO,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Wicaksana Overseas International Tbk,S,06/30/2022,Dec,U,0,541.36,536.39,4.98,885.8,-86.31,-88.6,-88.6,-119.5,3.92,-3.36,102.5,107.78,-32.0,-3433.0,-19.0
AALI,Consumer Non-Cyclicals,D232,Plantations & Crops,Astra Agro Lestari Tbk,S,06/30/2022,Dec,U,0,30233.99,8884.8,21349.19,10964.78,1203.4,837.62,809.31,1107.37,11092.29,7.45,0.74,0.42,7.0,10.0,19.0
ADES,Consumer Non-Cyclicals,D212,Soft Drinks,Akasha Wira International Tbk,S,06/30/2022,Dec,U,0,1470.19,343.44,1126.75,603.28,199.61,156.94,156.94,498.19,1910.09,14.0,3.65,0.3,23.0,30.0,55.0
AGAR,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Asia Sejahtera Mina Tbk,S,06/30/2022,Dec,A,WTP,182.11,75.46,106.65,112.05,-1.89,-1.89,-1.89,-0.79,106.65,-368.29,2.74,0.71,0.0,-1.0,-1.0
AISA,Consumer Non-Cyclicals,D222,Processed Foods,FKS Food Sejahtera Tbk,S,06/30/2022,Dec,U,0,1801.26,996.93,804.33,862.78,-25.3,-24.99,-24.99,-3.27,86.38,-44.9,1.7,1.24,-2.0,-4.0,-4.0
ALTO,Consumer Non-Cyclicals,D212,Soft Drinks,Tri Banyan Tirta Tbk,S,06/30/2022,Dec,U,0,1070.5,706.87,363.62,204.4,1.5,-0.21,-0.23,-3.58,165.9,-53.32,1.15,1.94,-1.0,-2.0,-3.0
AMMS,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",PT Agung Menjangan Mas Tbk,0,12/31/2021,Dec,A,WTP,47.28,1.14,46.13,5.66,0.81,0.68,0.68,0.57,38.44,238.22,3.51,0.02,1.0,1.0,12.0
ANDI,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Andira Agro Tbk,S,06/30/2022,Dec,U,0,465.33,219.82,245.51,175.87,-4.19,-3.76,-3.76,-1.2,26.26,-41.65,1.9,0.9,-2.0,-5.0,-6.0
ANJT,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Austindo Nusantara Jaya Tbk.,S,06/30/2022,Dec,U,0,9550.81,3149.84,6400.97,2145.22,418.29,286.52,290.43,205.0,1908.36,4.15,0.45,0.49,7.0,11.0,32.0
ASHA,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Cilacap Samudera Fishing Industry Tbk,S,06/30/2022,Dec,U,0,252.88,37.95,214.93,171.9,15.09,11.66,11.66,1.92,42.99,89.14,4.16,0.18,4.0,4.0,6.0
BEEF,Consumer Non-Cyclicals,D222,Processed Foods,Estika Tata Tiara Tbk,S,06/30/2022,Dec,U,0,634.55,849.59,-215.04,14.96,-52.4,-40.6,-40.58,-100.43,-114.12,-0.52,-0.46,-3.95,-30.0,0.0,-1265.0
BISI,Consumer Non-Cyclicals,D232,Plantations & Crops,BISI INTERNATIONAL Tbk,S,06/30/2022,Dec,U,0,3083.23,351.26,2731.97,1174.59,260.38,207.84,207.76,147.56,910.66,9.18,1.49,0.13,14.0,16.0,38.0
BOBA,Consumer Non-Cyclicals,D222,Processed Foods,Formosa Ingredient Factory Tbk,S,06/30/2022,Dec,U,0,153.42,18.8,134.62,47.31,8.8,7.05,7.05,13.6,116.48,14.04,1.66,0.14,10.0,12.0,33.0
BTEK,Consumer Non-Cyclicals,D232,Plantations & Crops,Bumi Teknokultura Unggul Tbk,S,06/30/2022,Dec,U,0,4233.42,2758.48,1474.94,84.42,-96.62,-96.62,-96.62,-2.92,31.87,-17.1,1.57,1.87,-3.0,-9.0,-160.0
BUDI,Consumer Non-Cyclicals,D222,Processed Foods,Budi Starch & Sweetener Tbk,S,06/30/2022,Dec,U,0,3070.39,1644.86,1425.53,1598.0,47.14,37.83,36.58,16.38,316.86,14.04,0.73,1.15,2.0,5.0,5.0
BWPT,Consumer Non-Cyclicals,D232,Plantations & Crops,Eagle High Plantations Tbk,S,06/30/2022,Dec,U,0,12127.11,10266.98,1860.13,2319.82,-198.43,-188.41,-188.24,2.06,59.0,31.99,1.12,5.52,1.0,3.0,3.0
CAMP,Consumer Non-Cyclicals,D221,Dairy Products,Campina Ice Cream Industry Tbk,S,06/30/2022,Dec,U,0,1265.97,173.18,1092.79,565.59,88.73,69.98,69.98,20.39,185.69,14.02,1.55,0.16,9.0,11.0,21.0
CEKA,Consumer Non-Cyclicals,D222,Processed Foods,Wilmar Cahaya Indonesia Tbk,S,06/30/2022,Dec,U,0,1958.15,389.85,1568.3,3642.42,231.68,180.94,180.94,490.51,2635.8,4.83,0.9,0.25,15.0,19.0,8.0
CLEO,Consumer Non-Cyclicals,D212,Soft Drinks,Sariguna Primatirta Tbk,S,06/30/2022,Dec,U,0,1566.53,474.03,1092.5,655.06,131.41,102.88,102.88,15.99,91.04,31.9,5.49,0.43,12.0,18.0,29.0
CMRY,Consumer Non-Cyclicals,D221,Dairy Products,Cisarua Mountain Dairy Tbk,S,06/30/2022,Dec,U,0,5877.9,1099.82,4778.08,3133.2,735.73,581.14,581.11,126.89,602.18,34.44,7.26,0.23,17.0,21.0,32.0
COCO,Consumer Non-Cyclicals,D222,Processed Foods,Wahana Interfood Nusantara Tbk,S,06/30/2022,Dec,U,0,348.89,125.09,223.79,133.95,6.47,4.96,4.96,7.95,251.49,27.17,0.86,0.56,3.0,4.0,7.0
CPIN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Charoen Pokphand Indonesia Tbk,S,06/30/2022,Dec,U,0,39091.37,13298.2,25793.16,28637.32,2998.28,2418.17,2416.99,195.45,1572.95,30.06,3.74,0.52,8.0,12.0,11.0
CPRO,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Central Proteina Prima Tbk,S,06/30/2022,Dec,U,0,6694.35,3641.9,3052.45,4058.95,262.95,191.24,191.08,39.44,51.24,1.57,1.15,1.19,35.0,77.0,58.0
CRAB,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",PT Toba Surimi Industries Tbk,S,06/30/2022,Dec,U,0,332.8,212.16,120.64,323.07,9.42,7.31,7.31,5.79,61.86,36.99,3.52,1.76,3.0,9.0,3.0
CSRA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Cisadane Sawit Raya Tbk.,S,06/30/2022,Dec,U,0,1785.02,845.81,939.21,521.54,231.14,178.01,178.01,172.79,458.15,3.88,1.46,0.9,20.0,38.0,68.0
DEWI,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",PT Dewi Shri Farmindo Tbk,S,06/30/2022,Dec,U,0,92.8,15.42,77.38,55.58,5.05,5.05,5.05,3.21,38.69,66.72,5.53,0.2,0.0,0.0,0.0
DLTA,Consumer Non-Cyclicals,D211,Liquors,Delta Djakarta Tbk,S,06/30/2022,Dec,U,0,1414.52,526.39,888.13,384.52,151.14,118.15,118.39,265.26,1109.25,14.44,3.46,0.59,15.0,24.0,55.0
DPUM,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Dua Putra Utama Makmur Tbk,S,06/30/2022,Dec,U,0,1374.57,780.77,593.8,244.21,-36.54,-26.66,-26.66,-13.15,142.23,-3.8,0.35,1.31,-4.0,-9.0,-22.0
DSFI,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Dharma Samudera Fishing Industries Tbk,S,06/30/2022,Dec,U,0,400.76,175.32,225.43,313.41,17.97,14.03,14.01,11.04,121.39,8.79,0.8,0.78,5.0,9.0,7.0
DSNG,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Dharma Satya Nusantara Tbk.,S,06/30/2022,Dec,U,0,14482.91,7202.41,7280.5,3787.17,638.16,467.03,462.74,92.68,686.85,5.35,0.7,0.99,7.0,13.0,26.0
ENZO,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Morenzo Abadi Perkasa Tbk,S,06/30/2022,Dec,U,0,273.5,114.54,158.97,386.31,1.67,1.29,1.28,4.65,73.51,11.62,0.73,0.72,4.0,6.0,3.0
FAPA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT FAP Agri Tbk,S,06/30/2022,Dec,U,0,8160.83,4517.01,3643.82,2535.4,593.64,459.11,434.49,207.44,1003.97,18.94,3.91,1.24,10.0,24.0,34.0
FISH,Consumer Non-Cyclicals,D232,Plantations & Crops,FKS Multi Agro Tbk,S,06/30/2022,Dec,U,0,8439.21,6051.62,2387.59,10894.52,375.73,284.6,280.15,951.2,4974.15,7.36,1.42,2.53,5.0,19.0,4.0
FOOD,Consumer Non-Cyclicals,D222,Processed Foods,Sentra Food Indonesia Tbk,S,03/31/2022,Dec,U,0,107.76,66.14,41.62,21.73,-2.6,-2.66,-2.15,-19.31,64.03,-5.8,1.75,1.59,-12.0,-30.0,-58.0
GOLL,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Golden Plantation Tbk,S,09/30/2019,Dec,U,0,2595.46,1846.9,748.56,11.21,-62.16,-62.16,-48.37,-3.72,204.25,0.0,0.24,2.47,-1.0,-2.0,-122.0
GOOD,Consumer Non-Cyclicals,D222,Processed Foods,Garudafood Putra Putri Jaya Tbk,S,06/30/2022,Dec,U,0,6658.77,3626.56,3032.22,5181.56,279.24,213.61,180.82,10.94,82.18,48.45,6.45,1.2,6.0,13.0,8.0
GULA,Consumer Non-Cyclicals,D222,Processed Foods,PT Aman Agrindo Tbk,S,12/31/2021,Dec,A,0,135.27,41.69,93.59,188.84,9.24,7.2,7.2,6.72,87.44,32.12,2.28,0.45,5.0,8.0,4.0
GZCO,Consumer Non-Cyclicals,D232,Plantations & Crops,Gozco Plantations Tbk,S,06/30/2022,Dec,U,0,1817.53,755.75,1061.78,262.09,-12.38,-13.9,-13.7,11.43,176.96,12.16,0.79,0.71,4.0,6.0,24.0
HOKI,Consumer Non-Cyclicals,D222,Processed Foods,Buyung Poetra Sembada Tbk,S,06/30/2022,Dec,U,0,973.43,298.41,675.02,434.09,9.32,6.63,7.28,1.29,69.75,101.26,1.88,0.44,1.0,2.0,3.0
IBOS,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Indo Boga Sukses Tbk,0,06/30/2022,Dec,A,WTP,358.94,35.65,323.29,36.37,3.94,3.44,3.41,0.67,40.23,163.71,2.56,0.11,2.0,2.0,15.0
ICBP,Consumer Non-Cyclicals,D222,Processed Foods,Indofood CBP Sukses Makmur Tbk,S,06/30/2022,Dec,U,0,113360.05,56562.24,56797.81,32593.29,3334.69,2411.82,1930.22,565.31,4870.37,14.68,1.7,1.0,4.0,9.0,16.0
IKAN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Era Mandiri Cemerlang Tbk,S,06/30/2022,Dec,U,0,119.39,48.29,71.1,55.16,0.51,0.38,0.38,3.84,85.32,18.75,0.86,0.68,3.0,5.0,6.0
INDF,Consumer Non-Cyclicals,D222,Processed Foods,Indofood Sukses Makmur Tbk,S,06/30/2022,Dec,U,0,179166.05,88141.55,91024.5,52787.33,5639.71,4162.03,2900.75,942.0,10366.75,6.61,0.6,0.97,4.0,8.0,13.0
IPPE,Consumer Non-Cyclicals,D232,Plantations & Crops,Indo Pureco Pratama Tbk,S,06/30/2022,Dec,U,0,289.62,8.18,281.45,25.67,3.24,2.52,2.52,0.92,61.18,249.9,3.76,0.03,1.0,2.0,16.0
JARR,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Jhonlin Agro Raya Tbk,S,12/31/2021,Dec,U,0,2407.03,1656.77,750.26,619.86,16.04,15.87,15.87,1.98,93.78,221.8,4.69,2.21,1.0,2.0,3.0
JAWA,Consumer Non-Cyclicals,D232,Plantations & Crops,Jaya Agra Wattie Tbk,S,06/30/2022,Dec,U,0,3663.67,3436.75,226.92,536.58,-91.66,-89.74,-89.39,-57.59,60.12,-2.29,2.2,15.15,-6.0,-96.0,-41.0
JPFA,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Japfa Comfeed Indonesia Tbk,S,06/30/2022,Dec,U,0,32815.71,19279.16,13536.54,24483.17,1536.35,1202.09,1111.75,135.72,1154.35,11.05,1.31,1.42,5.0,12.0,7.0
KEJU,Consumer Non-Cyclicals,D221,Dairy Products,Mulia Boga Raya Tbk,S,06/30/2022,Dec,U,0,871.45,204.71,666.74,579.09,102.5,80.2,80.2,98.57,444.49,16.18,3.59,0.31,18.0,23.0,26.0
LSIP,Consumer Non-Cyclicals,D232,Plantations & Crops,PP London Sumatra Indonesia Tbk,S,06/30/2022,Dec,U,0,12506.87,1785.55,10721.32,2047.33,687.26,548.11,548.76,152.25,1571.38,7.09,0.69,0.17,8.0,10.0,51.0
MAGP,Consumer Non-Cyclicals,D232,Plantations & Crops,Multi Agro Gemilang Plantation Tbk,S,03/31/2022,Dec,U,0,840.19,764.27,75.92,32.27,-10.68,-10.68,-10.57,-7.06,8.44,-7.08,5.93,10.07,-8.0,-84.0,-197.0
MAIN,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Malindo Feedmill Tbk,S,06/30/2022,Dec,U,0,5654.81,3673.12,1981.69,5508.88,-74.56,-66.58,-66.58,-60.22,885.18,-10.13,0.69,1.85,-2.0,-7.0,-2.0
MGRO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Mahkota Group Tbk.,S,06/30/2022,Dec,U,0,2490.6,1812.74,677.86,4178.67,14.53,-7.26,-2.59,29.54,190.71,29.79,4.61,2.67,3.0,11.0,2.0
MLBI,Consumer Non-Cyclicals,D211,Liquors,Multi Bintang Indonesia Tbk,S,06/30/2022,Dec,U,0,2824.84,2191.98,632.85,1326.62,531.71,394.33,394.26,341.35,300.36,27.68,31.46,3.46,28.0,123.0,59.0
MYOR,Consumer Non-Cyclicals,D222,Processed Foods,Mayora Indah Tbk,S,06/30/2022,Dec,U,0,22102.52,10114.27,11988.24,14375.44,847.09,668.53,653.23,29.95,536.18,58.76,3.28,0.84,4.0,8.0,6.0
NASI,Consumer Non-Cyclicals,D222,Processed Foods,Wahana Inti Makmur Tbk,S,06/30/2022,Dec,U,0,69.1,9.98,59.12,25.69,0.57,0.57,0.57,0.57,73.23,239.5,1.86,0.17,0.0,0.0,0.0
OILS,Consumer Non-Cyclicals,D232,Plantations & Crops,Indo Oil Perkasa Tbk,S,06/30/2022,Dec,U,0,162.08,76.38,85.7,266.26,11.09,8.59,8.59,27.74,188.75,7.93,1.17,0.89,8.0,15.0,5.0
PANI,Consumer Non-Cyclicals,D222,Processed Foods,Pratama Abadi Nusa Industri Tbk,S,06/30/2022,Dec,U,0,178.8,135.86,42.94,174.38,1.23,0.96,0.95,0.13,3.17,8451.86,288.3,3.16,1.0,4.0,1.0
PGUN,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Pradiksi Gunatama Tbk,S,06/30/2022,Dec,U,0,2526.6,935.7,1590.9,490.44,44.12,48.59,54.17,9.98,318.28,62.63,1.95,0.59,2.0,3.0,10.0
PMMP,Consumer Non-Cyclicals,D222,Processed Foods,Panca Mitra Multiperdana Tbk,S,06/30/2022,Dec,U,0,4201.93,3009.48,1192.45,1496.24,120.25,96.1,96.1,50.29,506.78,8.39,0.83,2.52,3.0,12.0,9.0
PSDN,Consumer Non-Cyclicals,D222,Processed Foods,Prasidha Aneka Niaga Tbk,S,06/30/2022,Dec,U,0,693.84,653.4,40.44,384.64,-2.65,-8.28,-11.57,-55.69,28.08,-2.05,4.06,16.16,-8.0,-134.0,-14.0
PSGO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Palma Serasih Tbk.,S,06/30/2022,Dec,U,0,3859.65,2266.6,1593.05,1119.87,218.73,168.24,168.24,19.35,84.51,8.53,2.01,1.42,9.0,23.0,33.0
ROTI,Consumer Non-Cyclicals,D222,Processed Foods,Nippon Indosari Corpindo Tbk,S,06/30/2022,Dec,U,0,4000.64,1581.81,2418.83,1791.8,187.17,137.3,137.29,47.98,390.99,26.36,3.2,0.65,7.0,12.0,17.0
SGRO,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sampoerna Agro Tbk,S,06/30/2022,Dec,U,0,10114.43,5229.91,4884.52,2623.86,717.67,540.75,539.13,524.77,2685.84,3.98,0.78,1.07,9.0,20.0,36.0
SIMP,Consumer Non-Cyclicals,D232,Plantations & Crops,Salim Ivomas Pratama Tbk,S,06/30/2022,Dec,U,0,36710.23,16282.23,20428.01,8072.85,1065.03,642.38,441.0,76.28,1291.58,5.98,0.35,0.8,3.0,6.0,15.0
SIPD,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Sreeya Sewu Indonesia Tbk,S,06/30/2022,Dec,U,0,2985.46,2127.3,858.15,2827.48,-87.82,-67.86,-67.86,-27.63,640.84,-47.41,2.06,2.48,-1.0,-4.0,-1.0
SKBM,Consumer Non-Cyclicals,D222,Processed Foods,Sekar Bumi Tbk,S,06/30/2022,Dec,U,0,1981.93,959.88,1022.06,1129.04,38.13,29.14,27.23,27.01,590.75,14.96,0.7,0.94,2.0,5.0,4.0
SKLT,Consumer Non-Cyclicals,D222,Processed Foods,Sekar Laut Tbk,S,06/30/2022,Dec,U,0,908.31,366.14,542.17,729.03,32.8,30.1,30.1,120.96,784.91,16.95,2.61,0.68,10.0,16.0,12.0
SMAR,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sinas Mas Agro Resources and Technology Tbk,S,06/30/2022,Dec,U,0,43094.17,26992.3,16101.87,36105.25,2508.47,1928.24,1925.15,1214.28,5606.12,3.83,0.83,1.68,9.0,23.0,10.0
SSMS,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sawit Sumbermas Sarana Tbk.,S,06/30/2022,Dec,LR,0,14238.13,7902.91,6335.22,3351.5,1362.53,1023.7,1015.69,244.73,665.12,5.74,2.11,1.25,13.0,29.0,55.0
STAA,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Sumber Tani Agung Resources Tbk,S,06/30/2022,Dec,U,0,6922.76,2704.25,4218.51,2985.32,919.99,730.69,632.26,0.0,386.9,0.0,3.48,0.64,0.0,0.0,0.0
STTP,Consumer Non-Cyclicals,D222,Processed Foods,Siantar Top Tbk,S,06/30/2022,Dec,U,0,4098.07,557.26,3540.81,2242.41,313.29,255.85,255.88,465.41,2702.91,16.33,2.81,0.16,15.0,17.0,27.0
TAPG,Consumer Non-Cyclicals,D232,Plantations & Crops,Triputra Agro Persada Tbk,S,06/30/2022,Dec,U,0,13913.69,4770.24,9143.45,4615.05,2192.46,1843.76,1779.91,127.59,460.57,5.13,1.42,0.52,18.0,28.0,55.0
TAYS,Consumer Non-Cyclicals,D222,Processed Foods,Jaya Swarasa Agung Tbk,S,06/30/2022,Dec,U,0,399.75,264.06,135.69,157.92,1.84,1.8,1.8,2.85,123.48,76.42,1.77,1.95,0.0,0.0,0.0
TBLA,Consumer Non-Cyclicals,D222,Processed Foods,Tunas Baru Lampung Tbk,S,06/30/2022,Dec,U,0,22488.06,15611.68,6876.38,8003.44,509.56,382.28,381.9,149.21,1287.21,4.96,0.57,2.27,4.0,12.0,10.0
TGKA,Consumer Non-Cyclicals,D222,Processed Foods,Tigaraksa Satria Tbk,S,06/30/2022,Dec,U,0,3732.62,2015.16,1717.46,6491.98,286.7,227.83,227.83,499.08,1869.86,14.98,4.0,1.17,12.0,27.0,7.0
TLDN,Consumer Non-Cyclicals,D232,Plantations & Crops,PT Teladan Prima Agro Tbk,S,06/30/2022,Dec,0,0,5115.27,3045.49,2069.78,1770.14,577.69,507.13,507.13,68.07,159.87,8.59,3.63,1.47,17.0,43.0,50.0
TRGU,Consumer Non-Cyclicals,D222,Processed Foods,PT Cerestar Indonesia Tbk,S,06/30/2022,Dec,U,WTP,2439.89,1749.44,690.45,1560.87,21.39,19.69,19.69,-1.66,86.9,-167.24,3.2,2.53,-1.0,-2.0,-1.0
ULTJ,Consumer Non-Cyclicals,D221,Dairy Products,Ultra Jaya Milk Industry & Trading Company Tbk,S,06/30/2022,Dec,U,0,7898.32,2145.44,5752.88,3690.91,789.86,608.4,608.15,105.55,497.93,13.97,2.96,0.37,15.0,21.0,33.0
UNSP,Consumer Non-Cyclicals,D232,Plantations & Crops,Bakrie Sumatera Plantations Tbk,S,06/30/2022,Dec,U,0,5222.05,10125.27,-4903.22,1445.61,690.6,692.93,329.11,278.4,-1961.16,0.46,-0.07,-2.07,13.0,0.0,48.0
WAPO,Consumer Non-Cyclicals,D232,Plantations & Crops,Wahana Pronatural Tbk,S,06/30/2022,Dec,A,WTP,80.51,6.41,74.1,193.03,-1.25,-1.02,-1.02,-1.33,59.72,-150.2,3.58,0.09,-2.0,-2.0,-1.0
WMPP,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Widodo Makmur Perkasa Tbk,S,06/30/2022,Dec,U,0,6156.1,3725.44,2430.66,2175.44,42.61,14.55,-3.02,4.9,82.62,31.24,1.85,1.53,2.0,6.0,7.0
WMUU,Consumer Non-Cyclicals,D231,"Fish, Meat, & Poultry",Widodo Makmur Unggas Tbk,S,06/30/2022,Dec,U,0,2457.29,1154.13,1303.17,1286.34,95.49,74.45,74.45,15.09,100.7,8.88,1.33,0.89,8.0,15.0,15.0
GGRM,Consumer Non-Cyclicals,D311,Tobacco,Gudang Garam Tbk,S,06/30/2022,Dec,U,0,83633.04,27717.82,55915.22,61672.27,1229.83,956.15,956.14,2209.3,29060.64,10.26,0.79,0.5,5.0,8.0,7.0
HMSP,Consumer Non-Cyclicals,D311,Tobacco,HM Sampoerna Tbk,S,06/30/2022,Dec,U,0,42497.67,17666.99,24830.68,53505.47,3987.52,3048.14,3048.14,55.59,213.47,16.73,4.36,0.71,14.0,24.0,11.0
ITIC,Consumer Non-Cyclicals,D311,Tobacco,PT Indonesian Tobacco Tbk.,S,06/30/2022,Dec,U,0,519.61,186.08,333.53,127.5,12.11,8.74,8.74,22.08,354.55,13.41,0.83,0.56,4.0,6.0,16.0
RMBA,Consumer Non-Cyclicals,D311,Tobacco,Bentoel International Investama Tbk,S,06/30/2022,Dec,U,0,8690.39,2881.0,5809.4,3383.73,70.51,16.01,16.01,0.89,159.59,342.23,1.92,0.5,1.0,1.0,2.0
WIIM,Consumer Non-Cyclicals,D311,Tobacco,Wismilak Inti Makmur Tbk,S,06/30/2022,Dec,U,0,1893.4,494.2,1399.2,1626.44,103.92,82.25,82.16,93.24,666.32,5.42,0.76,0.35,10.0,14.0,12.0
EURO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Estee Gold Feet Tbk,0,12/31/2021,Dec,A,WTP,21.66,6.09,15.57,24.88,4.67,3.82,3.82,1.53,6.23,45.77,11.24,0.39,18.0,25.0,15.0
FLMC,Consumer Non-Cyclicals,D421,Personal Care Products,Falmaco Nonwoven Industri Tbk,0,06/30/2021,Dec,LR,0,211.97,97.92,114.05,22.87,-10.54,-10.34,-10.34,-9.88,145.99,0.0,0.54,0.86,-4.0,-7.0,-34.0
KINO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Kino Indonesia Tbk,S,06/30/2022,Dec,U,0,5600.81,3101.03,2499.78,2004.79,73.6,45.9,44.85,97.08,1749.84,25.34,1.41,1.24,2.0,5.0,6.0
KPAS,Consumer Non-Cyclicals,D421,Personal Care Products,PT Cottonindo Ariesta Tbk.,S,09/30/2021,Dec,U,0,231.45,114.31,117.14,20.15,-29.7,-29.7,-29.68,-43.25,152.52,-1.43,0.41,0.98,-14.0,-28.0,-165.0
MBTO,Consumer Non-Cyclicals,D421,Personal Care Products,Martina Berto Tbk,S,06/30/2022,Dec,U,0,730.0,307.87,422.13,133.15,-22.37,-18.2,-18.2,-109.34,394.51,-1.08,0.3,0.73,-16.0,-28.0,-88.0
MRAT,Consumer Non-Cyclicals,D421,Personal Care Products,Mustika Ratu Tbk,S,06/30/2022,Dec,U,0,594.55,260.32,334.23,166.9,-9.12,-9.18,-9.17,-25.87,780.91,-14.53,0.5,0.78,-2.0,-3.0,-7.0
NANO,Consumer Non-Cyclicals,D421,Personal Care Products,PT Nanotech Indonesia Global Tbk,0,06/30/2022,Dec,U,0,177.42,11.33,166.09,25.41,4.13,3.39,3.1,0.71,38.76,70.47,1.29,0.07,2.0,2.0,12.0
TCID,Consumer Non-Cyclicals,D421,Personal Care Products,Mandom Indonesia Tbk,S,06/30/2022,Dec,U,0,2324.47,479.8,1844.67,925.42,-4.41,-6.41,-6.41,-233.33,9174.42,-23.79,0.6,0.26,-2.0,-3.0,-5.0
UCID,Consumer Non-Cyclicals,D421,Personal Care Products,PT Uni-Charm Indonesia Tbk.,S,06/30/2022,Dec,LR,0,8182.86,3115.44,5067.42,5061.32,221.08,115.72,115.64,83.04,1219.13,14.03,0.96,0.61,4.0,7.0,7.0
